Stunde im Jahr [h]	Variante 10.1 Raumlufttemperatur [C]	Variante 10.1 Heizleistung [W]	Variante 10.1 Kühlleistung [W]
2760	10	384.21	0
2761	10	384.21	0
2762	10	384.21	0
2763	10	384.21	0
2764	10	384.21	0
2765	10	384.21	0
2766	10	384.21	0
2767	10	384.21	0
2768	10	384.21	0
2769	10	384.21	0
2770	10	384.21	0
2771	10	384.21	0
2772	10	384.21	0
2773	10	384.21	0
2774	10	384.21	0
2775	10	384.21	0
2776	10	384.21	0
2777	10	384.21	0
2778	10	384.21	0
2779	10	384.21	0
2780	10	384.21	0
2781	10	384.21	0
2782	10	384.21	0
2783	10	384.21	0
2784	10	384.21	0
2785	10	384.21	0
2786	10	384.21	0
2787	10	384.21	0
2788	10	384.21	0
2789	10	384.21	0
2790	10	384.21	0
2791	10	384.21	0
2792	10	384.21	0
2793	10	384.21	0
2794	10	384.21	0
2795	10	384.21	0
2796	10	384.21	0
2797	10	384.21	0
2798	10	384.21	0
2799	10	384.21	0
2800	10	384.21	0
2801	10	384.21	0
2802	10	384.21	0
2803	10	384.21	0
2804	10	384.21	0
2805	10	384.21	0
2806	10	384.21	0
2807	10	384.21	0
2808	10	384.21	0
2809	10	384.21	0
2810	10	384.21	0
2811	10	384.21	0
2812	10	384.21	0
2813	10	384.21	0
2814	10	384.21	0
2815	10	384.21	0
2816	10	384.21	0
2817	10	384.21	0
2818	10	384.21	0
2819	10	384.21	0
2820	10	384.21	0
2821	10	384.21	0
2822	10	384.21	0
2823	10	384.21	0
2824	10	384.21	0
2825	10	384.21	0
2826	10	384.21	0
2827	10	384.21	0
2828	10	384.21	0
2829	10	384.21	0
2830	10	384.21	0
2831	10	384.21	0
2832	10	384.21	0
2833	10	384.21	0
2834	10	384.21	0
2835	10	384.21	0
2836	10	384.21	0
2837	10	384.21	0
2838	10	384.21	0
2839	10	384.21	0
2840	10	384.21	0
2841	10	384.21	0
2842	10	384.21	0
2843	10	384.21	0
2844	10	384.21	0
2845	10	384.21	0
2846	10	384.21	0
2847	10	384.21	0
2848	10	384.21	0
2849	10	384.21	0
2850	10	384.21	0
2851	10	384.21	0
2852	10	384.21	0
2853	10	384.21	0
2854	10	384.21	0
2855	10	384.21	0
2856	10	384.21	0
2857	10	384.21	0
2858	10	384.21	0
2859	10	384.21	0
2860	10	384.21	0
2861	10	384.21	0
2862	10	384.21	0
2863	10	384.21	0
2864	10	384.21	0
2865	10	384.21	0
2866	10	384.21	0
2867	10	384.21	0
2868	10	384.21	0
2869	10	384.21	0
2870	10	384.21	0
2871	10	384.21	0
2872	10	384.21	0
2873	10	384.21	0
2874	10	384.21	0
2875	10	384.21	0
2876	10	384.21	0
2877	10	384.21	0
2878	10	384.21	0
2879	10	384.21	0
2880	10	384.22	0
2881	10	384.23	0
2882	10	384.18	0
2883	10	383.85	0
2884	10	383.16	0
2885	10	382.13	0
2886	10	380.78	0
2887	10	379.07	0
2888	10	376.98	0
2889	10	374.53	0
2890	10	371.72	0
2891	10	368.56	0
2892	10	365.06	0
2893	10	361.21	0
2894	10	357.03	0
2895	10	352.53	0
2896	10	347.71	0
2897	10	342.58	0
2898	10	337.14	0
2899	10	331.4	0
2900	10	325.36	0
2901	10	319.05	0
2902	10	312.52	0
2903	10	305.91	0
2904	10	299.35	0
2905	10	292.89	0
2906	10	286.57	0
2907	10	280.37	0
2908	10	274.31	0
2909	10	268.39	0
2910	10	262.59	0
2911	10	256.91	0
2912	10	251.37	0
2913	10	245.94	0
2914	10	240.63	0
2915	10	235.43	0
2916	10	230.34	0
2917	10	225.37	0
2918	10	220.5	0
2919	10	215.74	0
2920	10	211.08	0
2921	10	206.52	0
2922	10	202.06	0
2923	10	197.69	0
2924	10	193.42	0
2925	10	189.25	0
2926	10	185.16	0
2927	10	181.16	0
2928	10	177.25	0
2929	10	173.42	0
2930	10	169.68	0
2931	10	166.01	0
2932	10	162.43	0
2933	10	158.92	0
2934	10	155.49	0
2935	10	152.13	0
2936	10	148.85	0
2937	10	145.64	0
2938	10	142.49	0
2939	10	139.42	0
2940	10	136.41	0
2941	10	133.46	0
2942	10	130.58	0
2943	10	127.76	0
2944	10	125.01	0
2945	10	122.31	0
2946	10	119.67	0
2947	10	117.08	0
2948	10	114.56	0
2949	10	112.08	0
2950	10	109.66	0
2951	10	107.3	0
2952	10	104.98	0
2953	10	102.71	0
2954	10	100.49	0
2955	10	98.33	0
2956	10	96.2	0
2957	10	94.13	0
2958	10	92.09	0
2959	10	90.11	0
2960	10	88.16	0
2961	10	86.26	0
2962	10	84.39	0
2963	10	82.57	0
2964	10	80.79	0
2965	10	79.04	0
2966	10	77.34	0
2967	10	75.67	0
2968	10	74.03	0
2969	10	72.43	0
2970	10	70.87	0
2971	10	69.34	0
2972	10	67.84	0
2973	10	66.37	0
2974	10	64.94	0
2975	10	63.53	0
2976	10	62.16	0
2977	10	60.82	0
2978	10	59.5	0
2979	10	58.22	0
2980	10	56.96	0
2981	10	55.73	0
2982	10	54.52	0
2983	10	53.34	0
2984	10	52.19	0
2985	10	51.06	0
2986	10	49.96	0
2987	10	48.88	0
2988	10	47.82	0
2989	10	46.79	0
2990	10	45.78	0
2991	10	44.79	0
2992	10	43.82	0
2993	10	42.87	0
2994	10	41.95	0
2995	10	41.04	0
2996	10	40.15	0
2997	10	39.28	0
2998	10	38.44	0
2999	10	37.61	0
3000	10	36.79	0
3001	10	36	0
3002	10	35.22	0
3003	10	34.46	0
3004	10	33.71	0
3005	10	32.98	0
3006	10	32.27	0
3007	10	31.57	0
3008	10	30.89	0
3009	10	30.22	0
3010	10	29.57	0
3011	10	28.93	0
3012	10	28.31	0
3013	10	27.7	0
3014	10	27.1	0
3015	10	26.51	0
3016	10	25.94	0
3017	10	25.38	0
3018	10	24.83	0
3019	10	24.29	0
3020	10	23.77	0
3021	10	23.25	0
3022	10	22.75	0
3023	10	22.26	0
3024	10	21.78	0
3025	10	21.31	0
3026	10	20.85	0
3027	10	20.4	0
3028	10	19.96	0
3029	10	19.53	0
3030	10	19.1	0
3031	10	18.69	0
3032	10	18.29	0
3033	10	17.89	0
3034	10	17.5	0
3035	10	17.13	0
3036	10	16.76	0
3037	10	16.39	0
3038	10	16.04	0
3039	10	15.69	0
3040	10	15.35	0
3041	10	15.02	0
3042	10	14.7	0
3043	10	14.38	0
3044	10	14.07	0
3045	10	13.77	0
3046	10	13.47	0
3047	10	13.18	0
3048	10	12.89	0
3049	10	12.62	0
3050	10	12.34	0
3051	10	12.08	0
3052	10	11.82	0
3053	10	11.56	0
3054	10	11.31	0
3055	10	11.07	0
3056	10	10.83	0
3057	10	10.59	0
3058	10	10.36	0
3059	10	10.14	0
3060	10	9.92	0
3061	10	9.71	0
3062	10	9.5	0
3063	10	9.29	0
3064	10	9.09	0
3065	10	8.89	0
3066	10	8.7	0
3067	10	8.51	0
3068	10	8.33	0
3069	10	8.15	0
3070	10	7.97	0
3071	10	7.8	0
3072	10	7.63	0
3073	10	7.47	0
3074	10	7.31	0
3075	10	7.15	0
3076	10	7	0
3077	10	6.84	0
3078	10	6.7	0
3079	10	6.55	0
3080	10	6.41	0
3081	10	6.27	0
3082	10	6.14	0
3083	10	6	0
3084	10	5.87	0
3085	10	5.75	0
3086	10	5.62	0
3087	10	5.5	0
3088	10	5.38	0
3089	10	5.27	0
3090	10	5.15	0
3091	10	5.04	0
3092	10	4.93	0
3093	10	4.83	0
3094	10	4.72	0
3095	10	4.62	0
3096	10	4.52	0
3097	10	4.42	0
3098	10	4.33	0
3099	10	4.23	0
3100	10	4.14	0
3101	10	4.05	0
3102	10	3.97	0
3103	10	3.88	0
3104	10	3.8	0
3105	10	3.71	0
3106	10	3.63	0
3107	10	3.56	0
3108	10	3.48	0
3109	10	3.4	0
3110	10	3.33	0
3111	10	3.26	0
3112	10	3.19	0
3113	10	3.12	0
3114	10	3.05	0
3115	10	2.99	0
3116	10	2.92	0
3117	10	2.86	0
3118	10	2.8	0
3119	10	2.74	0
3120	10	2.68	0
3121	10	2.62	0
3122	10	2.56	0
3123	10	2.51	0
3124	10	2.45	0
3125	10	2.4	0
3126	10	2.35	0
3127	10	2.3	0
3128	10	2.25	0
3129	10	2.2	0
3130	10	2.15	0
3131	10	2.1	0
3132	10	2.06	0
3133	10	2.01	0
3134	10	1.97	0
3135	10	1.93	0
3136	10	1.89	0
3137	10	1.85	0
3138	10	1.81	0
3139	10	1.77	0
3140	10	1.73	0
3141	10	1.69	0
3142	10	1.66	0
3143	10	1.62	0
3144	10	1.58	0
3145	10	1.55	0
3146	10	1.52	0
3147	10	1.48	0
3148	10	1.45	0
3149	10	1.42	0
3150	10	1.39	0
3151	10	1.36	0
3152	10	1.33	0
3153	10	1.3	0
3154	10	1.27	0
3155	10	1.25	0
3156	10	1.22	0
3157	10	1.19	0
3158	10	1.17	0
3159	10	1.14	0
3160	10	1.12	0
3161	10	1.09	0
3162	10	1.07	0
3163	10	1.05	0
3164	10	1.02	0
3165	10	1	0
3166	10	0.98	0
3167	10	0.96	0
3168	10	0.94	0
3169	10	0.92	0
3170	10	0.9	0
3171	10	0.88	0
3172	10	0.86	0
3173	10	0.84	0
3174	10	0.82	0
3175	10	0.81	0
3176	10	0.79	0
3177	10	0.77	0
3178	10	0.75	0
3179	10	0.74	0
3180	10	0.72	0
3181	10	0.71	0
3182	10	0.69	0
3183	10	0.68	0
3184	10	0.66	0
3185	10	0.65	0
3186	10	0.63	0
3187	10	0.62	0
3188	10	0.61	0
3189	10	0.59	0
3190	10	0.58	0
3191	10	0.57	0
3192	11.93	266.13	0
3193	13.89	500	0
3194	14.03	500	0
3195	14.1	500	0
3196	14.17	500	0
3197	14.24	500	0
3198	14.32	500	0
3199	14.39	500	0
3200	14.46	500	0
3201	14.53	500	0
3202	14.6	500	0
3203	14.66	500	0
3204	14.73	500	0
3205	14.8	500	0
3206	14.87	500	0
3207	14.94	500	0
3208	15.01	500	0
3209	15.08	500	0
3210	15.14	500	0
3211	15.21	500	0
3212	15.28	500	0
3213	15.35	500	0
3214	15.41	500	0
3215	15.48	500	0
3216	15.55	500	0
3217	15.61	500	0
3218	15.68	500	0
3219	15.75	500	0
3220	15.81	500	0
3221	15.88	500	0
3222	15.94	500	0
3223	16.01	500	0
3224	16.07	500	0
3225	16.14	500	0
3226	16.2	500	0
3227	16.27	500	0
3228	16.33	500	0
3229	16.4	500	0
3230	16.46	500	0
3231	16.52	500	0
3232	16.59	500	0
3233	16.65	500	0
3234	16.71	500	0
3235	16.78	500	0
3236	16.84	500	0
3237	16.9	500	0
3238	16.96	500	0
3239	17.03	500	0
3240	17.09	500	0
3241	17.15	500	0
3242	17.21	500	0
3243	17.27	500	0
3244	17.33	500	0
3245	17.4	500	0
3246	17.46	500	0
3247	17.52	500	0
3248	17.58	500	0
3249	17.64	500	0
3250	17.7	500	0
3251	17.76	500	0
3252	17.82	500	0
3253	17.88	500	0
3254	17.94	500	0
3255	17.99	500	0
3256	18.05	500	0
3257	18.11	500	0
3258	18.17	500	0
3259	18.23	500	0
3260	18.29	500	0
3261	18.34	500	0
3262	18.4	500	0
3263	18.46	500	0
3264	18.52	500	0
3265	18.57	500	0
3266	18.63	500	0
3267	18.69	500	0
3268	18.75	500	0
3269	18.8	500	0
3270	18.86	500	0
3271	18.91	500	0
3272	18.97	500	0
3273	19.03	500	0
3274	19.08	500	0
3275	19.14	500	0
3276	19.19	500	0
3277	19.25	500	0
3278	19.3	500	0
3279	19.36	500	0
3280	19.41	500	0
3281	19.46	500	0
3282	19.52	500	0
3283	19.57	500	0
3284	19.63	500	0
3285	19.68	500	0
3286	19.73	500	0
3287	19.79	500	0
3288	19.84	500	0
3289	19.89	500	0
3290	19.95	500	0
3291	20	500	0
3292	20.05	500	0
3293	20.1	500	0
3294	20.15	500	0
3295	20.21	500	0
3296	20.26	500	0
3297	20.31	500	0
3298	20.36	500	0
3299	20.41	500	0
3300	20.46	500	0
3301	20.51	500	0
3302	20.57	500	0
3303	20.62	500	0
3304	20.67	500	0
3305	20.72	500	0
3306	20.77	500	0
3307	20.82	500	0
3308	20.87	500	0
3309	20.92	500	0
3310	20.96	500	0
3311	21.01	500	0
3312	21.06	500	0
3313	21.11	500	0
3314	21.16	500	0
3315	21.21	500	0
3316	21.26	500	0
3317	21.31	500	0
3318	21.35	500	0
3319	21.4	500	0
3320	21.45	500	0
3321	21.5	500	0
3322	21.54	500	0
3323	21.59	500	0
3324	21.64	500	0
3325	21.69	500	0
3326	21.73	500	0
3327	21.78	500	0
3328	21.83	500	0
3329	21.87	500	0
3330	21.92	500	0
3331	21.97	500	0
3332	22.01	500	0
3333	22.06	500	0
3334	22.1	500	0
3335	22.15	500	0
3336	22.19	500	0
3337	22.24	500	0
3338	22.28	500	0
3339	22.33	500	0
3340	22.37	500	0
3341	22.42	500	0
3342	22.46	500	0
3343	22.51	500	0
3344	22.55	500	0
3345	22.59	500	0
3346	22.64	500	0
3347	22.68	500	0
3348	22.73	500	0
3349	22.77	500	0
3350	22.81	500	0
3351	22.86	500	0
3352	22.9	500	0
3353	22.94	500	0
3354	22.99	500	0
3355	23.03	500	0
3356	23.07	500	0
3357	23.11	500	0
3358	23.15	500	0
3359	23.2	500	0
3360	23.24	500	0
3361	23.28	500	0
3362	23.32	500	0
3363	23.36	500	0
3364	23.41	500	0
3365	23.45	500	0
3366	23.49	500	0
3367	23.53	500	0
3368	23.57	500	0
3369	23.61	500	0
3370	23.65	500	0
3371	23.69	500	0
3372	23.73	500	0
3373	23.77	500	0
3374	23.81	500	0
3375	23.85	500	0
3376	23.89	500	0
3377	23.93	500	0
3378	23.97	500	0
3379	24.01	500	0
3380	24.05	500	0
3381	24.09	500	0
3382	24.13	500	0
3383	24.17	500	0
3384	24.21	500	0
3385	24.24	500	0
3386	24.28	500	0
3387	24.32	500	0
3388	24.36	500	0
3389	24.4	500	0
3390	24.44	500	0
3391	24.47	500	0
3392	24.51	500	0
3393	24.55	500	0
3394	24.59	500	0
3395	24.62	500	0
3396	24.66	500	0
3397	24.7	500	0
3398	24.73	500	0
3399	24.77	500	0
3400	24.81	500	0
3401	24.84	500	0
3402	24.88	500	0
3403	24.92	500	0
3404	24.95	500	0
3405	24.99	500	0
3406	25.03	500	0
3407	25.06	500	0
3408	25.1	500	0
3409	25.13	500	0
3410	25.17	500	0
3411	25.2	500	0
3412	25.24	500	0
3413	25.27	500	0
3414	25.31	500	0
3415	25.34	500	0
3416	25.38	500	0
3417	25.41	500	0
3418	25.45	500	0
3419	25.48	500	0
3420	25.52	500	0
3421	25.55	500	0
3422	25.59	500	0
3423	25.62	500	0
3424	25.65	500	0
3425	25.69	500	0
3426	25.72	500	0
3427	25.76	500	0
3428	25.79	500	0
3429	25.82	500	0
3430	25.86	500	0
3431	25.89	500	0
3432	25.92	500	0
3433	25.95	500	0
3434	25.99	500	0
3435	26.02	500	0
3436	26.05	500	0
3437	26.09	500	0
3438	26.12	500	0
3439	26.15	500	0
3440	26.18	500	0
3441	26.21	500	0
3442	26.25	500	0
3443	26.28	500	0
3444	26.31	500	0
3445	26.34	500	0
3446	26.37	500	0
3447	26.4	500	0
3448	26.44	500	0
3449	26.47	500	0
3450	26.5	500	0
3451	26.53	500	0
3452	26.56	500	0
3453	26.59	500	0
3454	26.62	500	0
3455	26.65	500	0
3456	26.68	500	0
3457	26.71	500	0
3458	26.74	500	0
3459	26.77	500	0
3460	26.8	500	0
3461	26.83	500	0
3462	26.86	500	0
3463	26.89	500	0
3464	26.92	500	0
3465	26.95	500	0
3466	26.98	500	0
3467	27.01	500	0
3468	27.04	500	0
3469	27.07	500	0
3470	27.1	500	0
3471	27.13	500	0
3472	27.16	500	0
3473	27.19	500	0
3474	27.22	500	0
3475	27.24	500	0
3476	27.27	500	0
3477	27.3	500	0
3478	27.33	500	0
3479	27.36	500	0
3480	27.39	500	0
3481	27.41	500	0
3482	27.44	500	0
3483	27.47	500	0
3484	27.5	500	0
3485	27.53	500	0
3486	27.55	500	0
3487	27.58	500	0
3488	27.61	500	0
3489	27.64	500	0
3490	27.66	500	0
3491	27.69	500	0
3492	27.72	500	0
3493	27.74	500	0
3494	27.77	500	0
3495	27.8	500	0
3496	27.83	500	0
3497	27.85	500	0
3498	27.88	500	0
3499	27.91	500	0
3500	27.93	500	0
3501	27.96	500	0
3502	27.98	500	0
3503	28.01	500	0
3504	28.04	500	0
3505	28.06	500	0
3506	28.09	500	0
3507	28.11	500	0
3508	28.14	500	0
3509	28.17	500	0
3510	28.19	500	0
3511	28.22	500	0
3512	28.24	500	0
3513	28.27	500	0
3514	28.29	500	0
3515	28.32	500	0
3516	28.34	500	0
3517	28.37	500	0
3518	28.39	500	0
3519	28.42	500	0
3520	28.44	500	0
3521	28.47	500	0
3522	28.49	500	0
3523	28.52	500	0
3524	28.54	500	0
3525	28.57	500	0
3526	28.59	500	0
3527	28.61	500	0
3528	28.64	500	0
3529	28.66	500	0
3530	28.69	500	0
3531	28.71	500	0
3532	28.73	500	0
3533	28.76	500	0
3534	28.78	500	0
3535	28.8	500	0
3536	28.83	500	0
3537	28.85	500	0
3538	28.87	500	0
3539	28.9	500	0
3540	28.92	500	0
3541	28.94	500	0
3542	28.97	500	0
3543	28.99	500	0
3544	29.01	500	0
3545	29.04	500	0
3546	29.06	500	0
3547	29.08	500	0
3548	29.1	500	0
3549	29.13	500	0
3550	29.15	500	0
3551	29.17	500	0
3552	29.19	500	0
3553	29.22	500	0
3554	29.24	500	0
3555	29.26	500	0
3556	29.28	500	0
3557	29.3	500	0
3558	29.33	500	0
3559	29.35	500	0
3560	29.37	500	0
3561	29.39	500	0
3562	29.41	500	0
3563	29.43	500	0
3564	29.46	500	0
3565	29.48	500	0
3566	29.5	500	0
3567	29.52	500	0
3568	29.54	500	0
3569	29.56	500	0
3570	29.58	500	0
3571	29.6	500	0
3572	29.63	500	0
3573	29.65	500	0
3574	29.67	500	0
3575	29.69	500	0
3576	29.71	500	0
3577	29.73	500	0
3578	29.75	500	0
3579	29.77	500	0
3580	29.79	500	0
3581	29.81	500	0
3582	29.83	500	0
3583	29.85	500	0
3584	29.87	500	0
3585	29.89	500	0
3586	29.91	500	0
3587	29.93	500	0
3588	29.95	500	0
3589	29.97	500	0
3590	29.99	500	0
3591	30	498.65	0
3592	30	496.21	0
3593	30	493.81	0
3594	30	491.48	0
3595	30	489.23	0
3596	30	486.99	0
3597	30	484.82	0
3598	30	482.69	0
3599	30	480.6	0
3600	30	478.56	0
3601	30	476.55	0
3602	30	474.58	0
3603	30	472.64	0
3604	30	470.74	0
3605	30	468.87	0
3606	30	467.04	0
3607	30	465.25	0
3608	30	463.5	0
3609	30	461.79	0
3610	30	460.11	0
3611	30	458.47	0
3612	30	456.86	0
3613	30	455.28	0
3614	30	453.74	0
3615	30	452.23	0
3616	30	450.75	0
3617	30	449.3	0
3618	30	447.89	0
3619	30	446.51	0
3620	30	445.15	0
3621	30	443.82	0
3622	30	442.52	0
3623	30	441.24	0
3624	30	440	0
3625	30	438.79	0
3626	30	437.61	0
3627	30	436.44	0
3628	30	435.3	0
3629	30	434.19	0
3630	30	433.09	0
3631	30	432.03	0
3632	30	430.99	0
3633	30	429.97	0
3634	30	428.98	0
3635	30	428	0
3636	30	427.04	0
3637	30	426.1	0
3638	30	425.19	0
3639	30	424.3	0
3640	30	423.43	0
3641	30	422.58	0
3642	30	421.74	0
3643	30	420.93	0
3644	30	420.13	0
3645	30	419.35	0
3646	30	418.59	0
3647	30	417.84	0
3648	30	417.11	0
3649	30	416.4	0
3650	30	415.71	0
3651	30	415.03	0
3652	30	414.36	0
3653	30	413.71	0
3654	30	413.08	0
3655	30	412.46	0
3656	30	411.85	0
3657	30	411.26	0
3658	30	410.68	0
3659	30	410.11	0
3660	30	409.55	0
3661	30	409.01	0
3662	30	408.48	0
3663	30	407.96	0
3664	30	407.45	0
3665	30	406.95	0
3666	30	406.46	0
3667	30	405.98	0
3668	30	405.52	0
3669	30	405.06	0
3670	30	404.61	0
3671	30	404.18	0
3672	30	403.75	0
3673	30	403.34	0
3674	30	402.93	0
3675	30	402.53	0
3676	30	402.14	0
3677	30	401.75	0
3678	30	401.38	0
3679	30	401.01	0
3680	30	400.65	0
3681	30	400.29	0
3682	30	399.95	0
3683	30	399.61	0
3684	30	399.28	0
3685	30	398.96	0
3686	30	398.65	0
3687	30	398.34	0
3688	30	398.04	0
3689	30	397.74	0
3690	30	397.45	0
3691	30	397.17	0
3692	30	396.89	0
3693	30	396.62	0
3694	30	396.35	0
3695	30	396.09	0
3696	30	395.84	0
3697	30	395.59	0
3698	30	395.35	0
3699	30	395.11	0
3700	30	394.87	0
3701	30	394.65	0
3702	30	394.42	0
3703	30	394.2	0
3704	30	393.99	0
3705	30	393.78	0
3706	30	393.57	0
3707	30	393.37	0
3708	30	393.18	0
3709	30	392.98	0
3710	30	392.8	0
3711	30	392.61	0
3712	30	392.43	0
3713	30	392.26	0
3714	30	392.08	0
3715	30	391.92	0
3716	30	391.75	0
3717	30	391.59	0
3718	30	391.43	0
3719	30	391.27	0
3720	30	391.12	0
3721	30	390.97	0
3722	30	390.83	0
3723	30	390.69	0
3724	30	390.55	0
3725	30	390.41	0
3726	30	390.28	0
3727	30	390.15	0
3728	30	390.02	0
3729	30	389.9	0
3730	30	389.78	0
3731	30	389.66	0
3732	30	389.54	0
3733	30	389.42	0
3734	30	389.31	0
3735	30	389.2	0
3736	30	389.1	0
3737	30	388.99	0
3738	30	388.89	0
3739	30	388.79	0
3740	30	388.69	0
3741	30	388.59	0
3742	30	388.5	0
3743	30	388.41	0
3744	30	388.32	0
3745	30	388.23	0
3746	30	388.14	0
3747	30	388.05	0
3748	30	387.97	0
3749	30	387.89	0
3750	30	387.81	0
3751	30	387.73	0
3752	30	387.66	0
3753	30	387.58	0
3754	30	387.51	0
3755	30	387.44	0
3756	30	387.37	0
3757	30	387.3	0
3758	30	387.23	0
3759	30	387.17	0
3760	30	387.1	0
3761	30	387.04	0
3762	30	386.98	0
3763	30	386.92	0
3764	30	386.86	0
3765	30	386.8	0
3766	30	386.74	0
3767	30	386.69	0
3768	30	386.63	0
3769	30	386.58	0
3770	30	386.53	0
3771	30	386.48	0
3772	30	386.43	0
3773	30	386.38	0
3774	30	386.33	0
3775	30	386.28	0
3776	30	386.24	0
3777	30	386.19	0
3778	30	386.15	0
3779	30	386.11	0
3780	30	386.06	0
3781	30	386.02	0
3782	30	385.98	0
3783	30	385.94	0
3784	30	385.9	0
3785	30	385.86	0
3786	30	385.83	0
3787	30	385.79	0
3788	30	385.75	0
3789	30	385.72	0
3790	30	385.68	0
3791	30	385.65	0
3792	30	385.62	0
3793	30	385.59	0
3794	30	385.56	0
3795	30	385.52	0
3796	30	385.5	0
3797	30	385.47	0
3798	30	385.44	0
3799	30	385.41	0
3800	30	385.38	0
3801	30	385.36	0
3802	30	385.33	0
3803	30	385.31	0
3804	30	385.28	0
3805	30	385.26	0
3806	30	385.24	0
3807	30	385.21	0
3808	30	385.19	0
3809	30	385.17	0
3810	30	385.15	0
3811	30	385.13	0
3812	30	385.11	0
3813	30	385.09	0
3814	30	385.07	0
3815	30	385.05	0
3816	30	385.03	0
3817	30	385.02	0
3818	30	385	0
3819	30	384.98	0
3820	30	384.97	0
3821	30	384.95	0
3822	30	384.94	0
3823	30	384.92	0
3824	30	384.91	0
3825	30	384.89	0
3826	30	384.88	0
3827	30	384.87	0
3828	30	384.85	0
3829	30	384.84	0
3830	30	384.83	0
3831	30	384.81	0
3832	30	384.8	0
3833	30	384.79	0
3834	30	384.78	0
3835	30	384.77	0
3836	30	384.76	0
3837	30	384.75	0
3838	30	384.74	0
3839	30	384.73	0
3840	30	384.72	0
3841	30	384.71	0
3842	30	384.7	0
3843	30	384.69	0
3844	30	384.68	0
3845	30	384.67	0
3846	30	384.66	0
3847	30	384.66	0
3848	30	384.65	0
3849	30	384.64	0
3850	30	384.63	0
3851	30	384.63	0
3852	30	384.62	0
3853	30	384.61	0
3854	30	384.6	0
3855	30	384.6	0
3856	30	384.59	0
3857	30	384.58	0
3858	30	384.58	0
3859	30	384.57	0
3860	30	384.56	0
3861	30	384.56	0
3862	30	384.55	0
3863	30	384.54	0
3864	30	384.54	0
3865	30	384.53	0
3866	30	384.52	0
3867	30	384.52	0
3868	30	384.51	0
3869	30	384.51	0
3870	30	384.5	0
3871	30	384.5	0
3872	30	384.49	0
3873	30	384.49	0
3874	30	384.48	0
3875	30	384.48	0
3876	30	384.47	0
3877	30	384.47	0
3878	30	384.47	0
3879	30	384.46	0
3880	30	384.46	0
3881	30	384.45	0
3882	30	384.45	0
3883	30	384.44	0
3884	30	384.44	0
3885	30	384.44	0
3886	30	384.43	0
3887	30	384.43	0
3888	30	384.42	0
3889	30	384.42	0
3890	30	384.42	0
3891	30	384.41	0
3892	30	384.41	0
3893	30	384.41	0
3894	30	384.4	0
3895	30	384.4	0
3896	30	384.39	0
3897	30	384.39	0
3898	30	384.39	0
3899	30	384.38	0
3900	30	384.38	0
3901	30	384.38	0
3902	30	384.37	0
3903	30	384.37	0
3904	30	384.37	0
3905	30	384.36	0
3906	30	384.36	0
3907	30	384.36	0
3908	30	384.35	0
3909	30	384.35	0
3910	30	384.35	0
3911	30	384.35	0
3912	30	384.34	0
3913	30	384.34	0
3914	30	384.34	0
3915	30	384.33	0
3916	30	384.33	0
3917	30	384.33	0
3918	30	384.33	0
3919	30	384.32	0
3920	30	384.32	0
3921	30	384.32	0
3922	30	384.32	0
3923	30	384.31	0
3924	30	384.31	0
3925	30	384.31	0
3926	30	384.31	0
3927	30	384.31	0
3928	30	384.3	0
3929	30	384.3	0
3930	30	384.3	0
3931	30	384.3	0
3932	30	384.3	0
3933	30	384.29	0
3934	30	384.29	0
3935	30	384.29	0
3936	30	384.29	0
3937	30	384.29	0
3938	30	384.28	0
3939	30	384.28	0
3940	30	384.28	0
3941	30	384.28	0
3942	30	384.28	0
3943	30	384.28	0
3944	30	384.27	0
3945	30	384.27	0
3946	30	384.27	0
3947	30	384.27	0
3948	30	384.27	0
3949	30	384.27	0
3950	30	384.27	0
3951	30	384.27	0
3952	30	384.26	0
3953	30	384.26	0
3954	30	384.26	0
3955	30	384.26	0
3956	30	384.26	0
3957	30	384.26	0
3958	30	384.26	0
3959	30	384.26	0
3960	30	384.25	0
3961	30	384.25	0
3962	30	384.25	0
3963	30	384.25	0
3964	30	384.25	0
3965	30	384.25	0
3966	30	384.25	0
3967	30	384.25	0
3968	30	384.24	0
3969	30	384.24	0
3970	30	384.24	0
3971	30	384.24	0
3972	30	384.24	0
3973	30	384.24	0
3974	30	384.24	0
3975	30	384.24	0
3976	30	384.24	0
3977	30	384.24	0
3978	30	384.23	0
3979	30	384.23	0
3980	30	384.23	0
3981	30	384.23	0
3982	30	384.23	0
3983	30	384.23	0
3984	30	384.23	0
3985	30	384.23	0
3986	30	384.23	0
3987	30	384.23	0
3988	30	384.23	0
3989	30	384.23	0
3990	30	384.23	0
3991	30	384.22	0
3992	30	384.22	0
3993	30	384.22	0
3994	30	384.22	0
3995	30	384.22	0
3996	30	384.22	0
3997	30	384.22	0
3998	30	384.22	0
3999	30	384.22	0
4000	30	384.22	0
4001	30	384.22	0
4002	30	384.22	0
4003	30	384.22	0
4004	30	384.22	0
4005	30	384.22	0
4006	30	384.22	0
4007	30	384.22	0
4008	30	384.22	0
4009	30	384.22	0
4010	30	384.22	0
4011	30	384.22	0
4012	30	384.22	0
4013	30	384.22	0
4014	30	384.21	0
4015	30	384.21	0
4016	30	384.21	0
4017	30	384.21	0
4018	30	384.21	0
4019	30	384.21	0
4020	30	384.21	0
4021	30	384.21	0
4022	30	384.21	0
4023	30	384.21	0
4024	30	384.21	0
4025	30	384.21	0
4026	30	384.21	0
