Stunde im Jahr [h]	Variante 10.1 Raumlufttemperatur [C]	Variante 10.1 Heizleistung [W]	Variante 10.1 Kühlleistung [W]	Variante 10.2 Raumlufttemperatur [C]	Variante 10.2 Heizleistung [W]	Variante 10.2 Kühlleistung [W]	Variante 10.2 Rücklauftemperatur [C]	Variante 10.2 Innentemperatur.Dach [C]	Variante 10.2 Innentemperatur.Boden [C]	Variante 10.2 Innentemperatur.Wand.Nord [C]	Variante 10.2 Innentemperatur.Wand.Ost [C]	Variante 10.2 Innentemperatur.Wand.Süd [C]	Variante 10.2 Innentemperatur.Wand.West [C]
5393	26.16	0	300	22.2704	0	303.028	17.9176	24.6023	19.2412	24.6023	24.6023	24.6023	24.6023
5394	26.1541	0	300	22.268	0	302.891	17.9173	24.5989	19.2403	24.5989	24.5989	24.5989	24.5989
5395	26.1483	0	300	22.2657	0	302.755	17.917	24.5956	19.2393	24.5956	24.5956	24.5956	24.5956
5396	26.1425	0	300	22.2635	0	302.62	17.9166	24.5923	19.2384	24.5923	24.5923	24.5923	24.5923
5397	26.1367	0	300	22.2612	0	302.487	17.9163	24.589	19.2375	24.589	24.589	24.589	24.589
5398	26.131	0	300	22.259	0	302.355	17.916	24.5857	19.2365	24.5857	24.5857	24.5857	24.5857
5399	26.1252	0	300	22.2568	0	302.224	17.9157	24.5825	19.2356	24.5825	24.5825	24.5825	24.5825
5400	26.1195	0	300	22.2546	0	302.095	17.9154	24.5793	19.2347	24.5793	24.5793	24.5793	24.5793
5401	26.1138	0	300	22.2524	0	301.967	17.9151	24.5761	19.2338	24.5761	24.5761	24.5761	24.5761
5402	26.1081	0	300	22.2503	0	301.84	17.9147	24.573	19.2329	24.573	24.573	24.573	24.573
5403	26.1024	0	300	22.2481	0	301.714	17.9144	24.5699	19.2321	24.5699	24.5699	24.5699	24.5699
5404	26.0968	0	300	22.2461	0	301.59	17.9141	24.5669	19.2312	24.5669	24.5669	24.5669	24.5669
5405	26.0911	0	300	22.244	0	301.467	17.9138	24.5638	19.2303	24.5638	24.5638	24.5638	24.5638
5406	26.0855	0	300	22.2419	0	301.346	17.9135	24.5608	19.2295	24.5608	24.5608	24.5608	24.5608
5407	26.0799	0	300	22.2399	0	301.225	17.9133	24.5579	19.2286	24.5579	24.5579	24.5579	24.5579
5408	26.0743	0	300	22.2379	0	301.106	17.913	24.5549	19.2278	24.5549	24.5549	24.5549	24.5549
5409	26.0688	0	300	22.2359	0	300.988	17.9127	24.552	19.227	24.552	24.552	24.552	24.552
5410	26.0632	0	300	22.2339	0	300.871	17.9124	24.5491	19.2262	24.5491	24.5491	24.5491	24.5491
5411	26.0577	0	300	22.2319	0	300.755	17.9121	24.5463	19.2254	24.5463	24.5463	24.5463	24.5463
5412	26.0522	0	300	22.23	0	300.64	17.9118	24.5434	19.2246	24.5434	24.5434	24.5434	24.5434
5413	26.0467	0	300	22.2281	0	300.527	17.9115	24.5406	19.2238	24.5406	24.5406	24.5406	24.5406
5414	26.0413	0	300	22.2262	0	300.415	17.9113	24.5379	19.223	24.5379	24.5379	24.5379	24.5379
5415	26.0358	0	300	22.2243	0	300.304	17.911	24.5351	19.2222	24.5351	24.5351	24.5351	24.5351
5416	26.0304	0	300	22.2225	0	300.194	17.9107	24.5324	19.2215	24.5324	24.5324	24.5324	24.5324
5417	26.025	0	300	22.2206	0	300.085	17.9105	24.5297	19.2207	24.5297	24.5297	24.5297	24.5297
5418	26.0195	0	300	22.2188	0	299.977	17.9102	24.5271	19.2199	24.5271	24.5271	24.5271	24.5271
5419	26.0142	0	300	22.217	0	299.87	17.9099	24.5245	19.2192	24.5245	24.5245	24.5245	24.5245
5420	26.0088	0	300	22.2152	0	299.764	17.9097	24.5218	19.2185	24.5218	24.5218	24.5218	24.5218
5421	26.0035	0	300	22.2134	0	299.66	17.9094	24.5193	19.2177	24.5193	24.5193	24.5193	24.5193
5422	25.9981	0	300	22.2117	0	299.556	17.9092	24.5167	19.217	24.5167	24.5167	24.5167	24.5167
5423	25.9928	0	300	22.21	0	299.454	17.9089	24.5142	19.2163	24.5142	24.5142	24.5142	24.5142
5424	25.9875	0	300	22.2082	0	299.352	17.9087	24.5117	19.2156	24.5117	24.5117	24.5117	24.5117
5425	25.9823	0	300	22.2066	0	299.252	17.9084	24.5092	19.2149	24.5092	24.5092	24.5092	24.5092
5426	25.977	0	300	22.2049	0	299.153	17.9082	24.5068	19.2142	24.5068	24.5068	24.5068	24.5068
5427	25.9718	0	300	22.2032	0	299.054	17.908	24.5043	19.2135	24.5043	24.5043	24.5043	24.5043
5428	25.9666	0	300	22.2016	0	298.957	17.9077	24.5019	19.2128	24.5019	24.5019	24.5019	24.5019
5429	25.9613	0	300	22.1999	0	298.86	17.9075	24.4995	19.2121	24.4995	24.4995	24.4995	24.4995
5430	25.9562	0	300	22.1983	0	298.765	17.9073	24.4972	19.2115	24.4972	24.4972	24.4972	24.4972
5431	25.951	0	300	22.1967	0	298.67	17.907	24.4949	19.2108	24.4949	24.4949	24.4949	24.4949
5432	25.9458	0	300	22.1951	0	298.577	17.9068	24.4926	19.2102	24.4926	24.4926	24.4926	24.4926
5433	25.9407	0	300	22.1936	0	298.484	17.9066	24.4903	19.2095	24.4903	24.4903	24.4903	24.4903
5434	25.9356	0	300	22.192	0	298.392	17.9063	24.488	19.2089	24.488	24.488	24.488	24.488
5435	25.9305	0	300	22.1905	0	298.302	17.9061	24.4858	19.2082	24.4858	24.4858	24.4858	24.4858
5436	25.9254	0	300	22.189	0	298.212	17.9059	24.4836	19.2076	24.4836	24.4836	24.4836	24.4836
5437	25.9203	0	300	22.1875	0	298.123	17.9057	24.4814	19.207	24.4814	24.4814	24.4814	24.4814
5438	25.9153	0	300	22.186	0	298.035	17.9055	24.4792	19.2064	24.4792	24.4792	24.4792	24.4792
5439	25.9102	0	300	22.1845	0	297.948	17.9053	24.477	19.2058	24.477	24.477	24.477	24.477
5440	25.9052	0	300	22.1831	0	297.861	17.905	24.4749	19.2052	24.4749	24.4749	24.4749	24.4749
5441	25.9002	0	300	22.1816	0	297.776	17.9048	24.4728	19.2046	24.4728	24.4728	24.4728	24.4728
5442	25.8952	0	300	22.1802	0	297.691	17.9046	24.4707	19.204	24.4707	24.4707	24.4707	24.4707
5443	25.8902	0	300	22.1788	0	297.608	17.9044	24.4687	19.2034	24.4687	24.4687	24.4687	24.4687
5444	25.8853	0	300	22.1774	0	297.525	17.9042	24.4666	19.2028	24.4666	24.4666	24.4666	24.4666
5445	25.8803	0	300	22.176	0	297.443	17.904	24.4646	19.2022	24.4646	24.4646	24.4646	24.4646
5446	25.8754	0	300	22.1746	0	297.361	17.9038	24.4626	19.2017	24.4626	24.4626	24.4626	24.4626
5447	25.8705	0	300	22.1732	0	297.281	17.9036	24.4606	19.2011	24.4606	24.4606	24.4606	24.4606
5448	25.8656	0	300	22.1719	0	297.202	17.9034	24.4586	19.2006	24.4586	24.4586	24.4586	24.4586
5449	25.8607	0	300	22.1706	0	297.123	17.9032	24.4567	19.2	24.4567	24.4567	24.4567	24.4567
5450	25.8559	0	300	22.1693	0	297.045	17.9031	24.4548	19.1995	24.4548	24.4548	24.4548	24.4548
5451	25.8511	0	300	22.168	0	296.968	17.9029	24.4529	19.1989	24.4529	24.4529	24.4529	24.4529
5452	25.8462	0	300	22.1667	0	296.891	17.9027	24.451	19.1984	24.451	24.451	24.451	24.451
5453	25.8414	0	300	22.1654	0	296.815	17.9025	24.4491	19.1979	24.4491	24.4491	24.4491	24.4491
5454	25.8366	0	300	22.1641	0	296.741	17.9023	24.4473	19.1974	24.4473	24.4473	24.4473	24.4473
5455	25.8318	0	300	22.1629	0	296.666	17.9021	24.4454	19.1968	24.4454	24.4454	24.4454	24.4454
5456	25.8271	0	300	22.1616	0	296.593	17.902	24.4436	19.1963	24.4436	24.4436	24.4436	24.4436
5457	25.8223	0	300	22.1604	0	296.52	17.9018	24.4418	19.1958	24.4418	24.4418	24.4418	24.4418
5458	25.8176	0	300	22.1592	0	296.449	17.9016	24.4401	19.1953	24.4401	24.4401	24.4401	24.4401
5459	25.8129	0	300	22.158	0	296.377	17.9014	24.4383	19.1948	24.4383	24.4383	24.4383	24.4383
5460	25.8082	0	300	22.1568	0	296.307	17.9013	24.4366	19.1943	24.4366	24.4366	24.4366	24.4366
5461	25.8035	0	300	22.1556	0	296.237	17.9011	24.4349	19.1938	24.4349	24.4349	24.4349	24.4349
5462	25.7988	0	300	22.1545	0	296.168	17.9009	24.4332	19.1933	24.4332	24.4332	24.4332	24.4332
5463	25.7942	0	300	22.1533	0	296.1	17.9008	24.4315	19.1929	24.4315	24.4315	24.4315	24.4315
5464	25.7895	0	300	22.1521	0	296.032	17.9006	24.4298	19.1924	24.4298	24.4298	24.4298	24.4298
5465	25.7849	0	300	22.151	0	295.965	17.9004	24.4281	19.1919	24.4281	24.4281	24.4281	24.4281
5466	25.7803	0	300	22.1499	0	295.899	17.9003	24.4265	19.1915	24.4265	24.4265	24.4265	24.4265
5467	25.7757	0	300	22.1488	0	295.833	17.9001	24.4249	19.191	24.4249	24.4249	24.4249	24.4249
5468	25.7711	0	300	22.1477	0	295.768	17.9	24.4233	19.1906	24.4233	24.4233	24.4233	24.4233
5469	25.7666	0	300	22.1466	0	295.704	17.8998	24.4217	19.1901	24.4217	24.4217	24.4217	24.4217
5470	25.762	0	300	22.1455	0	295.64	17.8996	24.4201	19.1897	24.4201	24.4201	24.4201	24.4201
5471	25.7575	0	300	22.1445	0	295.577	17.8995	24.4186	19.1892	24.4186	24.4186	24.4186	24.4186
5472	25.753	0	300	22.1434	0	295.514	17.8993	24.417	19.1888	24.417	24.417	24.417	24.417
5473	25.7485	0	300	22.1424	0	295.453	17.8992	24.4155	19.1883	24.4155	24.4155	24.4155	24.4155
5474	25.744	0	300	22.1413	0	295.392	17.899	24.414	19.1879	24.414	24.414	24.414	24.414
5475	25.7395	0	300	22.1403	0	295.331	17.8989	24.4125	19.1875	24.4125	24.4125	24.4125	24.4125
5476	25.7351	0	300	22.1393	0	295.271	17.8987	24.411	19.1871	24.411	24.411	24.411	24.411
5477	25.7306	0	300	22.1383	0	295.212	17.8986	24.4096	19.1867	24.4096	24.4096	24.4096	24.4096
5478	25.7262	0	300	22.1373	0	295.153	17.8985	24.4081	19.1863	24.4081	24.4081	24.4081	24.4081
5479	25.7218	0	300	22.1363	0	295.095	17.8983	24.4067	19.1859	24.4067	24.4067	24.4067	24.4067
5480	25.7174	0	300	22.1353	0	295.037	17.8982	24.4053	19.1854	24.4053	24.4053	24.4053	24.4053
5481	25.713	0	300	22.1344	0	294.98	17.898	24.4039	19.1851	24.4039	24.4039	24.4039	24.4039
5482	25.7086	0	300	22.1334	0	294.924	17.8979	24.4025	19.1847	24.4025	24.4025	24.4025	24.4025
5483	25.7042	0	300	22.1325	0	294.868	17.8978	24.4011	19.1843	24.4011	24.4011	24.4011	24.4011
5484	25.6999	0	300	22.1316	0	294.813	17.8976	24.3997	19.1839	24.3997	24.3997	24.3997	24.3997
5485	25.6956	0	300	22.1306	0	294.758	17.8975	24.3984	19.1835	24.3984	24.3984	24.3984	24.3984
5486	25.6913	0	300	22.1297	0	294.704	17.8974	24.3971	19.1831	24.3971	24.3971	24.3971	24.3971
5487	25.687	0	300	22.1288	0	294.65	17.8972	24.3957	19.1827	24.3957	24.3957	24.3957	24.3957
5488	25.6827	0	300	22.1279	0	294.597	17.8971	24.3944	19.1824	24.3944	24.3944	24.3944	24.3944
5489	25.6784	0	300	22.127	0	294.545	17.897	24.3931	19.182	24.3931	24.3931	24.3931	24.3931
5490	25.6742	0	300	22.1261	0	294.493	17.8968	24.3918	19.1817	24.3918	24.3918	24.3918	24.3918
5491	25.6699	0	300	22.1253	0	294.441	17.8967	24.3906	19.1813	24.3906	24.3906	24.3906	24.3906
5492	25.6657	0	300	22.1244	0	294.39	17.8966	24.3893	19.1809	24.3893	24.3893	24.3893	24.3893
5493	25.6615	0	300	22.1236	0	294.34	17.8965	24.3881	19.1806	24.3881	24.3881	24.3881	24.3881
5494	25.6573	0	300	22.1227	0	294.29	17.8964	24.3868	19.1802	24.3868	24.3868	24.3868	24.3868
5495	25.6531	0	300	22.1219	0	294.24	17.8962	24.3856	19.1799	24.3856	24.3856	24.3856	24.3856
5496	25.6489	0	300	22.1211	0	294.191	17.8961	24.3844	19.1795	24.3844	24.3844	24.3844	24.3844
5497	25.6447	0	300	22.1202	0	294.143	17.896	24.3832	19.1792	24.3832	24.3832	24.3832	24.3832
5498	25.6406	0	300	22.1194	0	294.095	17.8959	24.382	19.1789	24.382	24.382	24.382	24.382
5499	25.6365	0	300	22.1186	0	294.047	17.8958	24.3809	19.1785	24.3809	24.3809	24.3809	24.3809
5500	25.6323	0	300	22.1178	0	294	17.8956	24.3797	19.1782	24.3797	24.3797	24.3797	24.3797
5501	25.6282	0	300	22.117	0	293.954	17.8955	24.3786	19.1779	24.3786	24.3786	24.3786	24.3786
5502	25.6241	0	300	22.1163	0	293.908	17.8954	24.3774	19.1776	24.3774	24.3774	24.3774	24.3774
5503	25.6201	0	300	22.1155	0	293.862	17.8953	24.3763	19.1773	24.3763	24.3763	24.3763	24.3763
5504	25.616	0	300	22.1147	0	293.817	17.8952	24.3752	19.1769	24.3752	24.3752	24.3752	24.3752
5505	25.6119	0	300	22.114	0	293.772	17.8951	24.3741	19.1766	24.3741	24.3741	24.3741	24.3741
5506	25.6079	0	300	22.1132	0	293.728	17.895	24.373	19.1763	24.373	24.373	24.373	24.373
5507	25.6039	0	300	22.1125	0	293.684	17.8949	24.3719	19.176	24.3719	24.3719	24.3719	24.3719
5508	25.5999	0	300	22.1118	0	293.641	17.8948	24.3708	19.1757	24.3708	24.3708	24.3708	24.3708
5509	25.5959	0	300	22.111	0	293.598	17.8947	24.3698	19.1754	24.3698	24.3698	24.3698	24.3698
5510	25.5919	0	300	22.1103	0	293.555	17.8946	24.3687	19.1751	24.3687	24.3687	24.3687	24.3687
5511	25.5879	0	300	22.1096	0	293.513	17.8945	24.3677	19.1748	24.3677	24.3677	24.3677	24.3677
5512	25.5839	0	300	22.1089	0	293.472	17.8944	24.3667	19.1745	24.3667	24.3667	24.3667	24.3667
5513	25.58	0	300	22.1082	0	293.43	17.8943	24.3656	19.1742	24.3656	24.3656	24.3656	24.3656
5514	25.5761	0	300	22.1075	0	293.39	17.8942	24.3646	19.174	24.3646	24.3646	24.3646	24.3646
5515	25.5721	0	300	22.1068	0	293.349	17.8941	24.3636	19.1737	24.3636	24.3636	24.3636	24.3636
5516	25.5682	0	300	22.1061	0	293.309	17.894	24.3627	19.1734	24.3627	24.3627	24.3627	24.3627
5517	25.5643	0	300	22.1055	0	293.27	17.8939	24.3617	19.1731	24.3617	24.3617	24.3617	24.3617
5518	25.5604	0	300	22.1048	0	293.231	17.8938	24.3607	19.1728	24.3607	24.3607	24.3607	24.3607
5519	25.5566	0	300	22.1042	0	293.192	17.8937	24.3598	19.1726	24.3598	24.3598	24.3598	24.3598
5520	25.5527	0	300	22.1035	0	293.153	17.8936	24.3588	19.1723	24.3588	24.3588	24.3588	24.3588
5521	25.5489	0	300	22.1029	0	293.115	17.8935	24.3579	19.172	24.3579	24.3579	24.3579	24.3579
5522	25.545	0	300	22.1022	0	293.078	17.8934	24.3569	19.1718	24.3569	24.3569	24.3569	24.3569
5523	25.5412	0	300	22.1016	0	293.04	17.8933	24.356	19.1715	24.356	24.356	24.356	24.356
5524	25.5374	0	300	22.101	0	293.003	17.8932	24.3551	19.1713	24.3551	24.3551	24.3551	24.3551
5525	25.5336	0	300	22.1004	0	292.967	17.8931	24.3542	19.171	24.3542	24.3542	24.3542	24.3542
5526	25.5298	0	300	22.0998	0	292.931	17.893	24.3533	19.1708	24.3533	24.3533	24.3533	24.3533
5527	25.5261	0	300	22.0992	0	292.895	17.8929	24.3524	19.1705	24.3524	24.3524	24.3524	24.3524
5528	25.5223	0	300	22.0985	0	292.86	17.8929	24.3516	19.1702	24.3516	24.3516	24.3516	24.3516
5529	25.5186	0	300	22.098	0	292.825	17.8928	24.3507	19.17	24.3507	24.3507	24.3507	24.3507
5530	25.5148	0	300	22.0974	0	292.79	17.8927	24.3498	19.1698	24.3498	24.3498	24.3498	24.3498
5531	25.5111	0	300	22.0968	0	292.756	17.8926	24.349	19.1695	24.349	24.349	24.349	24.349
5532	25.5074	0	300	22.0962	0	292.722	17.8925	24.3482	19.1693	24.3482	24.3482	24.3482	24.3482
5533	25.5037	0	300	22.0956	0	292.688	17.8925	24.3473	19.169	24.3473	24.3473	24.3473	24.3473
5534	25.5	0	300	22.0951	0	292.655	17.8924	24.3465	19.1688	24.3465	24.3465	24.3465	24.3465
5535	25.4964	0	300	22.0945	0	292.622	17.8923	24.3457	19.1686	24.3457	24.3457	24.3457	24.3457
5536	25.4927	0	300	22.094	0	292.589	17.8922	24.3449	19.1684	24.3449	24.3449	24.3449	24.3449
5537	25.4891	0	300	22.0934	0	292.557	17.8921	24.3441	19.1681	24.3441	24.3441	24.3441	24.3441
5538	25.4854	0	300	22.0929	0	292.525	17.8921	24.3433	19.1679	24.3433	24.3433	24.3433	24.3433
5539	25.4818	0	300	22.0923	0	292.493	17.892	24.3425	19.1677	24.3425	24.3425	24.3425	24.3425
5540	25.4782	0	300	22.0918	0	292.462	17.8919	24.3418	19.1675	24.3418	24.3418	24.3418	24.3418
5541	25.4746	0	300	22.0913	0	292.43	17.8918	24.341	19.1673	24.341	24.341	24.341	24.341
5542	25.471	0	300	22.0908	0	292.4	17.8917	24.3402	19.167	24.3402	24.3402	24.3402	24.3402
5543	25.4674	0	300	22.0903	0	292.369	17.8917	24.3395	19.1668	24.3395	24.3395	24.3395	24.3395
5544	25.4639	0	300	22.0898	0	292.339	17.8916	24.3387	19.1666	24.3387	24.3387	24.3387	24.3387
5545	25.4603	0	300	22.0892	0	292.309	17.8915	24.338	19.1664	24.338	24.338	24.338	24.338
5546	25.4568	0	300	22.0888	0	292.28	17.8914	24.3373	19.1662	24.3373	24.3373	24.3373	24.3373
5547	25.4532	0	300	22.0883	0	292.251	17.8914	24.3365	19.166	24.3365	24.3365	24.3365	24.3365
5548	25.4497	0	300	22.0878	0	292.222	17.8913	24.3358	19.1658	24.3358	24.3358	24.3358	24.3358
5549	25.4462	0	300	22.0873	0	292.193	17.8912	24.3351	19.1656	24.3351	24.3351	24.3351	24.3351
5550	25.4427	0	300	22.0868	0	292.165	17.8912	24.3344	19.1654	24.3344	24.3344	24.3344	24.3344
5551	25.4392	0	300	22.0863	0	292.137	17.8911	24.3337	19.1652	24.3337	24.3337	24.3337	24.3337
5552	25.4358	0	300	22.0859	0	292.109	17.891	24.3331	19.165	24.3331	24.3331	24.3331	24.3331
5553	25.4323	0	300	22.0854	0	292.082	17.891	24.3324	19.1648	24.3324	24.3324	24.3324	24.3324
5554	25.4289	0	300	22.0849	0	292.054	17.8909	24.3317	19.1646	24.3317	24.3317	24.3317	24.3317
5555	25.4254	0	300	22.0845	0	292.027	17.8908	24.331	19.1644	24.331	24.331	24.331	24.331
5556	25.422	0	300	22.084	0	292.001	17.8908	24.3304	19.1642	24.3304	24.3304	24.3304	24.3304
5557	25.4186	0	300	22.0836	0	291.974	17.8907	24.3297	19.1641	24.3297	24.3297	24.3297	24.3297
5558	25.4152	0	300	22.0831	0	291.948	17.8907	24.3291	19.1639	24.3291	24.3291	24.3291	24.3291
5559	25.4118	0	300	22.0827	0	291.922	17.8906	24.3285	19.1637	24.3285	24.3285	24.3285	24.3285
5560	25.4084	0	300	22.0823	0	291.897	17.8905	24.3278	19.1635	24.3278	24.3278	24.3278	24.3278
5561	25.405	0	300	22.0818	0	291.871	17.8905	24.3272	19.1634	24.3272	24.3272	24.3272	24.3272
5562	25.4017	0	300	22.0814	0	291.846	17.8904	24.3266	19.1632	24.3266	24.3266	24.3266	24.3266
5563	25.3983	0	300	22.081	0	291.821	17.8903	24.326	19.163	24.326	24.326	24.326	24.326
5564	25.395	0	300	22.0806	0	291.797	17.8903	24.3254	19.1628	24.3254	24.3254	24.3254	24.3254
5565	25.3917	0	300	22.0802	0	291.772	17.8902	24.3248	19.1627	24.3248	24.3248	24.3248	24.3248
5566	25.3883	0	300	22.0798	0	291.748	17.8902	24.3242	19.1625	24.3242	24.3242	24.3242	24.3242
5567	25.385	0	300	22.0794	0	291.724	17.8901	24.3236	19.1623	24.3236	24.3236	24.3236	24.3236
5568	25.3818	0	300	22.079	0	291.701	17.89	24.323	19.1622	24.323	24.323	24.323	24.323
5569	25.3785	0	300	22.0786	0	291.677	17.89	24.3224	19.162	24.3224	24.3224	24.3224	24.3224
5570	25.3752	0	300	22.0782	0	291.654	17.8899	24.3218	19.1618	24.3218	24.3218	24.3218	24.3218
5571	25.3719	0	300	22.0778	0	291.631	17.8899	24.3213	19.1617	24.3213	24.3213	24.3213	24.3213
5572	25.3687	0	300	22.0774	0	291.609	17.8898	24.3207	19.1615	24.3207	24.3207	24.3207	24.3207
5573	25.3654	0	300	22.077	0	291.586	17.8898	24.3202	19.1614	24.3202	24.3202	24.3202	24.3202
5574	25.3622	0	300	22.0767	0	291.564	17.8897	24.3196	19.1612	24.3196	24.3196	24.3196	24.3196
5575	25.359	0	300	22.0763	0	291.542	17.8897	24.3191	19.161	24.3191	24.3191	24.3191	24.3191
5576	25.3558	0	300	22.0759	0	291.52	17.8896	24.3185	19.1609	24.3185	24.3185	24.3185	24.3185
5577	25.3526	0	300	22.0755	0	291.498	17.8895	24.318	19.1608	24.318	24.318	24.318	24.318
5578	25.3494	0	300	22.0752	0	291.477	17.8895	24.3175	19.1606	24.3175	24.3175	24.3175	24.3175
5579	25.3462	0	300	22.0748	0	291.456	17.8895	24.3169	19.1605	24.3169	24.3169	24.3169	24.3169
5580	25.3431	0	300	22.0745	0	291.435	17.8894	24.3164	19.1603	24.3164	24.3164	24.3164	24.3164
5581	25.3399	0	300	22.0741	0	291.414	17.8894	24.3159	19.1602	24.3159	24.3159	24.3159	24.3159
5582	25.3368	0	300	22.0738	0	291.394	17.8893	24.3154	19.16	24.3154	24.3154	24.3154	24.3154
5583	25.3336	0	300	22.0734	0	291.374	17.8893	24.3149	19.1599	24.3149	24.3149	24.3149	24.3149
5584	25.3305	0	300	22.0731	0	291.353	17.8892	24.3144	19.1597	24.3144	24.3144	24.3144	24.3144
5585	25.3274	0	300	22.0728	0	291.334	17.8892	24.3139	19.1596	24.3139	24.3139	24.3139	24.3139
5586	25.3243	0	300	22.0724	0	291.314	17.8891	24.3134	19.1595	24.3134	24.3134	24.3134	24.3134
5587	25.3212	0	300	22.0721	0	291.294	17.8891	24.313	19.1593	24.313	24.313	24.313	24.313
5588	25.3181	0	300	22.0718	0	291.275	17.889	24.3125	19.1592	24.3125	24.3125	24.3125	24.3125
5589	25.315	0	300	22.0715	0	291.256	17.889	24.312	19.1591	24.312	24.312	24.312	24.312
5590	25.312	0	300	22.0711	0	291.237	17.8889	24.3116	19.1589	24.3116	24.3116	24.3116	24.3116
5591	25.3089	0	300	22.0708	0	291.218	17.8889	24.3111	19.1588	24.3111	24.3111	24.3111	24.3111
5592	25.3059	0	300	22.0705	0	291.2	17.8888	24.3106	19.1587	24.3106	24.3106	24.3106	24.3106
5593	25.3029	0	300	22.0702	0	291.182	17.8888	24.3102	19.1585	24.3102	24.3102	24.3102	24.3102
5594	25.2998	0	300	22.0699	0	291.163	17.8887	24.3097	19.1584	24.3097	24.3097	24.3097	24.3097
5595	25.2968	0	300	22.0696	0	291.145	17.8887	24.3093	19.1583	24.3093	24.3093	24.3093	24.3093
5596	25.2938	0	300	22.0693	0	291.128	17.8886	24.3089	19.1582	24.3089	24.3089	24.3089	24.3089
5597	25.2908	0	300	22.069	0	291.11	17.8886	24.3084	19.158	24.3084	24.3084	24.3084	24.3084
5598	25.2878	0	300	22.0687	0	291.093	17.8886	24.308	19.1579	24.308	24.308	24.308	24.308
5599	25.2849	0	300	22.0684	0	291.075	17.8885	24.3076	19.1578	24.3076	24.3076	24.3076	24.3076
5600	25.2819	0	300	22.0681	0	291.058	17.8885	24.3071	19.1577	24.3071	24.3071	24.3071	24.3071
5601	25.2789	0	300	22.0678	0	291.041	17.8884	24.3067	19.1576	24.3067	24.3067	24.3067	24.3067
5602	25.276	0	300	22.0675	0	291.025	17.8884	24.3063	19.1574	24.3063	24.3063	24.3063	24.3063
5603	25.2731	0	300	22.0673	0	291.008	17.8884	24.3059	19.1573	24.3059	24.3059	24.3059	24.3059
5604	25.2702	0	300	22.067	0	290.992	17.8883	24.3055	19.1572	24.3055	24.3055	24.3055	24.3055
5605	25.2672	0	300	22.0667	0	290.975	17.8883	24.3051	19.1571	24.3051	24.3051	24.3051	24.3051
5606	25.2643	0	300	22.0664	0	290.959	17.8882	24.3047	19.157	24.3047	24.3047	24.3047	24.3047
5607	25.2614	0	300	22.0662	0	290.943	17.8882	24.3043	19.1569	24.3043	24.3043	24.3043	24.3043
5608	25.2585	0	300	22.0659	0	290.928	17.8882	24.3039	19.1568	24.3039	24.3039	24.3039	24.3039
5609	25.2557	0	300	22.0656	0	290.912	17.8881	24.3035	19.1566	24.3035	24.3035	24.3035	24.3035
5610	25.2528	0	300	22.0654	0	290.897	17.8881	24.3032	19.1565	24.3032	24.3032	24.3032	24.3032
5611	25.2499	0	300	22.0651	0	290.881	17.888	24.3028	19.1564	24.3028	24.3028	24.3028	24.3028
5612	25.2471	0	300	22.0649	0	290.866	17.888	24.3024	19.1563	24.3024	24.3024	24.3024	24.3024
5613	25.2443	0	300	22.0646	0	290.851	17.888	24.302	19.1562	24.302	24.302	24.302	24.302
5614	25.2414	0	300	22.0644	0	290.836	17.8879	24.3017	19.1561	24.3017	24.3017	24.3017	24.3017
5615	25.2386	0	300	22.0641	0	290.822	17.8879	24.3013	19.156	24.3013	24.3013	24.3013	24.3013
5616	25.2358	0	300	22.0639	0	290.807	17.8879	24.301	19.1559	24.301	24.301	24.301	24.301
5617	25.233	0	300	22.0636	0	290.793	17.8878	24.3006	19.1558	24.3006	24.3006	24.3006	24.3006
5618	25.2302	0	300	22.0634	0	290.778	17.8878	24.3002	19.1557	24.3002	24.3002	24.3002	24.3002
5619	25.2274	0	300	22.0632	0	290.764	17.8878	24.2999	19.1556	24.2999	24.2999	24.2999	24.2999
5620	25.2246	0	300	22.0629	0	290.75	17.8877	24.2995	19.1555	24.2995	24.2995	24.2995	24.2995
5621	25.2219	0	300	22.0627	0	290.737	17.8877	24.2992	19.1554	24.2992	24.2992	24.2992	24.2992
5622	25.2191	0	300	22.0624	0	290.723	17.8877	24.2989	19.1553	24.2989	24.2989	24.2989	24.2989
5623	25.2164	0	300	22.0622	0	290.709	17.8876	24.2985	19.1552	24.2985	24.2985	24.2985	24.2985
5624	25.2136	0	300	22.062	0	290.696	17.8876	24.2982	19.1551	24.2982	24.2982	24.2982	24.2982
5625	25.2109	0	300	22.0618	0	290.683	17.8876	24.2979	19.155	24.2979	24.2979	24.2979	24.2979
5626	25.2082	0	300	22.0616	0	290.67	17.8875	24.2976	19.155	24.2976	24.2976	24.2976	24.2976
5627	25.2055	0	300	22.0613	0	290.656	17.8875	24.2972	19.1549	24.2972	24.2972	24.2972	24.2972
5628	25.2028	0	300	22.0611	0	290.644	17.8875	24.2969	19.1548	24.2969	24.2969	24.2969	24.2969
5629	25.2001	0	300	22.0609	0	290.631	17.8874	24.2966	19.1547	24.2966	24.2966	24.2966	24.2966
5630	25.1974	0	300	22.0607	0	290.618	17.8874	24.2963	19.1546	24.2963	24.2963	24.2963	24.2963
5631	25.1947	0	300	22.0605	0	290.606	17.8874	24.296	19.1545	24.296	24.296	24.296	24.296
5632	25.192	0	300	22.0603	0	290.594	17.8874	24.2957	19.1544	24.2957	24.2957	24.2957	24.2957
