Zeit [h]	Variante 10.1 Raumlufttemperatur [C]	Variante 10.1 Heizleistung [W]	Variante 10.1 Kühlleistung [W]	Variante 10.2 Raumlufttemperatur [C]	Variante 10.2 Heizleistung [W]	Variante 10.2 Kühlleistung [W]	Variante 10.2 Rücklauftemperatur [C]	Variante 10.2 Innentemperatur.Dach [C]	Variante 10.2 Innentemperatur.Boden [C]	Variante 10.2 Innentemperatur.Wand.Nord [C]	Variante 10.2 Innentemperatur.Wand.Ost [C]	Variante 10.2 Innentemperatur.Wand.Süd [C]	Variante 10.2 Innentemperatur.Wand.West [C]	Variante 10.3 Raumlufttemperatur [C]	Variante 10.3 Heizleistung [W]	Variante 10.3 Kühlleistung [W]	Variante 10.3 Rücklauftemperatur [C]	Variante 10.3 Innentemperatur.Dach [C]	Variante 10.3 Innentemperatur.Boden [C]	Variante 10.3 Innentemperatur.Wand.Nord [C]	Variante 10.3 Innentemperatur.Wand.Ost [C]	Variante 10.3 Innentemperatur.Wand.Süd [C]	Variante 10.3 Innentemperatur.Wand.West [C]	Variante 10.4 Raumlufttemperatur [C]	Variante 10.4 Heizleistung [W]	Variante 10.4 Kühlleistung [W]	Variante 10.4 Rücklauftemperatur [C]	Variante 10.4 Innentemperatur.Dach [C]	Variante 10.4 Innentemperatur.Boden [C]	Variante 10.4 Innentemperatur.Wand.Nord [C]	Variante 10.4 Innentemperatur.Wand.Ost [C]	Variante 10.4 Innentemperatur.Wand.Süd [C]	Variante 10.4 Innentemperatur.Wand.West [C]	Variante 10.5 Raumlufttemperatur [C]	Variante 10.5 Heizleistung [W]	Variante 10.5 Kühlleistung [W]	Variante 10.5 Rücklauftemperatur [C]	Variante 10.5 Innentemperatur.Dach [C]	Variante 10.5 Innentemperatur.Boden [C]	Variante 10.5 Innentemperatur.Wand.Nord [C]	Variante 10.5 Innentemperatur.Wand.Ost [C]	Variante 10.5 Innentemperatur.Wand.Süd [C]	Variante 10.5 Innentemperatur.Wand.West [C]	Variante 10.6 Raumlufttemperatur [C]	Variante 10.6 Heizleistung [W]	Variante 10.6 Kühlleistung [W]	Variante 10.6 Rücklauftemperatur [C]	Variante 10.6 Innentemperatur.Dach [C]	Variante 10.6 Innentemperatur.Boden [C]	Variante 10.6 Innentemperatur.Wand.Nord [C]	Variante 10.6 Innentemperatur.Wand.Ost [C]	Variante 10.6 Innentemperatur.Wand.Süd [C]	Variante 10.6 Innentemperatur.Wand.West [C]
7475	15.1644	500	0	24.6044	790.321	-630.385	34.055	19.7512	30.9034	19.7512	19.7512	19.7512	19.7512	27.0248	869.229	-339.5	33.9608	24.4256	30.415	24.4121	24.4026	24.4121	24.4026	20.7546	453.178	-355.691	25.9721	18.014	24.3058	18.014	18.014	18.014	18.014	20.3019	3.66E-05	-148.512	22.9011	19.2239	21.8543	19.2177	19.2125	19.2177	19.2125	13.4995	0.00E+00	0	13.4979	13.4998	13.5	13.5011	13.5002	13.5011	13.5002
7476	15.1672	500	0	24.614	789.717	-629.792	34.0557	19.7654	30.9071	19.7654	19.7654	19.7654	19.7654	27.0343	868.357	-339.077	33.9618	24.4383	30.4203	24.4249	24.4154	24.4249	24.4154	20.7444	393.008	-352.929	25.8451	18.0364	24.2813	18.0364	18.0364	18.0364	18.0364	20.1862	3.26E-05	-135.599	22.5903	19.198	21.5984	19.1921	19.1871	19.1921	19.1871	13.4978	0.00E+00	0	13.4961	13.4983	13.4985	13.4995	13.4987	13.4995	13.4987
7477	15.17	500	0	24.6234	789.119	-629.205	34.0564	19.7794	30.9108	19.7794	19.7794	19.7794	19.7794	27.0436	867.498	-338.661	33.9628	24.4509	30.4256	24.4375	24.428	24.4375	24.428	20.7039	324.328	-346.806	25.6525	18.0555	24.1944	18.0555	18.0555	18.0555	18.0555	20.085	3.23E-05	-124.985	22.3154	19.1726	21.3845	19.1671	19.1622	19.1671	19.1622	13.4962	0.00E+00	0	13.4945	13.4965	13.4967	13.4977	13.4969	13.4977	13.4969
7478	15.1728	500	0	24.6329	788.528	-628.624	34.0571	19.7933	30.9144	19.7933	19.7933	19.7933	19.7933	27.0529	866.651	-338.25	33.9638	24.4633	30.4308	24.4499	24.4405	24.4499	24.4405	20.64	259.083	-337.768	25.408	18.0706	24.0514	18.0706	18.0706	18.0706	18.0706	19.9938	102.015	-115.785	22.7259	19.1478	21.1964	19.1425	19.1378	19.1425	19.1378	13.4956	0.00E+00	0	13.4945	13.4953	13.4955	13.4966	13.4957	13.4966	13.4957
7479	15.1756	500	0	24.6422	787.942	-628.049	34.0578	19.8071	30.918	19.8071	19.8071	19.8071	19.8071	27.0619	865.816	-337.845	33.9648	24.4756	30.4359	24.4622	24.4527	24.4622	24.4527	20.5717	244.042	-327.169	25.2456	18.0821	23.8758	18.0821	18.0821	18.0821	18.0821	20.3453	998.618	-134.701	23.9148	19.145	21.4939	19.1398	19.1351	19.1398	19.1351	13.4963	0.00E+00	0	13.4957	13.4955	13.4957	13.4968	13.496	13.4968	13.496
7480	15.1784	500	0	24.6514	787.363	-627.48	34.0585	19.8207	30.9216	19.8207	19.8207	19.8207	19.8207	27.0709	864.992	-337.446	33.9658	24.4876	30.4409	24.4743	24.4648	24.4743	24.4648	20.5352	280.346	-319.122	25.1841	18.0929	23.7417	18.0929	18.0929	18.0929	18.0929	20.5725	746.02	-168.842	24.2449	19.1997	22.1619	19.1941	19.1892	19.1941	19.1892	13.498	0.00E+00	0	13.4977	13.4968	13.497	13.498	13.4972	13.498	13.4972
7481	15.1812	500	0	24.6605	786.789	-626.916	34.0592	19.8342	30.9251	19.8342	19.8342	19.8342	19.8342	27.0798	864.18	-337.053	33.9668	24.4995	30.4459	24.4862	24.4768	24.4862	24.4768	20.5332	329.995	-315.265	25.2062	18.1062	23.6841	18.1062	18.1062	18.1062	18.1062	20.6955	680.07	-181.861	24.4599	19.2568	22.4571	19.2509	19.2459	19.2509	19.2459	13.5009	0.00E+00	0	13.5012	13.4991	13.4992	13.5003	13.4995	13.5003	13.4995
7482	15.184	500	0	24.6695	786.221	-626.359	34.0599	19.8475	30.9286	19.8475	19.8475	19.8475	19.8475	27.0885	863.38	-336.665	33.9677	24.5113	30.4508	24.4979	24.4885	24.4979	24.4885	20.5601	380.719	-315.019	25.2869	18.1234	23.6947	18.1234	18.1234	18.1234	18.1234	20.7907	668.474	-188.657	24.6565	19.3082	22.6307	19.3021	19.297	19.3021	19.297	13.5054	0.00E+00	0	13.5063	13.5029	13.503	13.5042	13.5033	13.5042	13.5033
7483	15.1868	500	0	24.6784	785.659	-625.807	34.0605	19.8607	30.932	19.8607	19.8607	19.8607	19.8607	27.097	862.59	-336.282	33.9687	24.5228	30.4556	24.5095	24.5001	24.5095	24.5001	20.6024	409.357	-317.12	25.3627	18.1446	23.7519	18.1446	18.1446	18.1446	18.1446	20.876	657.013	-193.966	24.8117	19.357	22.774	19.3507	19.3455	19.3507	19.3455	13.5114	0.00E+00	0	13.5128	13.5082	13.5083	13.5094	13.5086	13.5094	13.5086
7484	15.1896	500	0	24.6872	785.103	-625.261	34.0612	19.8738	30.9354	19.8738	19.8738	19.8738	19.8738	27.1055	861.812	-335.905	33.9696	24.5342	30.4603	24.5209	24.5115	24.5209	24.5115	20.6458	428.037	-319.676	25.4498	18.1682	23.8206	18.1682	18.1682	18.1682	18.1682	20.9508	646.955	-198.12	24.9582	19.404	22.8952	19.3976	19.3923	19.3976	19.3923	13.5183	0.00E+00	0	13.5199	13.5147	13.5148	13.516	13.5152	13.516	13.5152
7485	15.1923	500	0	24.696	784.553	-624.72	34.0619	19.8867	30.9388	19.8867	19.8867	19.8867	19.8867	27.1139	861.045	-335.534	33.9705	24.5454	30.465	24.5322	24.5228	24.5322	24.5228	20.6904	437.027	-322.265	25.5143	18.1929	23.8911	18.1929	18.1929	18.1929	18.1929	20.8929	217.427	-197.051	24.0395	19.4469	22.9295	19.4405	19.4352	19.4405	19.4352	13.5245	0.00E+00	0	13.5258	13.5214	13.5215	13.5227	13.5218	13.5227	13.5218
7486	15.1951	500	0	24.7046	784.008	-624.185	34.0625	19.8996	30.9422	19.8996	19.8996	19.8996	19.8996	27.1221	860.288	-335.167	33.9714	24.5565	30.4697	24.5433	24.5339	24.5433	24.5339	20.723	421.409	-324.052	25.5298	18.2178	23.9485	18.2178	18.2178	18.2178	18.2178	20.665	-0.0199407	-170.212	23.4377	19.4548	22.4759	19.4486	19.4434	19.4486	19.4434	13.5292	0.00E+00	0	13.5299	13.5269	13.5269	13.5281	13.5273	13.5281	13.5273
7487	15.1978	500	0	24.7132	783.469	-623.655	34.0632	19.9122	30.9455	19.9122	19.9122	19.9122	19.9122	27.1302	859.542	-334.806	33.9723	24.5675	30.4742	24.5542	24.5449	24.5542	24.5449	20.7529	442.922	-324.612	25.6268	18.2415	23.9823	18.2415	18.2415	18.2415	18.2415	20.4993	0.00133497	-147.702	23.016	19.4364	22.0548	19.4305	19.4255	19.4305	19.4255	13.533	0.00E+00	0	13.5334	13.531	13.5311	13.5322	13.5314	13.5322	13.5314
7488	15.2005	500	0	24.7217	782.935	-623.131	34.0638	19.9248	30.9488	19.9248	19.9248	19.9248	19.9248	27.1382	858.806	-334.45	33.9732	24.5782	30.4787	24.565	24.5557	24.565	24.5557	20.8013	464.72	-327.057	25.705	18.2651	24.0478	18.2651	18.2651	18.2651	18.2651	20.3726	-2.71E-05	-132.322	22.6853	19.4131	21.7567	19.4075	19.4027	19.4075	19.4027	13.5363	0.00E+00	0	13.5364	13.5345	13.5346	13.5358	13.5349	13.5358	13.5349
7489	15.2032	500	0	24.73	782.407	-622.613	34.0644	19.9372	30.952	19.9372	19.9372	19.9372	19.9372	27.1461	858.081	-334.098	33.974	24.5889	30.4832	24.5756	24.5663	24.5756	24.5663	20.8409	458.071	-329.58	25.7622	18.2895	24.1174	18.2895	18.2895	18.2895	18.2895	20.268	3.61E-05	-120.715	22.4059	19.3892	21.5261	19.3839	19.3792	19.3839	19.3792	13.5387	0.00E+00	0	13.5385	13.5373	13.5374	13.5385	13.5377	13.5385	13.5377
7490	15.2059	500	0	24.7384	781.884	-622.099	34.065	19.9495	30.9552	19.9495	19.9495	19.9495	19.9495	27.1539	857.366	-333.752	33.9749	24.5993	30.4875	24.5861	24.5768	24.5861	24.5768	20.8734	449.097	-331.063	25.796	18.3132	24.1679	18.3132	18.3132	18.3132	18.3132	20.176	3.61E-05	-111.213	22.1582	19.3652	21.3333	19.3602	19.3557	19.3602	19.3557	13.5406	0.00E+00	0	13.5402	13.5394	13.5395	13.5406	13.5398	13.5406	13.5398
7491	15.2087	500	0	24.7466	781.367	-621.591	34.0657	19.9616	30.9584	19.9616	19.9616	19.9616	19.9616	27.1616	856.661	-333.411	33.9757	24.6096	30.4918	24.5965	24.5872	24.5965	24.5872	20.9007	446.296	-331.9	25.8343	18.3359	24.2059	18.3359	18.3359	18.3359	18.3359	20.0916	3.83E-05	-102.997	21.932	19.3408	21.1633	19.3361	19.3317	19.3361	19.3317	13.5418	0.00E+00	0	13.5412	13.541	13.5411	13.5422	13.5414	13.5422	13.5414
7492	15.2113	500	0	24.7547	780.855	-621.088	34.0663	19.9737	30.9615	19.9737	19.9737	19.9737	19.9737	27.1691	855.966	-333.074	33.9765	24.6198	30.4961	24.6067	24.5974	24.6067	24.5974	20.9261	441.656	-332.494	25.86	18.3578	24.2385	18.3578	18.3578	18.3578	18.3578	20.0146	209.269	-95.6741	22.8389	19.3158	21.0084	19.3113	19.307	19.3113	19.307	13.5424	0.00E+00	0	13.5416	13.5418	13.542	13.5431	13.5422	13.5431	13.5422
7493	15.214	500	0	24.7628	780.348	-620.591	34.0669	19.9856	30.9646	19.9856	19.9856	19.9856	19.9856	27.1766	855.28	-332.742	33.9773	24.6299	30.5003	24.6167	24.6074	24.6167	24.6074	20.9543	455.735	-333.098	25.9313	18.3791	24.2702	18.3791	18.3791	18.3791	18.3791	20.5458	1323.36	-127.961	24.3945	19.3217	21.5382	19.3171	19.3128	19.3171	19.3128	13.543	0.00E+00	0	13.5421	13.5424	13.5425	13.5436	13.5428	13.5436	13.5428
7494	15.2167	500	0	24.7707	779.846	-620.098	34.0675	19.9974	30.9677	19.9974	19.9974	19.9974	19.9974	27.1839	854.605	-332.415	33.9781	24.6397	30.5044	24.6266	24.6173	24.6266	24.6173	20.9888	368.091	-334.981	25.5802	18.4007	24.3246	18.4007	18.4007	18.4007	18.4007	20.8943	1029.69	-177.498	24.9686	19.4018	22.5082	19.3966	19.392	19.3966	19.392	13.5431	0.00E+00	0	13.542	13.5428	13.5429	13.544	13.5432	13.544	13.5432
7495	15.2194	500	0	24.7786	779.35	-619.61	34.0681	20.009	30.9708	20.009	20.009	20.009	20.009	27.1912	853.938	-332.093	33.9789	24.6495	30.5085	24.6364	24.6271	24.6364	24.6271	20.787	-0.00777545	-320.207	24.9549	18.4163	24.0971	18.4163	18.4163	18.4163	18.4163	20.9618	436.289	-195.942	24.0062	19.482	22.936	19.4763	19.4715	19.4763	19.4715	13.5422	0.00E+00	0	13.5407	13.5423	13.5425	13.5436	13.5427	13.5436	13.5427
7496	15.222	500	0	24.7864	778.858	-619.128	34.0686	20.0206	30.9738	20.0206	20.0206	20.0206	20.0206	27.1983	853.281	-331.775	33.9797	24.6591	30.5125	24.646	24.6368	24.646	24.6368	20.6007	-0.000361999	-293.937	24.5217	18.4145	23.6294	18.4145	18.4145	18.4145	18.4145	20.682	-0.0257596	-168.315	23.2525	19.5091	22.5013	19.5035	19.4986	19.5035	19.4986	13.5406	0.00E+00	0	13.5389	13.541	13.5412	13.5422	13.5414	13.5422	13.5414
7497	15.2247	500	0	24.7941	778.372	-618.65	34.0692	20.032	30.9768	20.032	20.032	20.032	20.032	27.2054	852.634	-331.461	33.9805	24.6686	30.5165	24.6555	24.6463	24.6555	24.6463	20.4515	-0.00014635	-273.801	24.1636	18.4058	23.2616	18.4058	18.4058	18.4058	18.4058	20.481	0.240329	-140.225	22.7752	19.4892	21.9787	19.4839	19.4792	19.4839	19.4792	13.5383	0.00E+00	0	13.5363	13.5391	13.5393	13.5404	13.5395	13.5404	13.5395
7498	15.2273	500	0	24.8018	777.891	-618.177	34.0698	20.0433	30.9797	20.0433	20.0433	20.0433	20.0433	27.2123	851.995	-331.152	33.9813	24.6779	30.5204	24.6649	24.6557	24.6649	24.6557	20.3246	1.65E-05	-257.701	23.8502	18.3945	22.9637	18.3945	18.3945	18.3945	18.3945	20.3362	0.23678	-122.508	22.4262	19.4589	21.6309	19.4539	19.4494	19.4539	19.4494	13.5349	0.00E+00	0	13.5325	13.5362	13.5364	13.5374	13.5366	13.5374	13.5366
7499	15.2299	500	0	24.8093	777.414	-617.71	34.0704	20.0545	30.9827	20.0545	20.0545	20.0545	20.0545	27.2192	851.365	-330.847	33.982	24.6871	30.5242	24.6741	24.6649	24.6741	24.6649	20.2116	3.06E-05	-243.921	23.566	18.3822	22.7065	18.3822	18.3822	18.3822	18.3822	20.2224	0.0371214	-110.21	22.1463	19.4272	21.3796	19.4225	19.4182	19.4225	19.4182	13.5311	0.00E+00	0	13.5285	13.5325	13.5327	13.5337	13.5329	13.5337	13.5329
7500	15.2326	500	0	24.8168	776.943	-617.246	34.0709	20.0656	30.9855	20.0656	20.0656	20.0656	20.0656	27.2259	850.744	-330.547	33.9827	24.6962	30.528	24.6832	24.674	24.6832	24.674	20.1075	2.72E-05	-231.649	23.3018	18.369	22.4755	18.369	18.369	18.369	18.369	20.126	-0.0617834	-100.811	21.906	19.3961	21.1811	19.3917	19.3875	19.3917	19.3875	13.5274	0.00E+00	0	13.5249	13.5287	13.5289	13.5299	13.5291	13.5299	13.5291
7501	15.2352	500	0	24.8242	776.476	-616.788	34.0715	20.0766	30.9884	20.0766	20.0766	20.0766	20.0766	27.2326	850.132	-330.251	33.9835	24.7052	30.5318	24.6922	24.683	24.6922	24.683	20.0095	2.82E-05	-220.412	23.0527	18.355	22.2622	18.355	18.355	18.355	18.355	20.0398	-0.0415567	-93.0202	21.691	19.3657	21.0124	19.3615	19.3574	19.3615	19.3574	13.5242	0.00E+00	0	13.5219	13.5252	13.5254	13.5264	13.5256	13.5264	13.5256
7502	15.2378	500	0	24.8316	776.014	-616.335	34.072	20.0874	30.9913	20.0874	20.0874	20.0874	20.0874	27.2391	849.529	-329.959	33.9842	24.714	30.5355	24.701	24.6918	24.701	24.6918	20.2693	862.572	-228.54	24.5852	18.3459	22.3691	18.3459	18.3459	18.3459	18.3459	20.3419	1066.51	-103.102	23.8033	19.346	21.141	19.3419	19.3379	19.3419	19.3379	13.5225	0.00E+00	0	13.521	13.5227	13.5229	13.524	13.5231	13.524	13.5231
7503	15.2404	500	0	24.8388	775.557	-615.886	34.0726	20.0982	30.9941	20.0982	20.0982	20.0982	20.0982	27.2456	848.933	-329.671	33.9849	24.7227	30.5391	24.7098	24.7006	24.7098	24.7006	20.5293	674.986	-268.966	24.906	18.368	23.1064	18.368	18.368	18.368	18.368	20.7138	951.594	-154.342	24.3399	19.3996	22.0952	19.395	19.3908	19.395	19.3908	13.5228	0.00E+00	0	13.522	13.5222	13.5224	13.5234	13.5226	13.5234	13.5226
7504	15.243	500	0	24.846	775.105	-615.441	34.0731	20.1088	30.9968	20.1088	20.1088	20.1088	20.1088	27.252	848.347	-329.387	33.9856	24.7313	30.5427	24.7184	24.7092	24.7184	24.7092	20.65	570.47	-287.103	25.0637	18.3976	23.4677	18.3976	18.3976	18.3976	18.3976	20.8838	787.953	-176.667	24.5853	19.4692	22.575	19.4642	19.4597	19.4642	19.4597	13.5249	0.00E+00	0	13.5248	13.5234	13.5236	13.5247	13.5238	13.5247	13.5238
7505	15.2455	500	0	24.8531	774.657	-615.001	34.0736	20.1194	30.9996	20.1194	20.1194	20.1194	20.1194	27.2583	847.768	-329.107	33.9863	24.7398	30.5462	24.7268	24.7177	24.7268	24.7177	20.7645	671.181	-296.827	25.5458	18.4246	23.6672	18.4246	18.4246	18.4246	18.4246	21.0168	692.163	-186.813	24.3702	19.5277	22.8155	19.5223	19.5176	19.5223	19.5176	13.5291	0.00E+00	0	13.53	13.5266	13.5268	13.5279	13.527	13.5279	13.527
7506	15.2481	500	0	24.8602	774.214	-614.566	34.0742	20.1298	31.0023	20.1298	20.1298	20.1298	20.1298	27.2645	847.198	-328.831	33.9869	24.7481	30.5497	24.7352	24.726	24.7352	24.726	20.9465	760.139	-313.933	25.9599	18.4555	23.9955	18.4555	18.4555	18.4555	18.4555	20.7895	-0.832087	-174.73	23.4348	19.5661	22.668	19.5607	19.5559	19.5607	19.5559	13.5354	0.00E+00	0	13.5369	13.5321	13.5322	13.5333	13.5325	13.5333	13.5325
7507	15.2507	500	0	24.8671	773.775	-614.135	34.0747	20.1401	31.005	20.1401	20.1401	20.1401	20.1401	27.2706	846.636	-328.559	33.9876	24.7564	30.5531	24.7434	24.7343	24.7434	24.7343	20.8953	170.018	-322.052	24.951	18.4897	24.1915	18.4897	18.4897	18.4897	18.4897	20.5766	-0.00409689	-144.648	22.9194	19.5542	22.123	19.549	19.5444	19.549	19.5444	13.5424	0.00E+00	0	13.5442	13.5388	13.5389	13.5401	13.5392	13.5401	13.5392
7508	15.2532	500	0	24.874	773.341	-613.709	34.0752	20.1503	31.0077	20.1503	20.1503	20.1503	20.1503	27.2766	846.081	-328.291	33.9883	24.7645	30.5565	24.7516	24.7424	24.7516	24.7424	20.648	0.00372698	-292.184	24.3893	18.5	23.6886	18.5	18.5	18.5	18.5	20.4238	4.08E-05	-125.413	22.5492	19.5263	21.7506	19.5215	19.5171	19.5215	19.5171	13.5493	0.00E+00	0	13.5509	13.5459	13.546	13.5472	13.5463	13.5472	13.5463
7509	15.2558	500	0	24.8808	772.911	-613.287	34.0757	20.1604	31.0103	20.1604	20.1604	20.1604	20.1604	27.2826	845.534	-328.027	33.9889	24.7725	30.5599	24.7596	24.7504	24.7596	24.7504	20.4598	-0.000133778	-265.741	23.972	18.4909	23.2071	18.4909	18.4909	18.4909	18.4909	20.3038	4.36E-05	-112.317	22.2552	19.4946	21.485	19.4901	19.4858	19.4901	19.4858	13.5549	0.00E+00	0	13.5559	13.5522	13.5523	13.5534	13.5526	13.5534	13.5526
7510	15.2583	500	0	24.8876	772.486	-612.869	34.0762	20.1704	31.0129	20.1704	20.1704	20.1704	20.1704	27.2884	844.995	-327.766	33.9896	24.7803	30.5632	24.7675	24.7583	24.7675	24.7583	20.3108	3.73E-05	-246.487	23.6316	18.4752	22.8477	18.4752	18.4752	18.4752	18.4752	20.2017	4.81E-05	-102.45	22.0044	19.4615	21.2762	19.4572	19.4531	19.4572	19.4531	13.5587	0.00E+00	0	13.5591	13.5568	13.5569	13.558	13.5572	13.558	13.5572
7511	15.2608	500	0	24.8943	772.065	-612.456	34.0767	20.1803	31.0155	20.1803	20.1803	20.1803	20.1803	27.2942	844.464	-327.509	33.9902	24.7881	30.5664	24.7753	24.7661	24.7753	24.7661	20.1847	4.00E-05	-231.394	23.3359	18.4566	22.5603	18.4566	18.4566	18.4566	18.4566	20.11	5.29E-05	-94.3794	21.7801	19.4276	21.099	19.4236	19.4196	19.4236	19.4196	13.5614	0.00E+00	0	13.5613	13.5599	13.56	13.5612	13.5603	13.5612	13.5603
7512	15.2634	500	0	24.9009	771.648	-612.047	34.0772	20.1901	31.0181	20.1901	20.1901	20.1901	20.1901	27.2999	843.94	-327.256	33.9908	24.7958	30.5696	24.7829	24.7738	24.7829	24.7738	20.0719	4.35E-05	-218.738	23.0674	18.4362	22.3149	18.4362	18.4362	18.4362	18.4362	20.0242	5.57E-05	-87.3995	21.5733	19.3931	20.9407	19.3892	19.3854	19.3892	19.3854	13.5631	0.00E+00	0	13.5625	13.5621	13.5622	13.5633	13.5625	13.5633	13.5625
7513	15.2659	500	0	24.9075	771.236	-611.642	34.0777	20.1998	31.0206	20.1998	20.1998	20.1998	20.1998	27.3055	843.423	-327.006	33.9914	24.8033	30.5728	24.7905	24.7814	24.7905	24.7814	20.1082	719.246	-210.837	25.004	18.4142	22.1416	18.4142	18.4142	18.4142	18.4142	20.5793	1728.69	-112.331	24.9986	19.3777	21.3167	19.3739	19.3701	19.3739	19.3701	13.5633	0.00E+00	0	13.5623	13.563	13.5631	13.5642	13.5634	13.5642	13.5634
7514	15.2684	500	0	24.9139	770.828	-611.241	34.0782	20.2093	31.0231	20.2093	20.2093	20.2093	20.2093	27.3111	842.914	-326.76	33.992	24.8108	30.5759	24.798	24.7889	24.798	24.7889	20.8201	1391.68	-275.795	26.2188	18.4248	23.249	18.4248	18.4248	18.4248	18.4248	21.0858	982.455	-191.459	24.3764	19.4722	22.814	19.4676	19.4632	19.4676	19.4632	13.5627	0.00E+00	0	13.5613	13.5627	13.5628	13.5639	13.5631	13.5639	13.5631
7515	15.2709	500	0	24.9203	770.424	-610.845	34.0787	20.2188	31.0256	20.2188	20.2188	20.2188	20.2188	27.3165	842.412	-326.517	33.9926	24.8181	30.579	24.8053	24.7962	24.8053	24.7962	20.9963	443.337	-328.813	25.1342	18.475	24.2788	18.475	18.475	18.475	18.475	20.7738	0.153238	-179.453	23.3596	19.5383	22.7307	19.5332	19.5286	19.5332	19.5286	13.5609	0.00E+00	0	13.559	13.5615	13.5616	13.5627	13.5619	13.5627	13.5619
7516	15.2734	500	0	24.9267	770.024	-610.452	34.0792	20.2282	31.028	20.2282	20.2282	20.2282	20.2282	27.3219	841.917	-326.278	33.9932	24.8254	30.582	24.8126	24.8035	24.8126	24.8035	20.6904	0.113855	-301.973	24.4181	18.4935	23.8599	18.4935	18.4935	18.4935	18.4935	20.5233	5.18E-05	-144.078	22.7813	19.5194	22.0815	19.5146	19.5101	19.5146	19.5101	13.5578	0.00E+00	0	13.5554	13.5589	13.5591	13.5602	13.5593	13.5602	13.5593
7517	15.2758	500	0	24.933	769.629	-610.063	34.0796	20.2375	31.0305	20.2375	20.2375	20.2375	20.2375	27.3272	841.429	-326.042	33.9938	24.8325	30.585	24.8197	24.8106	24.8197	24.8106	20.4556	-0.00242325	-269.123	23.9272	18.4785	23.2582	18.4785	18.4785	18.4785	18.4785	20.3462	4.62E-05	-122.628	22.38	19.4793	21.6565	19.4748	19.4705	19.4748	19.4705	13.5537	0.00E+00	0	13.5509	13.5552	13.5554	13.5565	13.5556	13.5565	13.5556
7518	15.2783	500	0	24.9392	769.237	-609.679	34.0801	20.2467	31.0329	20.2467	20.2467	20.2467	20.2467	27.3324	840.947	-325.809	33.9944	24.8396	30.5879	24.8268	24.8177	24.8268	24.8177	20.2777	0.000103795	-246.357	23.5471	18.454	22.8265	18.454	18.454	18.454	18.454	20.2103	4.66E-05	-108.646	22.0715	19.4352	21.3622	19.431	19.4269	19.431	19.4269	13.5486	0.00E+00	0	13.5455	13.5506	13.5508	13.5519	13.551	13.5519	13.551
7519	15.2808	500	0	24.9454	768.85	-609.298	34.0806	20.2558	31.0353	20.2558	20.2558	20.2558	20.2558	27.3376	840.473	-325.58	33.9949	24.8465	30.5908	24.8337	24.8247	24.8337	24.8247	20.1339	3.37E-05	-229.49	23.2307	18.427	22.4984	18.427	18.427	18.427	18.427	20.098	4.72E-05	-98.5175	21.8154	19.3916	21.1379	19.3876	19.3837	19.3876	19.3837	13.5423	0.00E+00	0	13.5387	13.5449	13.5451	13.5461	13.5453	13.5461	13.5453
7520	15.2832	500	0	24.9514	768.466	-608.922	34.081	20.2649	31.0376	20.2649	20.2649	20.2649	20.2649	27.3427	840.005	-325.354	33.9955	24.8533	30.5937	24.8406	24.8315	24.8406	24.8315	20.0145	214.697	-216.036	24.0238	18.3999	22.2314	18.3999	18.3999	18.3999	18.3999	20.0706	569.781	-91.7982	23.5471	19.3501	20.9711	19.3463	19.3425	19.3463	19.3425	13.5351	0.00E+00	0	13.5311	13.538	13.5383	13.5393	13.5384	13.5393	13.5384
7521	15.2857	500	0	24.9575	768.086	-608.549	34.0815	20.2738	31.0399	20.2738	20.2738	20.2738	20.2738	27.3477	839.544	-325.131	33.996	24.8601	30.5965	24.8473	24.8383	24.8473	24.8383	20.5118	1180.71	-246.093	25.3094	18.3893	22.7046	18.3893	18.3893	18.3893	18.3893	20.7157	1401.25	-143.773	24.817	19.3649	21.8529	19.3609	19.3569	19.3609	19.3569	13.5267	0.00E+00	0	13.5223	13.5302	13.5305	13.5315	13.5306	13.5315	13.5306
7522	15.2881	500	0	24.9634	767.711	-608.18	34.0819	20.2826	31.0422	20.2826	20.2826	20.2826	20.2826	27.3526	839.089	-324.911	33.9966	24.8667	30.5993	24.854	24.845	24.854	24.845	20.8286	866.917	-297.871	25.712	18.4205	23.6659	18.4205	18.4205	18.4205	18.4205	21.0194	839.059	-191.431	24.3798	19.4523	22.8092	19.4475	19.4431	19.4475	19.4431	13.5169	0.00E+00	0	13.512	13.5211	13.5214	13.5223	13.5215	13.5223	13.5215
7523	15.2905	500	0	24.9693	767.339	-607.814	34.0823	20.2914	31.0445	20.2914	20.2914	20.2914	20.2914	27.3575	838.64	-324.694	33.9971	24.8733	30.602	24.8606	24.8515	24.8606	24.8515	20.9672	696.655	-319.969	25.8451	18.4556	24.1058	18.4556	18.4556	18.4556	18.4556	20.7445	-0.177432	-178.905	23.3707	19.5045	22.6844	19.4994	19.4949	19.4994	19.4949	13.5067	0.00E+00	0	13.5017	13.5109	13.5112	13.5122	13.5113	13.5122	13.5113
