Zeit [h]	Variante 8.1 Raumlufttemperatur [C]	Variante 8.1 Wärmeleitung [W/m2]	Variante 8.1 Oberflächentemperatur [C]	Variante 8.2 Raumlufttemperatur [C]	Variante 8.2 Wärmeleitung [W/m2]	Variante 8.2 Oberflächentemperatur [C]	Variante 8.3 Raumlufttemperatur [C]	Variante 8.3 Wärmeleitung [W/m2]	Variante 8.3 Oberflächentemperatur [C]	Variante 8.4.Raumlufttemperatur [C]	Variante 8.4 Wärmeleitung [W/m2]	Variante 8.4 Oberflächentemperatur [C]
4653	40.82	0	0	38.239	0	0	35.0145	0	0	35.0145	0	0
4654	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
4655	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
4656	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
4657	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
4658	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
4659	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
4660	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
4661	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
4662	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
4663	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
4664	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
4665	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
4666	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
4667	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
4668	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
4669	40.82	0	0	38.239	0	0	40.424	0	0	35.5855	0	0
4670	40.82	0	0	38.239	0	0	41.0775	0	0	35.7225	0	0
4671	40.82	0	0	38.239	0	0	41.15	0	0	35.7955	0	0
4672	40.82	0	0	38.239	0	0	40.297	0	0	35.7495	0	0
4673	40.82	0	0	38.239	0	0	38.205	0	0	35.528	0	0
4674	40.82	0	0	38.239	0	0	36.07	0	0	35.264	0	0
4675	40.82	0	0	38.239	0	0	35.1135	0	0	35.114	0	0
4676	40.82	0	0	38.239	0	0	35.064	0	0	35.064	0	0
4677	40.82	0	0	38.239	0	0	35.0145	0	0	35.0145	0	0
4678	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
4679	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
4680	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
4681	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
4682	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
4683	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
4684	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
4685	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
4686	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
4687	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
4688	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
4689	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
4690	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
4691	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
4692	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
4693	40.82	0	0	38.239	0	0	40.424	0	0	35.5855	0	0
4694	40.82	0	0	38.239	0	0	41.0775	0	0	35.7225	0	0
4695	40.82	0	0	38.239	0	0	41.15	0	0	35.7955	0	0
4696	40.82	0	0	38.239	0	0	40.297	0	0	35.7495	0	0
