Zeit [h]	Variante 11.1 Raumlufttemperatur [C]	Variante 11.1 Strahlungstemperatur [C]	Variante 11.1 Trans.Strahlung.Fenster [W]	Variante 11.2 Raumlufttemperatur [C]	Variante 11.2 Strahlungstemperatur [C]	Variante 11.2 Heizleistung [W]	Variante 11.2 Trans.Strahlung.Fenster [W]	Variante 11.3 Raumlufttemperatur [C]	Variante 11.3 Strahlungstemperatur [C]	Variante 11.3 Heizleistung [W]	Variante 11.3 Trans.Strahlung.Fenster [W]	Variante 11.4 Raumlufttemperatur [C]	Variante 11.4 Strahlungstemperatur [C]	Variante 11.4 Heizleistung [W]	Variante 11.4 Trans.Strahlung.Fenster [W]	Variante 11.5 Raumlufttemperatur [C]	Variante 11.5 Strahlungstemperatur [C]	Variante 11.5 Heizleistung [W]	Variante 11.5 Trans.Strahlung.Fenster [W]
5490	31.47	0	153.27	31.47	0	0	153.27	27.41	0	0	153.27	30.2	0	0	153.27	30.53	0	0	153.27
5491	31.21	0	73.81	31.21	0	0	73.81	27.22	0	0	73.81	29.69	0	0	73.81	29.9	0	0	73.81
5492	30.98	0	0	30.98	0	0	0	27.04	0	0	0	29.47	0	0	0	29.57	0	0	0
5493	30.84	0	0	30.84	0	0	0	26.94	0	0	0	29.34	0	0	0	28.36	0	0	0
5494	30.74	0	0	30.74	0	0	0	26.87	0	0	0	29.25	0	0	0	28.1	0	0	0
5495	30.66	0	0	30.66	0	0	0	26.81	0	0	0	29.18	0	0	0	27.93	0	0	0
5496	30.57	0	0	30.57	0	0	0	26.74	0	0	0	29.1	0	0	0	27.72	0	0	0
5497	30.49	0	0	30.49	0	0	0	26.68	0	0	0	29.02	0	0	0	27.55	0	0	0
5498	30.41	0	0	30.41	0	0	0	26.62	0	0	0	28.95	0	0	0	27.38	0	0	0
5499	30.32	0	0	30.32	0	0	0	26.54	0	0	0	28.87	0	0	0	27.17	0	0	0
5500	30.24	0	0	30.24	0	0	0	26.48	0	0	0	28.8	0	0	0	27.02	0	0	0
5501	30.18	0	0	30.18	0	0	0	26.43	0	0	0	28.74	0	0	0	26.91	0	0	0
5502	30.16	0	51.47	30.16	0	0	51.47	26.43	0	0	51.47	28.73	0	0	51.47	26.93	0	0	51.47
5503	30.21	0	107.62	30.21	0	0	107.62	26.49	0	0	107.62	29.06	0	0	107.62	28.49	0	0	107.62
5504	30.24	0	126.33	30.24	0	0	126.33	26.54	0	0	126.33	29.5	0	0	126.33	29.06	0	0	126.33
5505	30.23	0	112.3	30.23	0	0	112.3	26.54	0	0	112.3	29.83	0	0	112.3	29.41	0	0	112.3
5506	30.18	0	87.34	30.18	0	0	87.34	26.51	0	0	87.34	29.86	0	0	87.34	29.45	0	0	87.34
5507	30.27	0	243.31	30.27	0	0	243.31	26.61	0	0	243.31	29.98	0	0	243.31	29.59	0	0	243.31
5508	30.25	0	224.59	30.25	0	0	224.59	26.62	0	0	224.59	29.83	0	0	224.59	29.43	0	0	224.59
5509	30.19	0	146.61	30.19	0	0	146.61	26.57	0	0	146.61	29.78	0	0	146.61	29.37	0	0	146.61
5510	30.14	0	129.45	30.14	0	0	129.45	26.53	0	0	129.45	29.92	0	0	129.45	29.49	0	0	129.45
5511	30.2	0	268.26	30.2	0	0	268.26	26.61	0	0	268.26	30.04	0	0	268.26	29.61	0	0	268.26
5512	30.29	0	334.58	30.29	0	0	334.58	26.71	0	0	334.58	30.16	0	0	334.58	29.75	0	0	334.58
5513	30.18	0	116.98	30.18	0	0	116.98	26.62	0	0	116.98	29.8	0	0	116.98	29.39	0	0	116.98
5514	30.09	0	65.51	30.09	0	0	65.51	26.55	0	0	65.51	29.34	0	0	65.51	28.94	0	0	65.51
5515	30	0	26.51	30	0	0	26.51	26.47	0	0	26.51	28.94	0	0	26.51	28.54	0	0	26.51
5516	29.91	0	0	29.91	0	0	0	26.39	0	0	0	28.82	0	0	0	28.41	0	0	0
5517	29.84	0	0	29.84	0	0	0	26.33	0	0	0	28.73	0	0	0	27.41	0	0	0
5518	29.74	0	0	29.74	0	0	0	26.25	0	0	0	28.64	0	0	0	27.11	0	0	0
5519	29.67	0	0	29.67	0	0	0	26.2	0	0	0	28.57	0	0	0	26.96	0	0	0
5520	29.62	0	0	29.62	0	0	0	26.16	0	0	0	28.52	0	0	0	26.88	0	0	0
5521	29.58	0	0	29.58	0	0	0	26.13	0	0	0	28.48	0	0	0	26.84	0	0	0
5522	29.53	0	0	29.53	0	0	0	26.1	0	0	0	28.43	0	0	0	26.79	0	0	0
5523	29.49	0	0	29.49	0	0	0	26.08	0	0	0	28.4	0	0	0	26.79	0	0	0
5524	29.45	0	0	29.45	0	0	0	26.05	0	0	0	28.36	0	0	0	26.76	0	0	0
5525	29.41	0	0	29.41	0	0	0	26.02	0	0	0	28.33	0	0	0	26.73	0	0	0
5526	29.37	0	12.48	29.37	0	0	12.48	26	0	0	12.48	28.3	0	0	12.48	26.7	0	0	12.48
5527	29.37	0	60.83	29.37	0	0	60.83	26.01	0	0	60.83	28.57	0	0	60.83	27.8	0	0	60.83
5528	29.37	0	107.62	29.37	0	0	107.62	26.02	0	0	107.62	28.98	0	0	107.62	28.26	0	0	107.62
5529	29.46	0	233.95	29.46	0	0	233.95	26.12	0	0	233.95	29.41	0	0	233.95	28.71	0	0	233.95
5530	29.5	0	224.59	29.5	0	0	224.59	26.18	0	0	224.59	29.52	0	0	224.59	28.84	0	0	224.59
5531	29.57	0	268.26	29.57	0	0	268.26	26.27	0	0	268.26	29.64	0	0	268.26	28.97	0	0	268.26
5532	29.62	0	285.42	29.62	0	0	285.42	26.33	0	0	285.42	29.54	0	0	285.42	28.9	0	0	285.42
5533	29.79	0	472.58	29.79	0	0	472.58	26.4	0	0	285.83	29.61	0	0	285.83	29.11	0	0	472.58
5534	30.2	0	908.65	30.2	0	0	908.65	26.65	0	0	547.46	30.04	0	0	547.46	29.75	0	0	908.65
5535	30.4	0	798.24	30.4	0	0	798.24	26.78	0	0	479.48	30.2	0	0	479.48	30.02	0	0	798.24
5536	30.57	0	770.68	30.57	0	0	770.68	26.88	0	0	461.11	30.33	0	0	461.11	30.25	0	0	770.68
5537	30.26	0	185.95	30.26	0	0	185.95	26.72	0	0	185.95	29.9	0	0	185.95	29.65	0	0	185.95
5538	29.88	0	17.16	29.88	0	0	17.16	26.42	0	0	17.16	29.22	0	0	17.16	28.79	0	0	17.16
5539	29.68	0	38.99	29.68	0	0	38.99	26.27	0	0	38.99	28.74	0	0	38.99	28.2	0	0	38.99
5540	29.56	0	0	29.56	0	0	0	26.17	0	0	0	28.6	0	0	0	28.02	0	0	0
5541	29.48	0	0	29.48	0	0	0	26.11	0	0	0	28.51	0	0	0	26.92	0	0	0
5542	29.41	0	0	29.41	0	0	0	26.07	0	0	0	28.45	0	0	0	26.74	0	0	0
5543	29.33	0	0	29.33	0	0	0	26.01	0	0	0	28.38	0	0	0	26.57	0	0	0
5544	29.27	0	0	29.27	0	0	0	25.96	0	0	0	28.32	0	0	0	26.45	0	0	0
5545	29.22	0	0	29.22	0	0	0	25.92	0	0	0	28.27	0	0	0	26.39	0	0	0
5546	29.16	0	0	29.16	0	0	0	25.88	0	0	0	28.21	0	0	0	26.3	0	0	0
5547	29.1	0	0	29.1	0	0	0	25.84	0	0	0	28.16	0	0	0	26.21	0	0	0
5548	29.04	0	0	29.04	0	0	0	25.79	0	0	0	28.1	0	0	0	26.11	0	0	0
5549	28.97	0	0	28.97	0	0	0	25.73	0	0	0	28.04	0	0	0	25.96	0	0	0
5550	28.95	0	57.74	28.95	0	0	57.74	25.72	0	0	57.74	28.02	0	0	57.74	25.92	0	0	57.74
5551	29.01	0	149.32	29.01	0	0	149.32	25.79	0	0	149.32	28.36	0	0	149.32	27.31	0	0	149.32
5552	29.08	0	228.02	29.08	0	0	228.02	25.88	0	0	228.02	28.84	0	0	228.02	27.89	0	0	228.02
5553	29.29	0	429.09	29.29	0	0	429.09	26	0	0	259.33	29.29	0	0	259.33	28.5	0	0	429.09
5554	29.75	0	891.6	29.75	0	0	891.6	26.3	0	0	534.76	29.64	0	0	534.76	29.11	0	0	891.6
5555	30.24	0	1201.43	30.24	0	0	1201.43	26.61	0	0	720.74	29.98	0	0	720.74	29.7	0	0	1201.43
5556	30.8	0	1561.52	30.8	0	0	1561.52	26.97	0	0	933.59	30.18	0	0	933.59	30.16	0	0	1561.52
5557	31.29	0	1685.28	31.29	0	0	1685.28	27.28	0	0	1007.1	30.48	0	0	1007.1	30.68	0	0	1685.28
5558	31.16	0	940.09	31.16	0	0	940.09	27.2	0	0	563.64	30.59	0	0	563.64	30.74	0	0	940.09
5559	30.95	0	612.56	30.95	0	0	612.56	27.06	0	0	369.25	30.49	0	0	369.25	30.55	0	0	612.56
5560	30.76	0	418.17	30.76	0	0	418.17	26.95	0	0	252.31	30.39	0	0	252.31	30.38	0	0	418.17
5561	30.47	0	146.61	30.47	0	0	146.61	26.78	0	0	146.61	29.96	0	0	146.61	29.78	0	0	146.61
5562	30.27	0	87.34	30.27	0	0	87.34	26.66	0	0	87.34	29.45	0	0	87.34	29.19	0	0	87.34
5563	30.09	0	34.31	30.09	0	0	34.31	26.52	0	0	34.31	28.99	0	0	34.31	28.66	0	0	34.31
5564	29.95	0	0	29.95	0	0	0	26.41	0	0	0	28.84	0	0	0	28.45	0	0	0
5565	29.83	0	0	29.83	0	0	0	26.32	0	0	0	28.72	0	0	0	27.34	0	0	0
5566	29.76	0	0	29.76	0	0	0	26.27	0	0	0	28.65	0	0	0	27.15	0	0	0
5567	29.7	0	0	29.7	0	0	0	26.23	0	0	0	28.6	0	0	0	27.04	0	0	0
5568	29.63	0	0	29.63	0	0	0	26.17	0	0	0	28.53	0	0	0	26.89	0	0	0
5569	29.54	0	0	29.54	0	0	0	26.11	0	0	0	28.45	0	0	0	26.69	0	0	0
5570	29.5	0	0	29.5	0	0	0	26.07	0	0	0	28.41	0	0	0	26.63	0	0	0
5571	29.44	0	0	29.44	0	0	0	26.04	0	0	0	28.36	0	0	0	26.57	0	0	0
5572	29.4	0	0	29.4	0	0	0	26	0	0	0	28.32	0	0	0	26.51	0	0	0
5573	29.34	0	0	29.34	0	0	0	25.97	0	0	0	28.27	0	0	0	26.45	0	0	0
5574	29.31	0	17.16	29.31	0	0	17.16	25.95	0	0	17.16	28.24	0	0	17.16	26.42	0	0	17.16
5575	29.33	0	104.5	29.33	0	0	104.5	25.98	0	0	104.5	28.55	0	0	104.5	27.66	0	0	104.5
5576	29.41	0	194.96	29.41	0	0	194.96	26.07	0	0	194.96	29.03	0	0	194.96	28.25	0	0	194.96
5577	29.46	0	204.32	29.46	0	0	204.32	26.14	0	0	204.32	29.43	0	0	204.32	28.67	0	0	204.32
5578	29.49	0	212.12	29.49	0	0	212.12	26.19	0	0	212.12	29.53	0	0	212.12	28.79	0	0	212.12
5579	29.61	0	346.25	29.61	0	0	346.25	26.31	0	0	346.25	29.68	0	0	346.25	28.97	0	0	346.25
5580	29.77	0	480.38	29.77	0	0	480.38	26.37	0	0	290.55	29.59	0	0	290.55	29.02	0	0	480.38
5581	29.78	0	350.93	29.78	0	0	350.93	26.45	0	0	350.93	29.66	0	0	350.93	29.05	0	0	350.93
5582	29.8	0	350.93	29.8	0	0	350.93	26.5	0	0	350.93	29.9	0	0	350.93	29.27	0	0	350.93
5583	29.81	0	290.1	29.81	0	0	290.1	26.53	0	0	290.1	29.96	0	0	290.1	29.34	0	0	290.1
5584	29.7	0	168.45	29.7	0	0	168.45	26.44	0	0	168.45	29.89	0	0	168.45	29.24	0	0	168.45
5585	29.59	0	82.66	29.59	0	0	82.66	26.35	0	0	82.66	29.53	0	0	82.66	28.86	0	0	82.66
5586	29.47	0	26.51	29.47	0	0	26.51	26.24	0	0	26.51	29.04	0	0	26.51	28.36	0	0	26.51
5587	29.37	0	4.68	29.37	0	0	4.68	26.16	0	0	4.68	28.63	0	0	4.68	27.93	0	0	4.68
5588	29.28	0	0	29.28	0	0	0	26.08	0	0	0	28.5	0	0	0	27.77	0	0	0
5589	29.21	0	0	29.21	0	0	0	26.03	0	0	0	28.43	0	0	0	26.86	0	0	0
5590	29.16	0	0	29.16	0	0	0	25.99	0	0	0	28.37	0	0	0	26.71	0	0	0
5591	29.12	0	0	29.12	0	0	0	25.96	0	0	0	28.33	0	0	0	26.65	0	0	0
5592	29.07	0	0	29.07	0	0	0	25.92	0	0	0	28.28	0	0	0	26.56	0	0	0
5593	29.01	0	0	29.01	0	0	0	25.87	0	0	0	28.22	0	0	0	26.43	0	0	0
5594	28.96	0	0	28.96	0	0	0	25.83	0	0	0	28.17	0	0	0	26.34	0	0	0
5595	28.9	0	0	28.9	0	0	0	25.79	0	0	0	28.12	0	0	0	26.25	0	0	0
5596	28.85	0	0	28.85	0	0	0	25.75	0	0	0	28.07	0	0	0	26.14	0	0	0
5597	28.79	0	0	28.79	0	0	0	25.71	0	0	0	28.02	0	0	0	26.04	0	0	0
5598	28.79	0	61.06	28.79	0	0	61.06	25.72	0	0	61.06	28.01	0	0	61.06	26.03	0	0	61.06
5599	28.88	0	201.3	28.88	0	0	201.3	25.82	0	0	201.3	28.39	0	0	201.3	27.28	0	0	201.3
5600	29.08	0	376.28	29.08	0	0	376.28	25.94	0	0	226.29	28.9	0	0	226.29	28.01	0	0	376.28
5601	29.28	0	562.04	29.28	0	0	562.04	26.05	0	0	337.83	29.34	0	0	337.83	28.56	0	0	562.04
5602	29.7	0	921.13	29.7	0	0	921.13	26.33	0	0	553.16	29.67	0	0	553.16	29.11	0	0	921.13
5603	29.9	0	819.12	29.9	0	0	819.12	26.47	0	0	493.52	29.84	0	0	493.52	29.38	0	0	819.12
5604	30.5	0	1499.74	30.5	0	0	1499.74	26.85	0	0	897.75	30.06	0	0	897.75	29.88	0	0	1499.74
5605	30.96	0	1560.52	30.96	0	0	1560.52	27.14	0	0	933.82	30.35	0	0	933.82	30.38	0	0	1560.52
5606	31.26	0	1452.95	31.26	0	0	1452.95	27.35	0	0	869.42	30.74	0	0	869.42	30.91	0	0	1452.95
5607	31.32	0	1145.16	31.32	0	0	1145.16	27.39	0	0	684.94	30.81	0	0	684.94	31.01	0	0	1145.16
5608	31.22	0	761.7	31.22	0	0	761.7	27.33	0	0	455.46	30.78	0	0	455.46	30.95	0	0	761.7
5609	30.95	0	369.83	30.95	0	0	369.83	27.17	0	0	221.14	30.35	0	0	221.14	30.42	0	0	369.83
5610	30.66	0	150.01	30.66	0	0	150.01	27.02	0	0	150.01	29.81	0	0	150.01	29.73	0	0	150.01
5611	30.38	0	45.47	30.38	0	0	45.47	26.82	0	0	45.47	29.29	0	0	45.47	29.08	0	0	45.47
5612	30.19	0	0	30.19	0	0	0	26.68	0	0	0	29.1	0	0	0	28.8	0	0	0
5613	30.07	0	0	30.07	0	0	0	26.59	0	0	0	28.99	0	0	0	27.92	0	0	0
5614	29.98	0	0	29.98	0	0	0	26.52	0	0	0	28.91	0	0	0	27.67	0	0	0
5615	29.89	0	0	29.89	0	0	0	26.46	0	0	0	28.83	0	0	0	27.46	0	0	0
5616	29.8	0	0	29.8	0	0	0	26.39	0	0	0	28.75	0	0	0	27.21	0	0	0
5617	29.73	0	0	29.73	0	0	0	26.33	0	0	0	28.68	0	0	0	27.04	0	0	0
5618	29.66	0	0	29.66	0	0	0	26.28	0	0	0	28.61	0	0	0	26.87	0	0	0
5619	29.59	0	0	29.59	0	0	0	26.22	0	0	0	28.55	0	0	0	26.7	0	0	0
5620	29.53	0	0	29.53	0	0	0	26.18	0	0	0	28.49	0	0	0	26.61	0	0	0
5621	29.49	0	0	29.49	0	0	0	26.15	0	0	0	28.45	0	0	0	26.57	0	0	0
5622	29.47	0	48.58	29.47	0	0	48.58	26.15	0	0	48.58	28.44	0	0	48.58	26.56	0	0	48.58
5623	29.52	0	154.89	29.52	0	0	154.89	26.21	0	0	154.89	28.78	0	0	154.89	27.88	0	0	154.89
5624	29.68	0	293.29	29.68	0	0	293.29	26.39	0	0	293.29	29.35	0	0	293.29	28.58	0	0	293.29
5625	30	0	605.12	30	0	0	605.12	26.57	0	0	362.41	29.86	0	0	362.41	29.3	0	0	605.12
5626	30.44	0	974.05	30.44	0	0	974.05	26.84	0	0	583.08	30.18	0	0	583.08	29.87	0	0	974.05
5627	30.93	0	1283	30.93	0	0	1283	27.15	0	0	767.78	30.52	0	0	767.78	30.45	0	0	1283
5628	31.39	0	1453.78	31.39	0	0	1453.78	27.45	0	0	870.47	30.66	0	0	870.47	30.81	0	0	1453.78
5629	31.47	0	1005.15	31.47	0	0	1005.15	27.51	0	0	603.27	30.72	0	0	603.27	30.94	0	0	1005.15
5630	31.66	0	1123.14	31.66	0	0	1123.14	27.64	0	0	673.05	31.03	0	0	673.05	31.33	0	0	1123.14
5631	31.82	0	1126.71	31.82	0	0	1126.71	27.74	0	0	674.5	31.17	0	0	674.5	31.53	0	0	1126.71
5632	31.67	0	602.99	31.67	0	0	602.99	27.66	0	0	361.23	31.11	0	0	361.23	31.42	0	0	602.99
5633	31.5	0	363.67	31.5	0	0	363.67	27.56	0	0	217.29	30.74	0	0	217.29	31	0	0	363.67
5634	31.23	0	139.79	31.23	0	0	139.79	27.42	0	0	139.79	30.21	0	0	139.79	30.33	0	0	139.79
5635	30.97	0	42.96	30.97	0	0	42.96	27.23	0	0	42.96	29.7	0	0	42.96	29.68	0	0	42.96
5636	30.78	0	0	30.78	0	0	0	27.09	0	0	0	29.51	0	0	0	29.42	0	0	0
5637	30.69	0	0	30.69	0	0	0	27.03	0	0	0	29.43	0	0	0	28.63	0	0	0
5638	30.57	0	0	30.57	0	0	0	26.93	0	0	0	29.32	0	0	0	28.22	0	0	0
5639	30.47	0	0	30.47	0	0	0	26.85	0	0	0	29.22	0	0	0	27.94	0	0	0
5640	30.39	0	0	30.39	0	0	0	26.79	0	0	0	29.15	0	0	0	27.73	0	0	0
5641	30.32	0	0	30.32	0	0	0	26.74	0	0	0	29.09	0	0	0	27.59	0	0	0
5642	30.25	0	0	30.25	0	0	0	26.69	0	0	0	29.03	0	0	0	27.44	0	0	0
5643	30.19	0	0	30.19	0	0	0	26.64	0	0	0	28.97	0	0	0	27.31	0	0	0
5644	30.12	0	0	30.12	0	0	0	26.59	0	0	0	28.91	0	0	0	27.18	0	0	0
5645	30.05	0	0	30.05	0	0	0	26.54	0	0	0	28.84	0	0	0	27.04	0	0	0
5646	29.99	0	29.84	29.99	0	0	29.84	26.49	0	0	29.84	28.79	0	0	29.84	26.89	0	0	29.84
5647	30.05	0	158.43	30.05	0	0	158.43	26.57	0	0	158.43	29.13	0	0	158.43	28.35	0	0	158.43
5648	30.28	0	366.51	30.28	0	0	366.51	26.72	0	0	221.15	29.68	0	0	221.15	29.14	0	0	366.51
5649	30.55	0	557.67	30.55	0	0	557.67	26.9	0	0	336.33	30.19	0	0	336.33	29.82	0	0	557.67
5650	30.91	0	802.63	30.91	0	0	802.63	27.15	0	0	481.62	30.49	0	0	481.62	30.33	0	0	802.63
5651	31.45	0	1272.27	31.45	0	0	1272.27	27.5	0	0	761.74	30.87	0	0	761.74	30.97	0	0	1272.27
5652	31.96	0	1477.98	31.96	0	0	1477.98	27.84	0	0	884.69	31.05	0	0	884.69	31.41	0	0	1477.98
5653	32.25	0	1354.92	32.25	0	0	1354.92	28.04	0	0	812.02	31.24	0	0	812.02	31.74	0	0	1354.92
5654	32.13	0	759.18	32.13	0	0	759.18	27.98	0	0	456.73	31.37	0	0	456.73	31.84	0	0	759.18
5655	32.2	0	822.09	32.2	0	0	822.09	28.03	0	0	493.48	31.46	0	0	493.48	31.97	0	0	822.09
5656	32.09	0	521.32	32.09	0	0	521.32	27.97	0	0	313.42	31.42	0	0	313.42	31.88	0	0	521.32
5657	31.88	0	245.77	31.88	0	0	245.77	27.92	0	0	245.77	31.1	0	0	245.77	31.43	0	0	245.77
5658	31.7	0	151.65	31.7	0	0	151.65	27.81	0	0	151.65	30.6	0	0	151.65	30.85	0	0	151.65
5659	31.49	0	29.63	31.49	0	0	29.63	27.65	0	0	29.63	30.12	0	0	29.63	30.28	0	0	29.63
5660	31.33	0	0	31.33	0	0	0	27.53	0	0	0	29.95	0	0	0	30.05	0	0	0
5661	31.22	0	0	31.22	0	0	0	27.44	0	0	0	29.84	0	0	0	29.29	0	0	0
5662	31.14	0	0	31.14	0	0	0	27.38	0	0	0	29.77	0	0	0	29.07	0	0	0
5663	31.05	0	0	31.05	0	0	0	27.31	0	0	0	29.68	0	0	0	28.78	0	0	0
5664	30.94	0	0	30.94	0	0	0	27.22	0	0	0	29.58	0	0	0	28.44	0	0	0
5665	30.83	0	0	30.83	0	0	0	27.13	0	0	0	29.47	0	0	0	28.08	0	0	0
5666	30.72	0	0	30.72	0	0	0	27.03	0	0	0	29.37	0	0	0	27.75	0	0	0
5667	30.62	0	0	30.62	0	0	0	26.95	0	0	0	29.27	0	0	0	27.45	0	0	0
5668	30.55	0	0	30.55	0	0	0	26.9	0	0	0	29.22	0	0	0	27.32	0	0	0
5669	30.5	0	0	30.5	0	0	0	26.86	0	0	0	29.17	0	0	0	27.27	0	0	0
5670	30.45	0	29.63	30.45	0	0	29.63	26.83	0	0	29.63	29.13	0	0	29.63	27.17	0	0	29.63
5671	30.43	0	52.5	30.43	0	0	52.5	26.82	0	0	52.5	29.39	0	0	52.5	28.65	0	0	52.5
5672	30.49	0	173.13	30.49	0	0	173.13	26.89	0	0	173.13	29.85	0	0	173.13	29.23	0	0	173.13
5673	30.78	0	522.09	30.78	0	0	522.09	27.08	0	0	314.83	30.37	0	0	314.83	29.94	0	0	522.09
5674	30.88	0	431.63	30.88	0	0	431.63	27.13	0	0	260.95	30.48	0	0	260.95	30.13	0	0	431.63
5675	30.91	0	392.21	30.91	0	0	392.21	27.15	0	0	237.16	30.52	0	0	237.16	30.23	0	0	392.21
5676	30.94	0	380.56	30.94	0	0	380.56	27.26	0	0	380.56	30.48	0	0	380.56	30.13	0	0	380.56
5677	30.94	0	349.61	30.94	0	0	349.61	27.3	0	0	349.61	30.51	0	0	349.61	30.14	0	0	349.61
5678	30.91	0	272.94	30.91	0	0	272.94	27.3	0	0	272.94	30.7	0	0	272.94	30.31	0	0	272.94
5679	30.71	0	194.96	30.71	0	0	194.96	27.13	0	0	194.96	30.55	0	0	194.96	30.03	0	0	194.96
5680	30.61	0	149.38	30.61	0	0	149.38	27.05	0	0	149.38	30.49	0	0	149.38	29.94	0	0	149.38
5681	30.52	0	87.34	30.52	0	0	87.34	26.97	0	0	87.34	30.15	0	0	87.34	29.6	0	0	87.34
5682	30.41	0	43.67	30.41	0	0	43.67	26.88	0	0	43.67	29.67	0	0	43.67	29.1	0	0	43.67
5683	30.31	0	12.03	30.31	0	0	12.03	26.8	0	0	12.03	29.27	0	0	12.03	28.7	0	0	12.03
5684	30.23	0	0	30.23	0	0	0	26.73	0	0	0	29.15	0	0	0	28.58	0	0	0
5685	30.16	0	0	30.16	0	0	0	26.67	0	0	0	29.07	0	0	0	27.33	0	0	0
5686	30.09	0	0	30.09	0	0	0	26.62	0	0	0	29	0	0	0	27.14	0	0	0
5687	30.02	0	0	30.02	0	0	0	26.57	0	0	0	28.94	0	0	0	27.02	0	0	0
5688	29.9	0	0	29.9	0	0	0	26.46	0	0	0	28.82	0	0	0	26.68	0	0	0
5689	29.8	0	0	29.8	0	0	0	26.38	0	0	0	28.72	0	0	0	26.45	0	0	0
5690	29.72	0	0	29.72	0	0	0	26.31	0	0	0	28.65	0	0	0	26.28	0	0	0
5691	29.64	0	0	29.64	0	0	0	26.25	0	0	0	28.57	0	0	0	26.14	0	0	0
5692	29.57	0	0	29.57	0	0	0	26.18	0	0	0	28.5	0	0	0	26.01	0	0	0
5693	29.48	0	0	29.48	0	0	0	26.11	0	0	0	28.42	0	0	0	25.84	0	0	0
5694	29.43	0	34.31	29.43	0	0	34.31	26.08	0	0	34.31	28.38	0	0	34.31	25.78	0	0	34.31
5695	29.45	0	140.89	29.45	0	0	140.89	26.11	0	0	140.89	28.68	0	0	140.89	27.44	0	0	140.89
5696	29.57	0	289.68	29.57	0	0	289.68	26.17	0	0	173.03	29.13	0	0	173.03	28.09	0	0	289.68
5697	29.92	0	709.99	29.92	0	0	709.99	26.39	0	0	423.9	29.68	0	0	423.9	28.85	0	0	709.99
5698	30.4	0	1141.71	30.4	0	0	1141.71	26.68	0	0	682.7	30.02	0	0	682.7	29.43	0	0	1141.71
5699	30.89	0	1466.81	30.89	0	0	1466.81	26.97	0	0	877.55	30.34	0	0	877.55	29.97	0	0	1466.81
5700	31.12	0	1374.08	31.12	0	0	1374.08	27.09	0	0	823	30.3	0	0	823	30.03	0	0	1374.08
5701	31.1	0	913.73	31.1	0	0	913.73	27.09	0	0	548.77	30.3	0	0	548.77	30.05	0	0	913.73
5702	31.17	0	973.17	31.17	0	0	973.17	27.13	0	0	583.35	30.52	0	0	583.35	30.32	0	0	973.17
5703	31.04	0	636.58	31.04	0	0	636.58	27.04	0	0	383.19	30.46	0	0	383.19	30.22	0	0	636.58
5704	31.05	0	621.16	31.05	0	0	621.16	27.05	0	0	372.87	30.5	0	0	372.87	30.3	0	0	621.16
5705	30.73	0	217.22	30.73	0	0	217.22	26.89	0	0	217.22	30.07	0	0	217.22	29.69	0	0	217.22
5706	30.47	0	116.94	30.47	0	0	116.94	26.71	0	0	116.94	29.5	0	0	116.94	29.01	0	0	116.94
5707	30.25	0	25.2	30.25	0	0	25.2	26.54	0	0	25.2	29.01	0	0	25.2	28.45	0	0	25.2
5708	30.07	0	0	30.07	0	0	0	26.39	0	0	0	28.82	0	0	0	28.2	0	0	0
5709	29.95	0	0	29.95	0	0	0	26.29	0	0	0	28.7	0	0	0	26.66	0	0	0
5710	29.81	0	0	29.81	0	0	0	26.18	0	0	0	28.56	0	0	0	26.23	0	0	0
5711	29.72	0	0	29.72	0	0	0	26.11	0	0	0	28.48	0	0	0	26.07	0	0	0
5712	29.61	0	0	29.61	0	0	0	26.02	0	0	0	28.37	0	0	0	25.81	0	0	0
5713	29.5	0	0	29.5	0	0	0	25.92	0	0	0	28.27	0	0	0	25.55	0	0	0
5714	29.4	0	0	29.4	0	0	0	25.84	0	0	0	28.17	0	0	0	25.37	0	0	0
5715	29.35	0	0	29.35	0	0	0	25.8	0	0	0	28.13	0	0	0	25.38	0	0	0
5716	29.3	0	0	29.3	0	0	0	25.77	0	0	0	28.09	0	0	0	25.4	0	0	0
5717	29.26	0	0	29.26	0	0	0	25.75	0	0	0	28.05	0	0	0	25.47	0	0	0
5718	29.18	0	29.63	29.18	0	0	29.63	25.68	0	0	29.63	27.98	0	0	29.63	25.29	0	0	29.63
5719	29.18	0	137.74	29.18	0	0	137.74	25.7	0	0	137.74	28.26	0	0	137.74	26.95	0	0	137.74
5720	29.36	0	312.39	29.36	0	0	312.39	25.89	0	0	312.39	28.85	0	0	312.39	27.71	0	0	312.39
5721	29.7	0	683.84	29.7	0	0	683.84	26.07	0	0	408.68	29.36	0	0	408.68	28.46	0	0	683.84
5722	30.19	0	1156.96	30.19	0	0	1156.96	26.36	0	0	691	29.7	0	0	691	29.06	0	0	1156.96
5723	30.79	0	1624.18	30.79	0	0	1624.18	26.72	0	0	969.8	30.08	0	0	969.8	29.72	0	0	1624.18
5724	31.34	0	1865.26	31.34	0	0	1865.26	27.05	0	0	1114.11	30.26	0	0	1114.11	30.15	0	0	1865.26
5725	31.73	0	1803.82	31.73	0	0	1803.82	27.28	0	0	1077.98	30.49	0	0	1077.98	30.56	0	0	1803.82
5726	32.03	0	1744.75	32.03	0	0	1744.75	27.47	0	0	1042.69	30.87	0	0	1042.69	31.07	0	0	1744.75
5727	32.01	0	1275.22	32.01	0	0	1275.22	27.46	0	0	762.64	30.89	0	0	762.64	31.11	0	0	1275.22
