Zeit [h]	Variante 7.3 Raumlufttemperatur [C]	Variante 7.3 Trans.Strahlung Fenster [W/m2]	Variante 7.3 Wärmeleitung Fenster [W/m2]	Variante 7.4 Raumlufttemperatur [C]	Variante 7.4 Trans.Strahlung Fenster [W/m2]	Variante 7.4 Wärmeleitung Fenster [W/m2]	Variante 7.5 Raumlufttemperatur [C]	Variante 7.5 Trans.Strahlung Fenster [W/m2]	Variante 7.5 Wärmeleitung Fenster [W/m2]	Variante 7.6 Raumlufttemperatur [C]	Variante 7.6 Trans.Strahlung Fenster [W/m2]	Variante 7.6 Wärmeleitung Fenster [W/m2]
5436	20.131	0	-0.069450397	20.111	0	-0.06878373	20.097	0	-0.044111111	19.107	0	-2.863888889
5437	20.131	0	-0.069152778	20.11	0	-0.068482143	20.097	0	-0.04394246	19.106	0	-2.863492063
5438	20.13	0	-0.068859127	20.11	0	-0.068180556	20.097	0	-0.043771825	19.106	0	-2.863095238
5439	20.13	0	-0.068563492	20.109	0	-0.067882937	20.096	0	-0.043605159	19.106	0	-2.862698413
5440	20.129	0	-0.068271825	20.109	0	-0.067585317	20.096	0	-0.043436508	19.105	0	-2.862301587
5441	20.129	0	-0.067980159	20.109	0	-0.067289683	20.096	0	-0.043269841	19.105	0	-2.861904762
5442	20.128	0	-0.067690476	20.108	0	-0.066994048	20.095	0	-0.043105159	19.105	0	-2.861507937
5443	20.128	0	-0.067402778	20.108	0	-0.066700397	20.095	0	-0.042938492	19.105	0	-2.861309524
5444	20.127	0	-0.067115079	20.107	0	-0.06640873	20.095	0	-0.04277381	19.104	0	-2.860912698
5445	20.127	0	-0.066829365	20.107	0	-0.066119048	20.094	0	-0.042611111	19.104	0	-2.860515873
5446	20.126	0	-0.066545635	20.107	0	-0.065829365	20.094	0	-0.042446429	19.104	0	-2.860119048
5447	20.126	0	-0.066261905	20.106	0	-0.065541667	20.094	0	-0.04228373	19.104	0	-2.859722222
5448	20.125	0	-0.065980159	20.106	0	-0.065255952	20.093	0	-0.042123016	19.103	0	-2.859325397
5449	20.125	0	-0.065700397	20.105	0	-0.064972222	20.093	0	-0.041962302	19.103	0	-2.858928571
5450	20.124	0	-0.065420635	20.105	0	-0.064688492	20.093	0	-0.041801587	19.103	0	-2.858531746
5451	20.124	0	-0.065142857	20.105	0	-0.064406746	20.092	0	-0.041642857	19.103	0	-2.858134921
5452	20.124	0	-0.064867063	20.104	0	-0.064125	20.092	0	-0.041482143	19.102	0	-2.857936508
5453	20.123	0	-0.06459127	20.104	0	-0.063845238	20.092	0	-0.041323413	19.102	0	-2.857539683
5454	20.123	0	-0.06431746	20.103	0	-0.06356746	20.091	0	-0.041166667	19.102	0	-2.857142857
5455	20.122	0	-0.064043651	20.103	0	-0.063289683	20.091	0	-0.041009921	19.102	0	-2.856746032
5456	20.122	0	-0.063771825	20.103	0	-0.063015873	20.091	0	-0.040853175	19.101	0	-2.856349206
5457	20.121	0	-0.063501984	20.102	0	-0.062740079	20.09	0	-0.040696429	19.101	0	-2.855952381
5458	20.121	0	-0.063232143	20.102	0	-0.062468254	20.09	0	-0.040541667	19.101	0	-2.855753968
5459	20.12	0	-0.062964286	20.102	0	-0.062196429	20.09	0	-0.040386905	19.101	0	-2.855357143
5460	20.12	0	-0.062698413	20.101	0	-0.061926587	20.089	0	-0.040234127	19.1	0	-2.854960317
5461	20.12	0	-0.06243254	20.101	0	-0.061656746	20.089	0	-0.040081349	19.1	0	-2.854563492
5462	20.119	0	-0.062168651	20.1	0	-0.061388889	20.089	0	-0.039928571	19.1	0	-2.854166667
5463	20.119	0	-0.061904762	20.1	0	-0.061123016	20.088	0	-0.039775794	19.1	0	-2.853968254
5464	20.118	0	-0.061642857	20.1	0	-0.060857143	20.088	0	-0.039625	19.099	0	-2.853571429
5465	20.118	0	-0.061380952	20.099	0	-0.060593254	20.088	0	-0.039474206	19.099	0	-2.853174603
5466	20.117	0	-0.061123016	20.099	0	-0.060331349	20.087	0	-0.039325397	19.099	0	-2.852777778
5467	20.117	0	-0.060863095	20.099	0	-0.060069444	20.087	0	-0.039176587	19.099	0	-2.852579365
5468	20.116	0	-0.060607143	20.098	0	-0.059809524	20.087	0	-0.039027778	19.099	0	-2.85218254
5469	20.116	0	-0.06035119	20.098	0	-0.059549603	20.086	0	-0.038878968	19.098	0	-2.851785714
5470	20.116	0	-0.060095238	20.098	0	-0.059291667	20.086	0	-0.038732143	19.098	0	-2.851388889
5471	20.115	0	-0.05984127	20.097	0	-0.059035714	20.086	0	-0.038585317	19.098	0	-2.851190476
5472	20.115	0	-0.059589286	20.097	0	-0.058779762	20.086	0	-0.038438492	19.098	0	-2.850793651
5473	20.114	0	-0.059339286	20.096	0	-0.058527778	20.085	0	-0.038293651	19.097	0	-2.850396825
5474	20.114	0	-0.059087302	20.096	0	-0.05827381	20.085	0	-0.03814881	19.097	0	-2.850198413
5475	20.114	0	-0.058839286	20.096	0	-0.058021825	20.085	0	-0.038003968	19.097	0	-2.849801587
5476	20.113	0	-0.05859127	20.095	0	-0.057771825	20.084	0	-0.037861111	19.097	0	-2.849404762
5477	20.113	0	-0.058343254	20.095	0	-0.057521825	20.084	0	-0.037718254	19.096	0	-2.849206349
5478	20.112	0	-0.058097222	20.095	0	-0.05727381	20.084	0	-0.037575397	19.096	0	-2.848809524
5479	20.112	0	-0.057853175	20.094	0	-0.057027778	20.083	0	-0.037434524	19.096	0	-2.848412698
5480	20.111	0	-0.057609127	20.094	0	-0.056781746	20.083	0	-0.037291667	19.096	0	-2.848214286
5481	20.111	0	-0.057367063	20.094	0	-0.056535714	20.083	0	-0.037150794	19.096	0	-2.84781746
5482	20.111	0	-0.057125	20.093	0	-0.056293651	20.083	0	-0.037011905	19.095	0	-2.847619048
5483	20.11	0	-0.056884921	20.093	0	-0.056049603	20.082	0	-0.036873016	19.095	0	-2.847222222
5484	20.11	0	-0.056646825	20.093	0	-0.055809524	20.082	0	-0.036734127	19.095	0	-2.846825397
5485	20.109	0	-0.05640873	20.092	0	-0.055569444	20.082	0	-0.036595238	19.095	0	-2.846626984
5486	20.109	0	-0.056170635	20.092	0	-0.055329365	20.081	0	-0.036456349	19.094	0	-2.846230159
5487	20.109	0	-0.055934524	20.092	0	-0.05509127	20.081	0	-0.036319444	19.094	0	-2.846031746
5488	20.108	0	-0.055700397	20.091	0	-0.054855159	20.081	0	-0.03618254	19.094	0	-2.845634921
5489	20.108	0	-0.05546627	20.091	0	-0.054619048	20.08	0	-0.036047619	19.094	0	-2.845238095
5490	20.107	0	-0.055234127	20.091	0	-0.054384921	20.08	0	-0.035912698	19.094	0	-2.845039683
5491	20.107	0	-0.055001984	20.09	0	-0.054150794	20.08	0	-0.035777778	19.093	0	-2.844642857
5492	20.107	0	-0.054771825	20.09	0	-0.053918651	20.08	0	-0.035642857	19.093	0	-2.844444444
5493	20.106	0	-0.054541667	20.09	0	-0.053688492	20.079	0	-0.035509921	19.093	0	-2.844047619
5494	20.106	0	-0.054313492	20.089	0	-0.053458333	20.079	0	-0.035376984	19.093	0	-2.843849206
5495	20.105	0	-0.054085317	20.089	0	-0.053228175	20.079	0	-0.035244048	19.093	0	-2.843452381
5496	20.105	0	-0.053859127	20.089	0	-0.053	20.078	0	-0.035111111	19.092	0	-2.843253968
5497	20.105	0	-0.053628968	20.088	0	-0.052769841	20.078	0	-0.034978175	19.092	0	-2.842857143
5498	20.104	0	-0.053404762	20.088	0	-0.052545635	20.078	0	-0.034847222	19.092	0	-2.84265873
5499	20.104	0	-0.05318254	20.088	0	-0.052319444	20.078	0	-0.03471627	19.092	0	-2.842261905
5500	20.103	0	-0.052958333	20.087	0	-0.052095238	20.077	0	-0.034587302	19.092	0	-2.842063492
5501	20.103	0	-0.052738095	20.087	0	-0.051873016	20.077	0	-0.034458333	19.091	0	-2.841666667
5502	20.103	0	-0.052517857	20.087	0	-0.051650794	20.077	0	-0.034329365	19.091	0	-2.841468254
5503	20.102	0	-0.052297619	20.086	0	-0.051430556	20.076	0	-0.034200397	19.091	0	-2.841071429
5504	20.102	0	-0.052079365	20.086	0	-0.051210317	20.076	0	-0.034073413	19.091	0	-2.840873016
5505	20.102	0	-0.051861111	20.086	0	-0.050992063	20.076	0	-0.033946429	19.091	0	-2.84047619
5506	20.101	0	-0.051644841	20.085	0	-0.050775794	20.076	0	-0.033819444	19.09	0	-2.840277778
5507	20.101	0	-0.051428571	20.085	0	-0.05055754	20.075	0	-0.033694444	19.09	0	-2.839880952
5508	20.1	0	-0.051214286	20.085	0	-0.050343254	20.075	0	-0.03356746	19.09	0	-2.83968254
5509	20.1	0	-0.051	20.084	0	-0.050128968	20.075	0	-0.03344246	19.09	0	-2.839285714
5510	20.1	0	-0.050787698	20.084	0	-0.049914683	20.075	0	-0.033319444	19.09	0	-2.839087302
5511	20.099	0	-0.050575397	20.084	0	-0.049702381	20.074	0	-0.033194444	19.089	0	-2.838888889
5512	20.099	0	-0.050365079	20.084	0	-0.049490079	20.074	0	-0.033071429	19.089	0	-2.838492063
5513	20.099	0	-0.050154762	20.083	0	-0.049279762	20.074	0	-0.032948413	19.089	0	-2.838293651
5514	20.098	0	-0.049946429	20.083	0	-0.049069444	20.074	0	-0.032825397	19.089	0	-2.837896825
5515	20.098	0	-0.049738095	20.083	0	-0.048861111	20.073	0	-0.032704365	19.089	0	-2.837698413
5516	20.098	0	-0.049531746	20.082	0	-0.048652778	20.073	0	-0.032583333	19.088	0	-2.837301587
5517	20.097	0	-0.049325397	20.082	0	-0.048446429	20.073	0	-0.032462302	19.088	0	-2.837103175
5518	20.097	0	-0.049119048	20.082	0	-0.048240079	20.072	0	-0.03234127	19.088	0	-2.836904762
5519	20.096	0	-0.048914683	20.081	0	-0.048035714	20.072	0	-0.032222222	19.088	0	-2.836507937
5520	20.096	0	-0.048712302	20.081	0	-0.047831349	20.072	0	-0.03210119	19.088	0	-2.836309524
5521	20.096	0	-0.048509921	20.081	0	-0.047630952	20.072	0	-0.031984127	19.087	0	-2.836111111
5522	20.095	0	-0.048309524	20.08	0	-0.047428571	20.071	0	-0.031865079	19.087	0	-2.835714286
5523	20.095	0	-0.048107143	20.08	0	-0.04722619	20.071	0	-0.031748016	19.087	0	-2.835515873
5524	20.095	0	-0.04790873	20.08	0	-0.047025794	20.071	0	-0.031628968	19.087	0	-2.83531746
5525	20.094	0	-0.047708333	20.08	0	-0.046827381	20.071	0	-0.031513889	19.087	0	-2.834920635
5526	20.094	0	-0.047511905	20.079	0	-0.046628968	20.07	0	-0.031396825	19.087	0	-2.834722222
5527	20.094	0	-0.047313492	20.079	0	-0.04643254	20.07	0	-0.031279762	19.086	0	-2.83452381
5528	20.093	0	-0.047117063	20.079	0	-0.046236111	20.07	0	-0.031164683	19.086	0	-2.834126984
5529	20.093	0	-0.046922619	20.078	0	-0.046039683	20.07	0	-0.031049603	19.086	0	-2.833928571
5530	20.093	0	-0.046728175	20.078	0	-0.045845238	20.069	0	-0.030936508	19.086	0	-2.833730159
5531	20.092	0	-0.04653373	20.078	0	-0.045650794	20.069	0	-0.030821429	19.086	0	-2.833333333
5532	20.092	0	-0.04634127	20.078	0	-0.045458333	20.069	0	-0.030708333	19.086	0	-2.833134921
5533	20.092	0	-0.04614881	20.077	0	-0.045265873	20.069	0	-0.030595238	19.085	0	-2.832936508
5534	20.091	0	-0.045958333	20.077	0	-0.045075397	20.068	0	-0.030482143	19.085	0	-2.832539683
5535	20.091	0	-0.045767857	20.077	0	-0.044884921	20.068	0	-0.030371032	19.085	0	-2.83234127
5536	20.091	0	-0.045577381	20.076	0	-0.044694444	20.068	0	-0.030257937	19.085	0	-2.832142857
5537	20.09	0	-0.045388889	20.076	0	-0.044505952	20.068	0	-0.030146825	19.085	0	-2.831944444
5538	20.09	0	-0.045202381	20.076	0	-0.044319444	20.067	0	-0.030035714	19.084	0	-2.831547619
5539	20.09	0	-0.045013889	20.076	0	-0.044132937	20.067	0	-0.029926587	19.084	0	-2.831349206
5540	20.089	0	-0.044829365	20.075	0	-0.043946429	20.067	0	-0.029815476	19.084	0	-2.831150794
5541	20.089	0	-0.044642857	20.075	0	-0.043761905	20.067	0	-0.029706349	19.084	0	-2.830952381
5542	20.089	0	-0.044458333	20.075	0	-0.043577381	20.066	0	-0.029597222	19.084	0	-2.830555556
5543	20.088	0	-0.044275794	20.074	0	-0.043392857	20.066	0	-0.029490079	19.084	0	-2.830357143
5544	20.088	0	-0.044093254	20.074	0	-0.043210317	20.066	0	-0.029380952	19.083	0	-2.83015873
5545	20.088	0	-0.043910714	20.074	0	-0.043029762	20.066	0	-0.02927381	19.083	0	-2.829960317
5546	20.087	0	-0.043730159	20.074	0	-0.042849206	20.066	0	-0.029166667	19.083	0	-2.829761905
5547	20.087	0	-0.043549603	20.073	0	-0.042668651	20.065	0	-0.029061508	19.083	0	-2.829365079
5548	20.087	0	-0.043369048	20.073	0	-0.042490079	20.065	0	-0.028954365	19.083	0	-2.829166667
5549	20.086	0	-0.043190476	20.073	0	-0.042311508	20.065	0	-0.028849206	19.083	0	-2.828968254
5550	20.086	0	-0.043013889	20.073	0	-0.042132937	20.065	0	-0.028744048	19.082	0	-2.828769841
5551	20.086	0	-0.042835317	20.072	0	-0.041956349	20.064	0	-0.028638889	19.082	0	-2.828571429
5552	20.085	0	-0.04265873	20.072	0	-0.041781746	20.064	0	-0.02853373	19.082	0	-2.828174603
5553	20.085	0	-0.042484127	20.072	0	-0.041605159	20.064	0	-0.028430556	19.082	0	-2.82797619
5554	20.085	0	-0.042309524	20.072	0	-0.041430556	20.064	0	-0.028325397	19.082	0	-2.827777778
5555	20.085	0	-0.042134921	20.071	0	-0.041257937	20.063	0	-0.028222222	19.082	0	-2.827579365
5556	20.084	0	-0.041960317	20.071	0	-0.041085317	20.063	0	-0.028121032	19.082	0	-2.827380952
5557	20.084	0	-0.041787698	20.071	0	-0.040912698	20.063	0	-0.028017857	19.081	0	-2.82718254
5558	20.084	0	-0.041617063	20.07	0	-0.040742063	20.063	0	-0.027916667	19.081	0	-2.826785714
5559	20.083	0	-0.041446429	20.07	0	-0.040571429	20.063	0	-0.027813492	19.081	0	-2.826587302
5560	20.083	0	-0.041275794	20.07	0	-0.040400794	20.062	0	-0.027712302	19.081	0	-2.826388889
5561	20.083	0	-0.041105159	20.07	0	-0.040232143	20.062	0	-0.027613095	19.081	0	-2.826190476
5562	20.082	0	-0.040936508	20.069	0	-0.040063492	20.062	0	-0.027511905	19.081	0	-2.825992063
5563	20.082	0	-0.040767857	20.069	0	-0.039896825	20.062	0	-0.027412698	19.08	0	-2.825793651
5564	20.082	0	-0.04060119	20.069	0	-0.039730159	20.061	0	-0.027313492	19.08	0	-2.825595238
5565	20.081	0	-0.040434524	20.069	0	-0.039563492	20.061	0	-0.027214286	19.08	0	-2.825198413
5566	20.081	0	-0.040267857	20.068	0	-0.03939881	20.061	0	-0.027115079	19.08	0	-2.825
5567	20.081	0	-0.040103175	20.068	0	-0.039234127	20.061	0	-0.027017857	19.08	0	-2.824801587
5568	20.081	0	-0.039938492	20.068	0	-0.039071429	20.061	0	-0.026918651	19.08	0	-2.824603175
5569	20.08	0	-0.039775794	20.068	0	-0.03890873	20.06	0	-0.026821429	19.08	0	-2.824404762
5570	20.08	0	-0.039613095	20.067	0	-0.038746032	20.06	0	-0.02672619	19.079	0	-2.824206349
5571	20.08	0	-0.039450397	20.067	0	-0.038585317	20.06	0	-0.026628968	19.079	0	-2.824007937
5572	20.079	0	-0.039289683	20.067	0	-0.038424603	20.06	0	-0.026531746	19.079	0	-2.823809524
5573	20.079	0	-0.039128968	20.067	0	-0.038263889	20.059	0	-0.026436508	19.079	0	-2.823611111
5574	20.079	0	-0.038968254	20.066	0	-0.038105159	20.059	0	-0.02634127	19.079	0	-2.823412698
5575	20.079	0	-0.038809524	20.066	0	-0.037946429	20.059	0	-0.026246032	19.079	0	-2.823214286
5576	20.078	0	-0.038650794	20.066	0	-0.037787698	20.059	0	-0.026150794	19.078	0	-2.82281746
5577	20.078	0	-0.038492063	20.066	0	-0.037630952	20.059	0	-0.02605754	19.078	0	-2.822619048
5578	20.078	0	-0.038335317	20.065	0	-0.037474206	20.058	0	-0.025964286	19.078	0	-2.822420635
5579	20.077	0	-0.038178571	20.065	0	-0.037319444	20.058	0	-0.025869048	19.078	0	-2.822222222
5580	20.077	0	-0.038021825	20.065	0	-0.037164683	20.058	0	-0.025777778	19.078	0	-2.82202381
5581	20.077	0	-0.037867063	20.065	0	-0.037009921	20.058	0	-0.025684524	19.078	0	-2.821825397
5582	20.077	0	-0.037712302	20.065	0	-0.036857143	20.058	0	-0.02559127	19.078	0	-2.821626984
5583	20.076	0	-0.03755754	20.064	0	-0.036704365	20.057	0	-0.0255	19.077	0	-2.821428571
5584	20.076	0	-0.037404762	20.064	0	-0.036551587	20.057	0	-0.02540873	19.077	0	-2.821230159
5585	20.076	0	-0.037251984	20.064	0	-0.03639881	20.057	0	-0.02531746	19.077	0	-2.821031746
5586	20.075	0	-0.037099206	20.064	0	-0.036248016	20.057	0	-0.02522619	19.077	0	-2.820833333
5587	20.075	0	-0.036948413	20.063	0	-0.036099206	20.057	0	-0.025134921	19.077	0	-2.820634921
5588	20.075	0	-0.036797619	20.063	0	-0.035948413	20.056	0	-0.025045635	19.077	0	-2.820436508
5589	20.075	0	-0.036646825	20.063	0	-0.035799603	20.056	0	-0.024956349	19.077	0	-2.820238095
5590	20.074	0	-0.036498016	20.063	0	-0.035652778	20.056	0	-0.024867063	19.077	0	-2.820039683
5591	20.074	0	-0.036349206	20.062	0	-0.035503968	20.056	0	-0.024777778	19.076	0	-2.81984127
5592	20.074	0	-0.036202381	20.062	0	-0.035357143	20.055	0	-0.024688492	19.076	0	-2.819642857
5593	20.073	0	-0.036051587	20.062	0	-0.035210317	20.055	0	-0.024599206	19.076	0	-2.819444444
5594	20.073	0	-0.035904762	20.062	0	-0.035063492	20.055	0	-0.024511905	19.076	0	-2.819246032
5595	20.073	0	-0.035759921	20.062	0	-0.034918651	20.055	0	-0.024424603	19.076	0	-2.819047619
5596	20.073	0	-0.035613095	20.061	0	-0.03477381	20.055	0	-0.024337302	19.076	0	-2.818849206
5597	20.072	0	-0.035468254	20.061	0	-0.034630952	20.054	0	-0.02425	19.076	0	-2.818650794
5598	20.072	0	-0.035325397	20.061	0	-0.034488095	20.054	0	-0.024162698	19.075	0	-2.818452381
5599	20.072	0	-0.035180556	20.061	0	-0.034345238	20.054	0	-0.024077381	19.075	0	-2.818253968
5600	20.072	0	-0.035037698	20.06	0	-0.034204365	20.054	0	-0.023992063	19.075	0	-2.818055556
5601	20.071	0	-0.034896825	20.06	0	-0.034063492	20.054	0	-0.023906746	19.075	0	-2.817857143
5602	20.071	0	-0.034753968	20.06	0	-0.033922619	20.054	0	-0.023821429	19.075	0	-2.81765873
5603	20.071	0	-0.034613095	20.06	0	-0.03378373	20.053	0	-0.023736111	19.075	0	-2.81765873
5604	20.071	0	-0.034472222	20.06	0	-0.033642857	20.053	0	-0.023652778	19.075	0	-2.817460317
5605	20.07	0	-0.034333333	20.059	0	-0.033505952	20.053	0	-0.02356746	19.075	0	-2.817261905
5606	20.07	0	-0.03419246	20.059	0	-0.033367063	20.053	0	-0.023484127	19.074	0	-2.817063492
5607	20.07	0	-0.034055556	20.059	0	-0.033230159	20.053	0	-0.023400794	19.074	0	-2.816865079
5608	20.07	0	-0.033916667	20.059	0	-0.033093254	20.052	0	-0.02331746	19.074	0	-2.816666667
5609	20.069	0	-0.033779762	20.058	0	-0.032956349	20.052	0	-0.023236111	19.074	0	-2.816468254
5610	20.069	0	-0.033642857	20.058	0	-0.032821429	20.052	0	-0.023152778	19.074	0	-2.816269841
5611	20.069	0	-0.033505952	20.058	0	-0.032686508	20.052	0	-0.023071429	19.074	0	-2.816071429
5612	20.069	0	-0.033369048	20.058	0	-0.032551587	20.052	0	-0.022990079	19.074	0	-2.815873016
5613	20.068	0	-0.033234127	20.058	0	-0.032418651	20.051	0	-0.02290873	19.074	0	-2.815674603
5614	20.068	0	-0.03310119	20.057	0	-0.032285714	20.051	0	-0.022827381	19.073	0	-2.81547619
5615	20.068	0	-0.03296627	20.057	0	-0.032152778	20.051	0	-0.022746032	19.073	0	-2.81547619
5616	20.068	0	-0.032833333	20.057	0	-0.032019841	20.051	0	-0.022666667	19.073	0	-2.815277778
5617	20.067	0	-0.032700397	20.057	0	-0.031888889	20.051	0	-0.022585317	19.073	0	-2.815079365
5618	20.067	0	-0.03256746	20.057	0	-0.031759921	20.051	0	-0.022505952	19.073	0	-2.814880952
5619	20.067	0	-0.032436508	20.056	0	-0.031628968	20.05	0	-0.022426587	19.073	0	-2.81468254
5620	20.067	0	-0.032305556	20.056	0	-0.0315	20.05	0	-0.022347222	19.073	0	-2.814484127
5621	20.066	0	-0.032174603	20.056	0	-0.031371032	20.05	0	-0.022269841	19.073	0	-2.814285714
5622	20.066	0	-0.032045635	20.056	0	-0.031242063	20.05	0	-0.022190476	19.072	0	-2.814087302
5623	20.066	0	-0.031914683	20.055	0	-0.031113095	20.05	0	-0.022113095	19.072	0	-2.814087302
5624	20.066	0	-0.031787698	20.055	0	-0.030986111	20.049	0	-0.022035714	19.072	0	-2.813888889
5625	20.065	0	-0.03165873	20.055	0	-0.030859127	20.049	0	-0.021958333	19.072	0	-2.813690476
5626	20.065	0	-0.031529762	20.055	0	-0.030734127	20.049	0	-0.021880952	19.072	0	-2.813492063
5627	20.065	0	-0.031402778	20.055	0	-0.030607143	20.049	0	-0.021803571	19.072	0	-2.813293651
5628	20.065	0	-0.031275794	20.054	0	-0.030482143	20.049	0	-0.02172619	19.072	0	-2.813095238
5629	20.064	0	-0.031150794	20.054	0	-0.030357143	20.049	0	-0.021650794	19.072	0	-2.813095238
5630	20.064	0	-0.031025794	20.054	0	-0.030234127	20.048	0	-0.021575397	19.072	0	-2.812896825
5631	20.064	0	-0.030900794	20.054	0	-0.030111111	20.048	0	-0.0215	19.071	0	-2.812698413
5632	20.064	0	-0.030775794	20.054	0	-0.029988095	20.048	0	-0.021424603	19.071	0	-2.8125
5633	20.063	0	-0.030650794	20.053	0	-0.029865079	20.048	0	-0.021349206	19.071	0	-2.812301587
5634	20.063	0	-0.030527778	20.053	0	-0.029742063	20.048	0	-0.02127381	19.071	0	-2.812103175
5635	20.063	0	-0.030404762	20.053	0	-0.029621032	20.048	0	-0.021200397	19.071	0	-2.812103175
5636	20.063	0	-0.030281746	20.053	0	-0.0295	20.047	0	-0.021125	19.071	0	-2.811904762
5637	20.062	0	-0.030160714	20.053	0	-0.029380952	20.047	0	-0.021051587	19.071	0	-2.811706349
5638	20.062	0	-0.030039683	20.053	0	-0.029259921	20.047	0	-0.020978175	19.071	0	-2.811507937
5639	20.062	0	-0.029918651	20.052	0	-0.029140873	20.047	0	-0.020904762	19.071	0	-2.811309524
5640	20.062	0	-0.029797619	20.052	0	-0.029021825	20.047	0	-0.020831349	19.07	0	-2.811309524
5641	20.062	0	-0.029678571	20.052	0	-0.028904762	20.047	0	-0.020759921	19.07	0	-2.811111111
5642	20.061	0	-0.029559524	20.052	0	-0.028787698	20.046	0	-0.020688492	19.07	0	-2.810912698
5643	20.061	0	-0.029440476	20.052	0	-0.028670635	20.046	0	-0.020615079	19.07	0	-2.810714286
5644	20.061	0	-0.029323413	20.051	0	-0.028553571	20.046	0	-0.020543651	19.07	0	-2.810515873
5645	20.061	0	-0.029204365	20.051	0	-0.028436508	20.046	0	-0.020472222	19.07	0	-2.810515873
5646	20.06	0	-0.029087302	20.051	0	-0.028321429	20.046	0	-0.020400794	19.07	0	-2.81031746
5647	20.06	0	-0.028970238	20.051	0	-0.028206349	20.046	0	-0.020331349	19.07	0	-2.810119048
5648	20.06	0	-0.028855159	20.051	0	-0.02809127	20.045	0	-0.020259921	19.07	0	-2.809920635
5649	20.06	0	-0.028738095	20.05	0	-0.027978175	20.045	0	-0.020190476	19.069	0	-2.809920635
5650	20.06	0	-0.028623016	20.05	0	-0.027865079	20.045	0	-0.020119048	19.069	0	-2.809722222
5651	20.059	0	-0.028507937	20.05	0	-0.027751984	20.045	0	-0.020049603	19.069	0	-2.80952381
5652	20.059	0	-0.028394841	20.05	0	-0.027638889	20.045	0	-0.019980159	19.069	0	-2.809325397
5653	20.059	0	-0.028279762	20.05	0	-0.027525794	20.045	0	-0.019910714	19.069	0	-2.809325397
5654	20.059	0	-0.028166667	20.05	0	-0.027414683	20.044	0	-0.01984127	19.069	0	-2.809126984
5655	20.058	0	-0.028053571	20.049	0	-0.027303571	20.044	0	-0.019773591	19.069	0	-2.808928571
5656	20.058	0	-0.02794246	20.049	0	-0.02719246	20.044	0	-0.019705238	19.069	0	-2.808730159
5657	20.058	0	-0.027829365	20.049	0	-0.027083333	20.044	0	-0.019637163	19.069	0	-2.808730159
5658	20.058	0	-0.027718254	20.049	0	-0.026972222	20.044	0	-0.019569345	19.069	0	-2.808531746
5659	20.058	0	-0.027607143	20.049	0	-0.026863095	20.044	0	-0.019501825	19.068	0	-2.808333333
5660	20.057	0	-0.027498016	20.048	0	-0.026755952	20.043	0	-0.019434563	19.068	0	-2.808134921
5661	20.057	0	-0.027386905	20.048	0	-0.026646825	20.043	0	-0.01936756	19.068	0	-2.808134921
5662	20.057	0	-0.027277778	20.048	0	-0.026539683	20.043	0	-0.019300833	19.068	0	-2.807936508
5663	20.057	0	-0.027168651	20.048	0	-0.026430556	20.043	0	-0.019234385	19.068	0	-2.807738095
5664	20.057	0	-0.027059524	20.048	0	-0.026325397	20.043	0	-0.019168194	19.068	0	-2.807539683
5665	20.056	0	-0.026950397	20.048	0	-0.02621627	20.043	0	-0.019101488	19.068	0	-2.807539683
5666	20.056	0	-0.026843254	20.047	0	-0.026111111	20.042	0	-0.019035833	19.068	0	-2.80734127
5667	20.056	0	-0.026736111	20.047	0	-0.026005952	20.042	0	-0.018970437	19.068	0	-2.807142857
5668	20.056	0	-0.026628968	20.047	0	-0.025900794	20.042	0	-0.018905298	19.068	0	-2.807142857
5669	20.056	0	-0.026521825	20.047	0	-0.025795635	20.042	0	-0.018840417	19.067	0	-2.806944444
5670	20.055	0	-0.026416667	20.047	0	-0.02569246	20.042	0	-0.018775813	19.067	0	-2.806746032
5671	20.055	0	-0.026311508	20.047	0	-0.025587302	20.042	0	-0.018711468	19.067	0	-2.806746032
5672	20.055	0	-0.026206349	20.046	0	-0.025484127	20.042	0	-0.018647361	19.067	0	-2.806547619
5673	20.055	0	-0.02610119	20.046	0	-0.025380952	20.041	0	-0.018583532	19.067	0	-2.806349206
5674	20.055	0	-0.025998016	20.046	0	-0.025279762	20.041	0	-0.01851994	19.067	0	-2.806150794
5675	20.054	0	-0.025894841	20.046	0	-0.025176587	20.041	0	-0.018456607	19.067	0	-2.806150794
5676	20.054	0	-0.025791667	20.046	0	-0.025075397	20.041	0	-0.018393532	19.067	0	-2.805952381
