Stunde im Jahr [h]	Var07.1.Raumlufttemperatur [C]	Var07.1.Trans.Strahlung.Fenster [W/m2]	Var07.1.Wärmeleitung.Fenster [W/m2]	Var07.2.Raumlufttemperatur [C]	Var07.2.Trans.Strahlung.Fenster [W/m2]	Var07.2.Wärmeleitung.Fenster [W/m2]	Var07.3.Raumlufttemperatur [C]	Var07.3.Trans.Strahlung.Fenster [W/m2]	Var07.3.Wärmeleitung.Fenster [W/m2]
2433	24.28	0	-6.07	0	0	0	20	0	0
2434	24.31	0	-6.04	0	0	0	20	0	0
2435	24.31	0	-6.03	0	0	0	20	0	0
2436	24.32	0	-6.02	0	0	0	20	0	0
2437	24.33	0	-6.01	0	0	0	20	0	0
2438	24.35	0	-5.99	0	0	0	20	0	0
2439	24.37	0	-5.97	0	0	0	20	0	0
2440	24.39	0	-5.95	0	0	0	20	0	0
2441	24.41	0	-5.93	0	0	0	20	0	0
2442	24.43	0	-5.9	0	0	0	20	0	0
2443	24.09	0	4.35	0	0	0	20	0	0
2444	24.07	0	4.33	0	0	0	20	0	0
2445	24.07	0	4.33	0	0	0	20	0	0
2446	24.07	0	4.33	0	0	0	20	0	0
2447	24.06	0	4.32	0	0	0	20	0	0
2448	24.05	0	4.31	0	0	0	20	0	0
2449	24.04	0	4.29	0	0	0	20	0	0
2450	24.03	0	4.28	0	0	0	20	0	0
2451	24.01	0	4.26	0	0	0	20	0	0
2452	23.99	0	4.25	0	0	0	20	0	0
2453	23.98	0	4.23	0	0	0	20	0	0
2454	23.96	0	4.21	0	0	0	20	0	0
2455	23.95	0	4.19	0	0	0	20	0	0
2456	23.93	0	4.18	0	0	0	20	0	0
2457	24.28	0	-6.07	0	0	0	20	0	0
2458	24.31	0	-6.04	0	0	0	20	0	0
2459	24.31	0	-6.03	0	0	0	20	0	0
2460	24.32	0	-6.02	0	0	0	20	0	0
2461	24.33	0	-6.01	0	0	0	20	0	0
2462	24.35	0	-5.99	0	0	0	20	0	0
2463	24.37	0	-5.97	0	0	0	20	0	0
2464	24.39	0	-5.95	0	0	0	20	0	0
2465	24.41	0	-5.93	0	0	0	20	0	0
2466	24.43	0	-5.9	0	0	0	20	0	0
2467	24.09	0	4.35	0	0	0	20	0	0
2468	24.07	0	4.33	0	0	0	20	0	0
2469	24.07	0	4.33	0	0	0	20	0	0
2470	24.07	0	4.33	0	0	0	20	0	0
2471	24.06	0	4.32	0	0	0	20	0	0
2472	24.05	0	4.31	0	0	0	20	0	0
2473	24.04	0	4.3	0	0	0	20	0	0
2474	24.03	0	4.28	0	0	0	20	0	0
2475	24.01	0	4.26	0	0	0	20	0	0
2476	24	0	4.25	0	0	0	20	0	0
2477	23.98	0	4.23	0	0	0	20	0	0
2478	23.96	0	4.21	0	0	0	20	0	0
2479	23.95	0	4.19	0	0	0	20	0	0
2480	23.93	0	4.18	0	0	0	20	0	0
2481	24.28	0	-6.07	0	0	0	20	0	0
2482	24.31	0	-6.04	0	0	0	20	0	0
2483	24.31	0	-6.03	0	0	0	20	0	0
2484	24.32	0	-6.02	0	0	0	20	0	0
2485	24.33	0	-6.01	0	0	0	20	0	0
2486	24.35	0	-5.99	0	0	0	20	0	0
2487	24.37	0	-5.97	0	0	0	20	0	0
2488	24.39	0	-5.95	0	0	0	20	0	0
2489	24.41	0	-5.93	0	0	0	20	0	0
2490	24.43	0	-5.9	0	0	0	20	0	0
2491	24.09	0	4.35	0	0	0	20	0	0
2492	24.07	0	4.33	0	0	0	20	0	0
2493	24.07	0	4.33	0	0	0	20	0	0
2494	24.07	0	4.33	0	0	0	20	0	0
2495	24.06	0	4.32	0	0	0	20	0	0
2496	24.05	0	4.31	0	0	0	20	0	0
2497	24.04	0	4.3	0	0	0	20	0	0
2498	24.03	0	4.28	0	0	0	20	0	0
2499	24.01	0	4.26	0	0	0	20	0	0
2500	24	0	4.25	0	0	0	20	0	0
2501	23.98	0	4.23	0	0	0	20	0	0
2502	23.96	0	4.21	0	0	0	20	0	0
2503	23.95	0	4.19	0	0	0	20	0	0
2504	23.93	0	4.18	0	0	0	20	0	0
2505	24.28	0	-6.07	0	0	0	20	0	0
2506	24.31	0	-6.04	0	0	0	20	0	0
2507	24.31	0	-6.03	0	0	0	20	0	0
2508	24.32	0	-6.02	0	0	0	20	0	0
2509	24.33	0	-6.01	0	0	0	20	0	0
2510	24.35	0	-5.99	0	0	0	20	0	0
2511	24.37	0	-5.97	0	0	0	20	0	0
2512	24.39	0	-5.95	0	0	0	20	0	0
2513	24.41	0	-5.93	0	0	0	20	0	0
2514	24.43	0	-5.9	0	0	0	20	0	0
2515	24.09	0	4.35	0	0	0	20	0	0
2516	24.07	0	4.33	0	0	0	20	0	0
2517	24.07	0	4.33	0	0	0	20	0	0
2518	24.07	0	4.33	0	0	0	20	0	0
2519	24.06	0	4.32	0	0	0	20	0	0
2520	24.05	0	4.31	0	0	0	20	0	0
2521	24.04	0	4.3	0	0	0	20	0	0
2522	24.03	0	4.28	0	0	0	20	0	0
2523	24.01	0	4.26	0	0	0	20	0	0
2524	24	0	4.25	0	0	0	20	0	0
2525	23.98	0	4.23	0	0	0	20	0	0
2526	23.96	0	4.21	0	0	0	20	0	0
2527	23.95	0	4.2	0	0	0	20	0	0
2528	23.93	0	4.18	0	0	0	20	0	0
2529	24.28	0	-6.07	0	0	0	20	0	0
2530	24.31	0	-6.04	0	0	0	20	0	0
2531	24.31	0	-6.03	0	0	0	20	0	0
2532	24.32	0	-6.02	0	0	0	20	0	0
2533	24.33	0	-6.01	0	0	0	20	0	0
2534	24.35	0	-5.99	0	0	0	20	0	0
2535	24.37	0	-5.97	0	0	0	20	0	0
2536	24.39	0	-5.95	0	0	0	20	0	0
2537	24.41	0	-5.93	0	0	0	20	0	0
2538	24.43	0	-5.9	0	0	0	20	0	0
2539	24.09	0	4.35	0	0	0	20	0	0
2540	24.07	0	4.33	0	0	0	20	0	0
2541	24.07	0	4.33	0	0	0	20	0	0
2542	24.07	0	4.33	0	0	0	20	0	0
2543	24.06	0	4.32	0	0	0	20	0	0
2544	24.05	0	4.31	0	0	0	20	0	0
2545	24.04	0	4.3	0	0	0	20	0	0
2546	24.03	0	4.28	0	0	0	20	0	0
2547	24.01	0	4.26	0	0	0	20	0	0
2548	24	0	4.25	0	0	0	20	0	0
2549	23.98	0	4.23	0	0	0	20	0	0
2550	23.96	0	4.21	0	0	0	20	0	0
2551	23.95	0	4.2	0	0	0	20	0	0
2552	23.93	0	4.18	0	0	0	20	0	0
2553	24.28	0	-6.07	0	0	0	20	0	0
2554	24.31	0	-6.04	0	0	0	20	0	0
2555	24.31	0	-6.03	0	0	0	20	0	0
2556	24.32	0	-6.02	0	0	0	20	0	0
2557	24.33	0	-6.01	0	0	0	20	0	0
2558	24.35	0	-5.99	0	0	0	20	0	0
2559	24.37	0	-5.97	0	0	0	20	0	0
2560	24.39	0	-5.95	0	0	0	20	0	0
2561	24.41	0	-5.93	0	0	0	20	0	0
2562	24.43	0	-5.9	0	0	0	20	0	0
2563	24.09	0	4.35	0	0	0	20	0	0
2564	24.07	0	4.33	0	0	0	20	0	0
2565	24.07	0	4.33	0	0	0	20	0	0
2566	24.07	0	4.33	0	0	0	20	0	0
2567	24.06	0	4.32	0	0	0	20	0	0
2568	24.05	0	4.31	0	0	0	20	0	0
2569	24.04	0	4.3	0	0	0	20	0	0
2570	24.03	0	4.28	0	0	0	20	0	0
2571	24.01	0	4.26	0	0	0	20	0	0
2572	24	0	4.25	0	0	0	20	0	0
2573	23.98	0	4.23	0	0	0	20	0	0
2574	23.96	0	4.21	0	0	0	20	0	0
2575	23.95	0	4.2	0	0	0	20	0	0
2576	23.93	0	4.18	0	0	0	20	0	0
2577	24.28	0	-6.07	0	0	0	20	0	0
2578	24.31	0	-6.04	0	0	0	20	0	0
2579	24.31	0	-6.03	0	0	0	20	0	0
2580	24.32	0	-6.02	0	0	0	20	0	0
2581	24.33	0	-6.01	0	0	0	20	0	0
2582	24.35	0	-5.99	0	0	0	20	0	0
2583	24.37	0	-5.97	0	0	0	20	0	0
2584	24.39	0	-5.95	0	0	0	20	0	0
2585	24.41	0	-5.93	0	0	0	20	0	0
2586	24.43	0	-5.9	0	0	0	20	0	0
2587	24.09	0	4.36	0	0	0	20	0	0
2588	24.07	0	4.33	0	0	0	20	0	0
2589	24.07	0	4.33	0	0	0	20	0	0
2590	24.07	0	4.33	0	0	0	20	0	0
2591	24.06	0	4.32	0	0	0	20	0	0
2592	24.05	0	4.31	0	0	0	20	0	0
2593	24.04	0	4.3	0	0	0	20	0	0
2594	24.03	0	4.28	0	0	0	20	0	0
2595	24.01	0	4.26	0	0	0	20	0	0
2596	24	0	4.25	0	0	0	20	0	0
2597	23.98	0	4.23	0	0	0	20	0	0
2598	23.96	0	4.21	0	0	0	20	0	0
2599	23.95	0	4.2	0	0	0	20	0	0
2600	23.93	0	4.18	0	0	0	20	0	0
2601	24.28	0	-6.07	0	0	0	20	0	0
2602	24.31	0	-6.04	0	0	0	20	0	0
2603	24.31	0	-6.03	0	0	0	20	0	0
2604	24.32	0	-6.02	0	0	0	20	0	0
2605	24.33	0	-6.01	0	0	0	20	0	0
2606	24.35	0	-5.99	0	0	0	20	0	0
2607	24.37	0	-5.97	0	0	0	20	0	0
2608	24.39	0	-5.95	0	0	0	20	0	0
2609	24.41	0	-5.93	0	0	0	20	0	0
2610	24.43	0	-5.9	0	0	0	20	0	0
2611	24.09	0	4.36	0	0	0	20	0	0
2612	24.07	0	4.33	0	0	0	20	0	0
2613	24.07	0	4.33	0	0	0	20	0	0
2614	24.07	0	4.33	0	0	0	20	0	0
2615	24.06	0	4.32	0	0	0	20	0	0
2616	24.05	0	4.31	0	0	0	20	0	0
2617	24.04	0	4.3	0	0	0	20	0	0
2618	24.03	0	4.28	0	0	0	20	0	0
2619	24.01	0	4.27	0	0	0	20	0	0
2620	24	0	4.25	0	0	0	20	0	0
2621	23.98	0	4.23	0	0	0	20	0	0
2622	23.96	0	4.21	0	0	0	20	0	0
2623	23.95	0	4.2	0	0	0	20	0	0
2624	23.93	0	4.18	0	0	0	20	0	0
2625	24.28	0	-6.07	0	0	0	20	0	0
2626	24.31	0	-6.04	0	0	0	20	0	0
2627	24.31	0	-6.03	0	0	0	20	0	0
2628	24.32	0	-6.02	0	0	0	20	0	0
2629	24.33	0	-6.01	0	0	0	20	0	0
2630	24.35	0	-5.99	0	0	0	20	0	0
2631	24.37	0	-5.97	0	0	0	20	0	0
2632	24.39	0	-5.95	0	0	0	20	0	0
2633	24.41	0	-5.92	0	0	0	20	0	0
2634	24.43	0	-5.9	0	0	0	20	0	0
2635	24.09	0	4.36	0	0	0	20	0	0
2636	24.07	0	4.33	0	0	0	20	0	0
2637	24.07	0	4.33	0	0	0	20	0	0
2638	24.07	0	4.33	0	0	0	20	0	0
2639	24.06	0	4.32	0	0	0	20	0	0
2640	24.05	0	4.31	0	0	0	20	0	0
2641	24.04	0	4.3	0	0	0	20	0	0
2642	24.03	0	4.28	0	0	0	20	0	0
2643	24.01	0	4.27	0	0	0	20	0	0
2644	24	0	4.25	0	0	0	20	0	0
2645	23.98	0	4.23	0	0	0	20	0	0
2646	23.96	0	4.21	0	0	0	20	0	0
2647	23.95	0	4.2	0	0	0	20	0	0
2648	23.93	0	4.18	0	0	0	20	0	0
2649	24.28	0	-6.07	0	0	0	20	0	0
2650	24.31	0	-6.04	0	0	0	20	0	0
2651	24.31	0	-6.03	0	0	0	20	0	0
2652	24.32	0	-6.02	0	0	0	20	0	0
2653	24.33	0	-6.01	0	0	0	20	0	0
2654	24.35	0	-5.99	0	0	0	20	0	0
2655	24.37	0	-5.97	0	0	0	20	0	0
2656	24.39	0	-5.95	0	0	0	20	0	0
2657	24.41	0	-5.92	0	0	0	20	0	0
2658	24.44	0	-5.9	0	0	0	20	0	0
2659	24.1	0	4.36	0	0	0	20	0	0
2660	24.07	0	4.33	0	0	0	20	0	0
2661	24.07	0	4.33	0	0	0	20	0	0
2662	24.07	0	4.33	0	0	0	20	0	0
2663	24.07	0	4.32	0	0	0	20	0	0
2664	24.05	0	4.31	0	0	0	20	0	0
2665	24.04	0	4.3	0	0	0	20	0	0
2666	24.03	0	4.28	0	0	0	20	0	0
2667	24.01	0	4.27	0	0	0	20	0	0
2668	24	0	4.25	0	0	0	20	0	0
2669	23.98	0	4.23	0	0	0	20	0	0
2670	23.96	0	4.21	0	0	0	20	0	0
2671	23.95	0	4.2	0	0	0	20	0	0
2672	23.93	0	4.18	0	0	0	20	0	0
2673	24.28	0	-6.07	0	0	0	20	0	0
2674	24.31	0	-6.04	0	0	0	20	0	0
2675	24.31	0	-6.03	0	0	0	20	0	0
2676	24.32	0	-6.02	0	0	0	20	0	0
2677	24.33	0	-6.01	0	0	0	20	0	0
2678	24.35	0	-5.99	0	0	0	20	0	0
2679	24.37	0	-5.97	0	0	0	20	0	0
2680	24.39	0	-5.95	0	0	0	20	0	0
2681	24.41	0	-5.92	0	0	0	20	0	0
2682	24.44	0	-5.9	0	0	0	20	0	0
2683	24.1	0	4.36	0	0	0	20	0	0
2684	24.07	0	4.33	0	0	0	20	0	0
2685	24.07	0	4.33	0	0	0	20	0	0
2686	24.07	0	4.33	0	0	0	20	0	0
2687	24.07	0	4.32	0	0	0	20	0	0
2688	24.06	0	4.31	0	0	0	20	0	0
2689	24.04	0	4.3	0	0	0	20	0	0
2690	24.03	0	4.28	0	0	0	20	0	0
2691	24.01	0	4.27	0	0	0	20	0	0
2692	24	0	4.25	0	0	0	20	0	0
2693	23.98	0	4.23	0	0	0	20	0	0
2694	23.96	0	4.21	0	0	0	20	0	0
2695	23.95	0	4.2	0	0	0	20	0	0
2696	23.93	0	4.18	0	0	0	20	0	0
2697	24.28	0	-6.07	0	0	0	20	0	0
2698	24.31	0	-6.04	0	0	0	20	0	0
2699	24.31	0	-6.03	0	0	0	20	0	0
2700	24.32	0	-6.02	0	0	0	20	0	0
2701	24.33	0	-6.01	0	0	0	20	0	0
2702	24.35	0	-5.99	0	0	0	20	0	0
2703	24.37	0	-5.97	0	0	0	20	0	0
2704	24.39	0	-5.95	0	0	0	20	0	0
2705	24.41	0	-5.92	0	0	0	20	0	0
2706	24.44	0	-5.9	0	0	0	20	0	0
2707	24.1	0	4.36	0	0	0	20	0	0
2708	24.07	0	4.33	0	0	0	20	0	0
2709	24.07	0	4.33	0	0	0	20	0	0
2710	24.07	0	4.33	0	0	0	20	0	0
2711	24.07	0	4.32	0	0	0	20	0	0
2712	24.06	0	4.31	0	0	0	20	0	0
2713	24.04	0	4.3	0	0	0	20	0	0
2714	24.03	0	4.28	0	0	0	20	0	0
2715	24.01	0	4.27	0	0	0	20	0	0
2716	24	0	4.25	0	0	0	20	0	0
2717	23.98	0	4.23	0	0	0	20	0	0
2718	23.96	0	4.21	0	0	0	20	0	0
2719	23.95	0	4.2	0	0	0	20	0	0
2720	23.93	0	4.18	0	0	0	20	0	0
2721	24.28	0	-6.07	0	0	0	20	0	0
2722	24.31	0	-6.04	0	0	0	20	0	0
2723	24.31	0	-6.03	0	0	0	20	0	0
2724	24.32	0	-6.02	0	0	0	20	0	0
2725	24.33	0	-6.01	0	0	0	20	0	0
2726	24.35	0	-5.99	0	0	0	20	0	0
2727	24.37	0	-5.97	0	0	0	20	0	0
2728	24.39	0	-5.95	0	0	0	20	0	0
2729	24.41	0	-5.92	0	0	0	20	0	0
2730	24.44	0	-5.9	0	0	0	20	0	0
2731	24.1	0	4.36	0	0	0	20	0	0
2732	24.07	0	4.33	0	0	0	20	0	0
2733	24.07	0	4.33	0	0	0	20	0	0
2734	24.07	0	4.33	0	0	0	20	0	0
2735	24.07	0	4.32	0	0	0	20	0	0
2736	24.06	0	4.31	0	0	0	20	0	0
2737	24.04	0	4.3	0	0	0	20	0	0
2738	24.03	0	4.28	0	0	0	20	0	0
2739	24.01	0	4.27	0	0	0	20	0	0
2740	24	0	4.25	0	0	0	20	0	0
2741	23.98	0	4.23	0	0	0	20	0	0
2742	23.96	0	4.21	0	0	0	20	0	0
2743	23.95	0	4.2	0	0	0	20	0	0
2744	23.93	0	4.18	0	0	0	20	0	0
2745	24.28	0	-6.07	0	0	0	20	0	0
2746	24.31	0	-6.04	0	0	0	20	0	0
2747	24.31	0	-6.03	0	0	0	20	0	0
2748	24.32	0	-6.02	0	0	0	20	0	0
2749	24.33	0	-6.01	0	0	0	20	0	0
2750	24.35	0	-5.99	0	0	0	20	0	0
2751	24.37	0	-5.97	0	0	0	20	0	0
2752	24.39	0	-5.95	0	0	0	20	0	0
2753	24.41	0	-5.92	0	0	0	20	0	0
2754	24.44	0	-5.9	0	0	0	20	0	0
2755	24.1	0	4.36	0	0	0	20	0	0
2756	24.07	0	4.33	0	0	0	20	0	0
2757	24.07	0	4.33	0	0	0	20	0	0
2758	24.07	0	4.33	0	0	0	20	0	0
2759	24.07	0	4.32	0	0	0	20	0	0
2760	24.06	0	4.31	0	0	0	20	0	0
2761	24.04	0	4.3	0	0	0	20	0	0
2762	24.03	0	4.28	0	0	0	20	0	0
2763	24.01	0	4.27	0	0	0	20	0	0
2764	24	0	4.25	0	0	0	20	0	0
2765	23.98	0	4.23	0	0	0	20	0	0
2766	23.96	0	4.21	0	0	0	20	0	0
2767	23.95	0	4.2	0	0	0	20	0	0
2768	23.93	0	4.18	0	0	0	20	0	0
2769	24.28	0	-6.07	0	0	0	20	0	0
2770	24.31	0	-6.04	0	0	0	20	0	0
2771	24.31	0	-6.03	0	0	0	20	0	0
2772	24.32	0	-6.02	0	0	0	20	0	0
2773	24.33	0	-6.01	0	0	0	20	0	0
2774	24.35	0	-5.99	0	0	0	20	0	0
2775	24.37	0	-5.97	0	0	0	20	0	0
2776	24.39	0	-5.95	0	0	0	20	0	0
2777	24.41	0	-5.92	0	0	0	20	0	0
2778	24.44	0	-5.9	0	0	0	20	0	0
2779	24.1	0	4.36	0	0	0	20	0	0
2780	24.07	0	4.33	0	0	0	20	0	0
2781	24.07	0	4.33	0	0	0	20	0	0
2782	24.07	0	4.33	0	0	0	20	0	0
2783	24.07	0	4.32	0	0	0	20	0	0
2784	24.06	0	4.31	0	0	0	20	0	0
2785	24.04	0	4.3	0	0	0	20	0	0
2786	24.03	0	4.28	0	0	0	20	0	0
2787	24.01	0	4.27	0	0	0	20	0	0
2788	24	0	4.25	0	0	0	20	0	0
2789	23.98	0	4.23	0	0	0	20	0	0
2790	23.96	0	4.21	0	0	0	20	0	0
2791	23.95	0	4.2	0	0	0	20	0	0
2792	23.93	0	4.18	0	0	0	20	0	0
2793	24.28	0	-6.07	0	0	0	20	0	0
2794	24.31	0	-6.04	0	0	0	20	0	0
2795	24.31	0	-6.03	0	0	0	20	0	0
2796	24.32	0	-6.02	0	0	0	20	0	0
2797	24.33	0	-6.01	0	0	0	20	0	0
2798	24.35	0	-5.99	0	0	0	20	0	0
2799	24.37	0	-5.97	0	0	0	20	0	0
2800	24.39	0	-5.95	0	0	0	20	0	0
2801	24.41	0	-5.92	0	0	0	20	0	0
2802	24.44	0	-5.9	0	0	0	20	0	0
2803	24.1	0	4.36	0	0	0	20	0	0
2804	24.07	0	4.33	0	0	0	20	0	0
2805	24.07	0	4.33	0	0	0	20	0	0
2806	24.07	0	4.33	0	0	0	20	0	0
2807	24.07	0	4.32	0	0	0	20	0	0
2808	24.06	0	4.31	0	0	0	20	0	0
2809	24.04	0	4.3	0	0	0	20	0	0
2810	24.03	0	4.28	0	0	0	20	0	0
2811	24.01	0	4.27	0	0	0	20	0	0
2812	24	0	4.25	0	0	0	20	0	0
2813	23.98	0	4.23	0	0	0	20	0	0
2814	23.97	0	4.21	0	0	0	20	0	0
2815	23.95	0	4.2	0	0	0	20	0	0
2816	23.93	0	4.18	0	0	0	20	0	0
2817	24.28	0	-6.07	0	0	0	20	0	0
2818	24.31	0	-6.04	0	0	0	20	0	0
2819	24.31	0	-6.03	0	0	0	20	0	0
2820	24.32	0	-6.02	0	0	0	20	0	0
2821	24.33	0	-6.01	0	0	0	20	0	0
2822	24.35	0	-5.99	0	0	0	20	0	0
2823	24.37	0	-5.97	0	0	0	20	0	0
2824	24.39	0	-5.95	0	0	0	20	0	0
2825	24.41	0	-5.92	0	0	0	20	0	0
2826	24.44	0	-5.9	0	0	0	20	0	0
2827	24.1	0	4.36	0	0	0	20	0	0
2828	24.07	0	4.33	0	0	0	20	0	0
2829	24.07	0	4.33	0	0	0	20	0	0
2830	24.07	0	4.33	0	0	0	20	0	0
2831	24.07	0	4.32	0	0	0	20	0	0
2832	24.06	0	4.31	0	0	0	20	0	0
2833	24.04	0	4.3	0	0	0	20	0	0
2834	24.03	0	4.28	0	0	0	20	0	0
2835	24.01	0	4.27	0	0	0	20	0	0
2836	24	0	4.25	0	0	0	20	0	0
2837	23.98	0	4.23	0	0	0	20	0	0
2838	23.97	0	4.21	0	0	0	20	0	0
2839	23.95	0	4.2	0	0	0	20	0	0
2840	23.93	0	4.18	0	0	0	20	0	0
2841	24.28	0	-6.07	0	0	0	20	0	0
2842	24.31	0	-6.04	0	0	0	20	0	0
2843	24.31	0	-6.03	0	0	0	20	0	0
2844	24.32	0	-6.02	0	0	0	20	0	0
2845	24.33	0	-6.01	0	0	0	20	0	0
2846	24.35	0	-5.99	0	0	0	20	0	0
2847	24.37	0	-5.97	0	0	0	20	0	0
2848	24.39	0	-5.95	0	0	0	20	0	0
2849	24.41	0	-5.92	0	0	0	20	0	0
2850	24.44	0	-5.9	0	0	0	20	0	0
2851	24.1	0	4.36	0	0	0	20	0	0
2852	24.07	0	4.33	0	0	0	20	0	0
2853	24.07	0	4.33	0	0	0	20	0	0
2854	24.07	0	4.33	0	0	0	20	0	0
2855	24.07	0	4.32	0	0	0	20	0	0
2856	24.06	0	4.31	0	0	0	20	0	0
2857	24.04	0	4.3	0	0	0	20	0	0
2858	24.03	0	4.28	0	0	0	20	0	0
2859	24.01	0	4.27	0	0	0	20	0	0
2860	24	0	4.25	0	0	0	20	0	0
2861	23.98	0	4.23	0	0	0	20	0	0
2862	23.97	0	4.21	0	0	0	20	0	0
2863	23.95	0	4.2	0	0	0	20	0	0
2864	23.93	0	4.18	0	0	0	20	0	0
2865	24.28	0	-6.07	0	0	0	20	0	0
2866	24.31	0	-6.04	0	0	0	20	0	0
2867	24.31	0	-6.03	0	0	0	20	0	0
2868	24.32	0	-6.02	0	0	0	20	0	0
2869	24.34	0	-6.01	0	0	0	20	0	0
2870	24.35	0	-5.99	0	0	0	20	0	0
2871	24.37	0	-5.97	0	0	0	20	0	0
2872	24.39	0	-5.95	0	0	0	20	0	0
2873	24.41	0	-5.92	0	0	0	20	0	0
2874	24.44	0	-5.9	0	0	0	20	0	0
2875	24.1	0	4.36	0	0	0	20	0	0
2876	24.07	0	4.33	0	0	0	20	0	0
2877	24.07	0	4.33	0	0	0	20	0	0
2878	24.07	0	4.33	0	0	0	20	0	0
2879	24.07	0	4.32	0	0	0	20	0	0
2880	24.06	0	4.31	0	0	0	20	0	0
2881	24.04	0	4.3	0	0	0	20	0	0
2882	24.03	0	4.28	0	0	0	20	0	0
2883	24.01	0	4.27	0	0	0	20	0	0
2884	24	0	4.25	0	0	0	20	0	0
2885	23.98	0	4.23	0	0	0	20	0	0
2886	23.97	0	4.21	0	0	0	20	0	0
2887	23.95	0	4.2	0	0	0	20	0	0
2888	23.93	0	4.18	0	0	0	20	0	0
2889	24.28	0	-6.07	0	0	0	20	0	0
2890	24.31	0	-6.04	0	0	0	20	0	0
2891	24.31	0	-6.03	0	0	0	20	0	0
2892	24.32	0	-6.02	0	0	0	20	0	0
2893	24.34	0	-6.01	0	0	0	20	0	0
2894	24.35	0	-5.99	0	0	0	20	0	0
2895	24.37	0	-5.97	0	0	0	20	0	0
2896	24.39	0	-5.95	0	0	0	20	0	0
2897	24.41	0	-5.92	0	0	0	20	0	0
2898	24.44	0	-5.9	0	0	0	20	0	0
2899	24.1	0	4.36	0	0	0	20	0	0
2900	24.07	0	4.33	0	0	0	20	0	0
2901	24.07	0	4.33	0	0	0	20	0	0
2902	24.07	0	4.33	0	0	0	20	0	0
2903	24.07	0	4.32	0	0	0	20	0	0
2904	24.06	0	4.31	0	0	0	20	0	0
2905	24.04	0	4.3	0	0	0	20	0	0
2906	24.03	0	4.28	0	0	0	20	0	0
2907	24.01	0	4.27	0	0	0	20	0	0
2908	24	0	4.25	0	0	0	20	0	0
2909	23.98	0	4.23	0	0	0	20	0	0
2910	23.97	0	4.21	0	0	0	20	0	0
2911	23.95	0	4.2	0	0	0	20	0	0
2912	23.93	0	4.18	0	0	0	20	0	0
2913	24.28	0	-6.07	0	0	0	20	0	0
2914	24.31	0	-6.04	0	0	0	20	0	0
2915	24.31	0	-6.03	0	0	0	20	0	0
2916	24.32	0	-6.02	0	0	0	20	0	0
2917	24.34	0	-6.01	0	0	0	20	0	0
2918	24.35	0	-5.99	0	0	0	20	0	0
2919	24.37	0	-5.97	0	0	0	20	0	0
2920	24.39	0	-5.95	0	0	0	20	0	0
2921	24.41	0	-5.92	0	0	0	20	0	0
2922	24.44	0	-5.9	0	0	0	20	0	0
2923	24.1	0	4.36	0	0	0	20	0	0
2924	24.07	0	4.33	0	0	0	20	0	0
2925	24.07	0	4.33	0	0	0	20	0	0
2926	24.07	0	4.33	0	0	0	20	0	0
2927	24.07	0	4.32	0	0	0	20	0	0
2928	24.06	0	4.31	0	0	0	20	0	0
2929	24.04	0	4.3	0	0	0	20	0	0
2930	24.03	0	4.28	0	0	0	20	0	0
2931	24.01	0	4.27	0	0	0	20	0	0
2932	24	0	4.25	0	0	0	20	0	0
2933	23.98	0	4.23	0	0	0	20	0	0
2934	23.97	0	4.21	0	0	0	20	0	0
2935	23.95	0	4.2	0	0	0	20	0	0
2936	23.93	0	4.18	0	0	0	20	0	0
2937	24.28	0	-6.07	0	0	0	20	0	0
2938	24.31	0	-6.04	0	0	0	20	0	0
2939	24.31	0	-6.03	0	0	0	20	0	0
2940	24.32	0	-6.02	0	0	0	20	0	0
2941	24.34	0	-6.01	0	0	0	20	0	0
2942	24.35	0	-5.99	0	0	0	20	0	0
2943	24.37	0	-5.97	0	0	0	20	0	0
2944	24.39	0	-5.95	0	0	0	20	0	0
2945	24.41	0	-5.92	0	0	0	20	0	0
2946	24.44	0	-5.9	0	0	0	20	0	0
2947	24.1	0	4.36	0	0	0	20	0	0
2948	24.07	0	4.33	0	0	0	20	0	0
2949	24.07	0	4.33	0	0	0	20	0	0
2950	24.07	0	4.33	0	0	0	20	0	0
2951	24.07	0	4.32	0	0	0	20	0	0
2952	24.06	0	4.31	0	0	0	20	0	0
2953	24.04	0	4.3	0	0	0	20	0	0
2954	24.03	0	4.28	0	0	0	20	0	0
2955	24.01	0	4.27	0	0	0	20	0	0
2956	24	0	4.25	0	0	0	20	0	0
2957	23.98	0	4.23	0	0	0	20	0	0
2958	23.97	0	4.21	0	0	0	20	0	0
2959	23.95	0	4.2	0	0	0	20	0	0
2960	23.93	0	4.18	0	0	0	20	0	0
2961	24.28	0	-6.07	0	0	0	20	0	0
2962	24.31	0	-6.04	0	0	0	20	0	0
2963	24.31	0	-6.03	0	0	0	20	0	0
2964	24.32	0	-6.02	0	0	0	20	0	0
2965	24.34	0	-6.01	0	0	0	20	0	0
2966	24.35	0	-5.99	0	0	0	20	0	0
2967	24.37	0	-5.97	0	0	0	20	0	0
2968	24.39	0	-5.95	0	0	0	20	0	0
2969	24.41	0	-5.92	0	0	0	20	0	0
2970	24.44	0	-5.9	0	0	0	20	0	0
2971	24.1	0	4.36	0	0	0	20	0	0
2972	24.07	0	4.33	0	0	0	20	0	0
2973	24.07	0	4.33	0	0	0	20	0	0
2974	24.07	0	4.33	0	0	0	20	0	0
2975	24.07	0	4.32	0	0	0	20	0	0
