Zeit [min]	Potsdam Altitude [Deg]	Potsdam Azimuth [Deg]	Shanghai Altitude [Deg]	Shanghai Azimuth [Deg]	Kaxgar Altitude [Deg]	Kaxgar Azimuth [Deg]	Singapur Altitude [Deg]	Singapur Azimuth [Deg]	Lima Altitude [Deg]	Lima Azimuth [Deg]	Denver Altitude [Deg]	Denver Azimuth [Deg]	Barrow Altitude [Deg]	Barrow Azimuth [Deg]	Melbourne Altitude [Deg]	Melbourne Azimuth [Deg]
90881	-36.3663	45.2784	-46.7062	64.4613	-57.101	347.356	-68.1727	105.909	-50.2738	116.992	-43.322	55.7164	-25.1127	16.8754	-36.1983	139.373
90882	-36.2573	45.555	-46.5128	64.6875	-57.1422	347.807	-67.9323	105.745	-50.0558	116.807	-43.1627	55.9776	-25.089	17.1481	-36.0693	139.111
90883	-36.1479	45.831	-46.3191	64.9124	-57.182	348.258	-67.6917	105.585	-49.8374	116.624	-43.0029	56.2375	-25.0649	17.4207	-35.9397	138.849
90884	-36.0379	46.1062	-46.125	65.1357	-57.2202	348.711	-67.4509	105.428	-49.6187	116.442	-42.8427	56.4962	-25.0405	17.6932	-35.8093	138.589
90885	-35.9274	46.3807	-45.9305	65.3577	-57.257	349.164	-67.2099	105.275	-49.3997	116.263	-42.682	56.7537	-25.0156	17.9657	-35.6783	138.329
90886	-35.8165	46.6546	-45.7357	65.5783	-57.2923	349.618	-66.9687	105.126	-49.1803	116.085	-42.5208	57.0099	-24.9905	18.238	-35.5466	138.07
90887	-35.705	46.9278	-45.5406	65.7974	-57.326	350.074	-66.7274	104.979	-48.9606	115.909	-42.3591	57.265	-24.9649	18.5103	-35.4142	137.813
90888	-35.593	47.2002	-45.3451	66.0153	-57.3583	350.529	-66.4859	104.836	-48.7406	115.735	-42.197	57.5188	-24.939	18.7824	-35.2812	137.556
90889	-35.4805	47.472	-45.1493	66.2317	-57.389	350.986	-66.2442	104.696	-48.5203	115.562	-42.0345	57.7715	-24.9128	19.0545	-35.1476	137.3
90890	-35.3676	47.7431	-44.9532	66.4468	-57.4182	351.443	-66.0024	104.558	-48.2996	115.391	-41.8714	58.023	-24.8862	19.3264	-35.0132	137.045
90891	-35.2542	48.0135	-44.7568	66.6607	-57.4459	351.901	-65.7605	104.424	-48.0786	115.222	-41.708	58.2734	-24.8592	19.5983	-34.8783	136.791
90892	-35.1402	48.2833	-44.56	66.8732	-57.4721	352.36	-65.5184	104.292	-47.8573	115.055	-41.5441	58.5225	-24.8319	19.87	-34.7427	136.538
90893	-35.0258	48.5523	-44.363	67.0844	-57.4967	352.819	-65.2761	104.164	-47.6357	114.889	-41.3797	58.7706	-24.8042	20.1417	-34.6065	136.286
90894	-34.911	48.8207	-44.1656	67.2944	-57.5198	353.279	-65.0338	104.037	-47.4138	114.724	-41.2149	59.0175	-24.7761	20.4132	-34.4696	136.035
90895	-34.7956	49.0884	-43.9679	67.5031	-57.5414	353.739	-64.7913	103.914	-47.1917	114.561	-41.0497	59.2633	-24.7477	20.6846	-34.3321	135.784
90896	-34.6798	49.3554	-43.77	67.7105	-57.5614	354.2	-64.5486	103.793	-46.9692	114.4	-40.8841	59.508	-24.719	20.9559	-34.194	135.535
90897	-34.5636	49.6218	-43.5717	67.9168	-57.5798	354.662	-64.3059	103.674	-46.7464	114.24	-40.7181	59.7515	-24.6898	21.2271	-34.0553	135.286
90898	-34.4468	49.8874	-43.3731	68.1218	-57.5968	355.123	-64.063	103.558	-46.5234	114.082	-40.5516	59.994	-24.6604	21.4982	-33.916	135.039
90899	-34.3296	50.1525	-43.1743	68.3256	-57.6121	355.586	-63.82	103.444	-46.3001	113.925	-40.3848	60.2354	-24.6306	21.7692	-33.776	134.792
90900	-34.212	50.4168	-42.9752	68.5283	-57.6259	356.048	-63.5768	103.332	-46.0765	113.77	-40.2175	60.4757	-24.6004	22.0401	-33.6355	134.546
90901	-34.0939	50.6805	-42.7758	68.7298	-57.6382	356.511	-63.3336	103.223	-45.8527	113.616	-40.0499	60.7149	-24.5699	22.3109	-33.4944	134.301
90902	-33.9754	50.9435	-42.5761	68.9302	-57.6489	356.974	-63.0903	103.115	-45.6286	113.463	-39.8819	60.9531	-24.539	22.5815	-33.3526	134.057
90903	-33.8564	51.2059	-42.3762	69.1294	-57.658	357.437	-62.8468	103.01	-45.4042	113.312	-39.7134	61.1903	-24.5078	22.8521	-33.2103	133.814
90904	-33.737	51.4676	-42.176	69.3275	-57.6656	357.901	-62.6033	102.907	-45.1796	113.162	-39.5446	61.4264	-24.4762	23.1225	-33.0675	133.572
90905	-33.6172	51.7287	-41.9756	69.5245	-57.6717	358.365	-62.3596	102.805	-44.9547	113.014	-39.3754	61.6614	-24.4443	23.3928	-32.924	133.331
90906	-33.4969	51.9891	-41.7749	69.7204	-57.6761	358.829	-62.1159	102.706	-44.7296	112.866	-39.2059	61.8955	-24.412	23.663	-32.78	133.09
90907	-33.3762	52.2489	-41.5739	69.9152	-57.679	359.293	-61.872	102.608	-44.5042	112.721	-39.036	62.1285	-24.3794	23.933	-32.6354	132.851
90908	-33.2551	52.508	-41.3727	70.109	-57.6803	359.757	-61.6281	102.512	-44.2786	112.576	-38.8657	62.3606	-24.3464	24.203	-32.4902	132.612
90909	-33.1336	52.7665	-41.1712	70.3017	-57.6801	0.220562	-61.3841	102.419	-44.0528	112.433	-38.695	62.5916	-24.3131	24.4728	-32.3445	132.374
90910	-33.0116	53.0244	-40.9695	70.4934	-57.6783	0.684571	-61.14	102.326	-43.8267	112.291	-38.524	62.8217	-24.2795	24.7425	-32.1982	132.137
90911	-32.8893	53.2816	-40.7676	70.684	-57.675	1.14852	-60.8958	102.236	-43.6004	112.15	-38.3527	63.0508	-24.2455	25.0121	-32.0514	131.901
90912	-32.7665	53.5382	-40.5654	70.8737	-57.6701	1.61236	-60.6515	102.147	-43.3739	112.011	-38.1809	63.2789	-24.2112	25.2816	-31.904	131.665
90913	-32.6433	53.7942	-40.363	71.0623	-57.6636	2.07607	-60.4071	102.059	-43.1471	111.872	-38.0089	63.5061	-24.1765	25.5509	-31.7561	131.431
90914	-32.5198	54.0495	-40.1604	71.25	-57.6555	2.53959	-60.1627	101.974	-42.9202	111.735	-37.8365	63.7323	-24.1415	25.8201	-31.6077	131.197
90915	-32.3958	54.3042	-39.9576	71.4366	-57.6459	3.00291	-59.9182	101.89	-42.693	111.599	-37.6638	63.9576	-24.1061	26.0892	-31.4587	130.965
90916	-32.2714	54.5583	-39.7545	71.6224	-57.6348	3.46596	-59.6736	101.807	-42.4656	111.464	-37.4907	64.1819	-24.0705	26.3581	-31.3092	130.733
90917	-32.1466	54.8118	-39.5512	71.8071	-57.6221	3.92873	-59.4289	101.726	-42.238	111.331	-37.3174	64.4054	-24.0344	26.6269	-31.1592	130.501
90918	-32.0215	55.0646	-39.3477	71.9909	-57.6078	4.39116	-59.1841	101.646	-42.0102	111.198	-37.1437	64.6279	-23.9981	26.8956	-31.0086	130.271
90919	-31.8959	55.3169	-39.144	72.1738	-57.592	4.85323	-58.9393	101.567	-41.7821	111.067	-36.9696	64.8495	-23.9614	27.1642	-30.8576	130.042
90920	-31.77	55.5685	-38.94	72.3558	-57.5746	5.3149	-58.6945	101.49	-41.5539	110.936	-36.7953	65.0703	-23.9243	27.4326	-30.706	129.813
90921	-31.6437	55.8196	-38.7359	72.5369	-57.5557	5.77612	-58.4495	101.415	-41.3255	110.807	-36.6207	65.2901	-23.887	27.7009	-30.554	129.585
90922	-31.517	56.07	-38.5316	72.7171	-57.5352	6.23686	-58.2045	101.34	-41.0969	110.679	-36.4457	65.5091	-23.8493	27.969	-30.4014	129.358
90923	-31.39	56.3198	-38.327	72.8964	-57.5132	6.69709	-57.9594	101.267	-40.8681	110.552	-36.2704	65.7271	-23.8113	28.2371	-30.2483	129.132
90924	-31.2626	56.5691	-38.1223	73.0748	-57.4897	7.15677	-57.7143	101.195	-40.6391	110.426	-36.0949	65.9444	-23.7729	28.505	-30.0948	128.907
90925	-31.1348	56.8177	-37.9174	73.2524	-57.4646	7.61586	-57.4691	101.124	-40.4099	110.301	-35.919	66.1608	-23.7342	28.7727	-29.9407	128.682
90926	-31.0067	57.0658	-37.7123	73.4292	-57.438	8.07433	-57.2238	101.055	-40.1805	110.177	-35.7429	66.3763	-23.6952	29.0403	-29.7862	128.458
90927	-30.8782	57.3133	-37.507	73.6051	-57.4098	8.53214	-56.9785	100.986	-39.951	110.054	-35.5664	66.591	-23.6559	29.3078	-29.6312	128.235
90928	-30.7493	57.5602	-37.3015	73.7801	-57.3802	8.98926	-56.7331	100.919	-39.7212	109.932	-35.3897	66.8049	-23.6162	29.5752	-29.4757	128.013
90929	-30.6201	57.8065	-37.0958	73.9544	-57.349	9.44566	-56.4877	100.853	-39.4913	109.81	-35.2127	67.0179	-23.5762	29.8424	-29.3197	127.791
90930	-30.4906	58.0522	-36.89	74.1278	-57.3163	9.90129	-56.2422	100.788	-39.2612	109.69	-35.0354	67.2302	-23.5359	30.1094	-29.1633	127.57
90931	-30.3607	58.2974	-36.684	74.3005	-57.2821	10.3561	-55.9967	100.724	-39.031	109.571	-34.8579	67.4416	-23.4952	30.3764	-29.0064	127.351
90932	-30.2304	58.542	-36.4778	74.4724	-57.2464	10.8101	-55.7511	100.661	-38.8005	109.453	-34.6801	67.6523	-23.4543	30.6431	-28.8491	127.131
90933	-30.0998	58.786	-36.2714	74.6435	-57.2092	11.2633	-55.5055	100.599	-38.5699	109.336	-34.502	67.8621	-23.413	30.9098	-28.6913	126.913
90934	-29.9689	59.0294	-36.0649	74.8138	-57.1705	11.7155	-55.2598	100.538	-38.3392	109.219	-34.3236	68.0712	-23.3714	31.1763	-28.533	126.695
90935	-29.8377	59.2723	-35.8582	74.9834	-57.1302	12.1669	-55.014	100.478	-38.1083	109.104	-34.145	68.2795	-23.3295	31.4426	-28.3743	126.478
90936	-29.7061	59.5147	-35.6513	75.1522	-57.0886	12.6172	-54.7683	100.419	-37.8772	108.989	-33.9661	68.4871	-23.2872	31.7089	-28.2151	126.262
90937	-29.5742	59.7565	-35.4443	75.3203	-57.0454	13.0666	-54.5224	100.361	-37.6459	108.875	-33.787	68.6939	-23.2447	31.9749	-28.0555	126.047
90938	-29.4419	59.9977	-35.2371	75.4877	-57.0008	13.515	-54.2765	100.304	-37.4145	108.762	-33.6076	68.8999	-23.2018	32.2409	-27.8955	125.832
90939	-29.3094	60.2384	-35.0298	75.6543	-56.9547	13.9623	-54.0306	100.248	-37.183	108.65	-33.428	69.1052	-23.1586	32.5066	-27.735	125.618
90940	-29.1765	60.4786	-34.8223	75.8203	-56.9071	14.4086	-53.7847	100.193	-36.9513	108.539	-33.2481	69.3098	-23.1151	32.7723	-27.5741	125.405
90941	-29.0433	60.7182	-34.6146	75.9855	-56.8581	14.8537	-53.5387	100.138	-36.7194	108.429	-33.068	69.5136	-23.0713	33.0378	-27.4128	125.192
90942	-28.9098	60.9572	-34.4068	76.1501	-56.8076	15.2977	-53.2926	100.085	-36.4874	108.319	-32.8876	69.7167	-23.0272	33.3031	-27.251	124.98
90943	-28.776	61.1958	-34.1989	76.314	-56.7557	15.7406	-53.0465	100.032	-36.2552	108.21	-32.707	69.9192	-22.9827	33.5683	-27.0889	124.769
90944	-28.6419	61.4338	-33.9908	76.4772	-56.7024	16.1822	-52.8004	99.98	-36.0229	108.102	-32.5262	70.1209	-22.938	33.8333	-26.9263	124.559
90945	-28.5075	61.6713	-33.7826	76.6397	-56.6476	16.6227	-52.5542	99.9288	-35.7905	107.995	-32.3451	70.3219	-22.893	34.0982	-26.7633	124.349
90946	-28.3728	61.9083	-33.5742	76.8016	-56.5914	17.0619	-52.308	99.8785	-35.5579	107.889	-32.1639	70.5222	-22.8476	34.363	-26.5999	124.14
90947	-28.2378	62.1447	-33.3657	76.9629	-56.5338	17.4998	-52.0618	99.8289	-35.3252	107.783	-31.9823	70.7219	-22.8019	34.6275	-26.4361	123.932
90948	-28.1025	62.3806	-33.1571	77.1235	-56.4748	17.9365	-51.8155	99.7801	-35.0923	107.678	-31.8006	70.9209	-22.756	34.892	-26.2719	123.725
90949	-27.9669	62.6161	-32.9483	77.2835	-56.4144	18.3719	-51.5692	99.732	-34.8593	107.574	-31.6187	71.1192	-22.7097	35.1563	-26.1073	123.518
90950	-27.831	62.851	-32.7394	77.4428	-56.3526	18.8059	-51.3228	99.6847	-34.6262	107.471	-31.4365	71.3168	-22.6631	35.4204	-25.9423	123.311
90951	-27.6948	63.0854	-32.5304	77.6016	-56.2895	19.2385	-51.0764	99.6381	-34.3929	107.368	-31.2542	71.5138	-22.6162	35.6844	-25.7769	123.106
90952	-27.5584	63.3193	-32.3212	77.7597	-56.2249	19.6698	-50.83	99.5922	-34.1595	107.266	-31.0716	71.7102	-22.5691	35.9482	-25.6111	122.901
90953	-27.4216	63.5527	-32.1119	77.9173	-56.159	20.0997	-50.5835	99.5469	-33.926	107.165	-30.8888	71.9059	-22.5216	36.2119	-25.4449	122.697
90954	-27.2846	63.7856	-31.9025	78.0742	-56.0917	20.5281	-50.337	99.5024	-33.6923	107.065	-30.7058	72.101	-22.4738	36.4754	-25.2784	122.493
90955	-27.1473	64.018	-31.693	78.2306	-56.0231	20.9551	-50.0905	99.4585	-33.4585	106.965	-30.5226	72.2954	-22.4258	36.7388	-25.1115	122.29
90956	-27.0098	64.2499	-31.4833	78.3864	-55.9532	21.3807	-49.844	99.4153	-33.2246	106.866	-30.3392	72.4893	-22.3774	37.002	-24.9442	122.088
90957	-26.872	64.4814	-31.2736	78.5416	-55.8819	21.8047	-49.5974	99.3727	-32.9906	106.767	-30.1556	72.6825	-22.3287	37.2651	-24.7765	121.887
90958	-26.7339	64.7123	-31.0637	78.6963	-55.8093	22.2273	-49.3508	99.3308	-32.7565	106.67	-29.9719	72.8751	-22.2798	37.528	-24.6084	121.686
90959	-26.5955	64.9428	-30.8537	78.8505	-55.7354	22.6483	-49.1041	99.2894	-32.5222	106.573	-29.7879	73.0672	-22.2306	37.7907	-24.44	121.485
90960	-26.4569	65.1729	-30.6436	79.0041	-55.6601	23.0678	-48.8575	99.2487	-32.2878	106.476	-29.6038	73.2586	-22.181	38.0533	-24.2713	121.286
90961	-26.3181	65.4024	-30.4334	79.1571	-55.5836	23.4858	-48.6108	99.2086	-32.0533	106.38	-29.4194	73.4495	-22.1312	38.3158	-24.1022	121.087
90962	-26.179	65.6315	-30.2231	79.3097	-55.5058	23.9022	-48.364	99.1691	-31.8187	106.285	-29.2349	73.6397	-22.0811	38.5781	-23.9327	120.888
90963	-26.0396	65.8601	-30.0127	79.4617	-55.4267	24.317	-48.1173	99.1302	-31.584	106.191	-29.0502	73.8295	-22.0307	38.8402	-23.7629	120.69
90964	-25.9	66.0882	-29.8021	79.6132	-55.3463	24.7302	-47.8705	99.0918	-31.3491	106.097	-28.8653	74.0186	-21.98	39.1021	-23.5927	120.493
90965	-25.7601	66.3159	-29.5915	79.7642	-55.2647	25.1418	-47.6237	99.054	-31.1142	106.003	-28.6803	74.2072	-21.9291	39.364	-23.4222	120.297
90966	-25.62	66.5432	-29.3808	79.9147	-55.1818	25.5518	-47.3768	99.0167	-30.8791	105.911	-28.4951	74.3952	-21.8778	39.6256	-23.2513	120.101
90967	-25.4797	66.77	-29.17	80.0647	-55.0977	25.9602	-47.13	98.98	-30.6439	105.819	-28.3097	74.5827	-21.8263	39.8871	-23.0801	119.905
90968	-25.3391	66.9963	-28.959	80.2142	-55.0123	26.3669	-46.8831	98.9438	-30.4087	105.727	-28.1241	74.7696	-21.7745	40.1484	-22.9086	119.711
90969	-25.1983	67.2223	-28.748	80.3632	-54.9257	26.7719	-46.6362	98.9082	-30.1733	105.636	-27.9384	74.9561	-21.7224	40.4096	-22.7367	119.517
90970	-25.0572	67.4477	-28.5369	80.5118	-54.8379	27.1753	-46.3892	98.873	-29.9378	105.546	-27.7525	75.1419	-21.67	40.6706	-22.5645	119.323
90971	-24.9159	67.6728	-28.3257	80.6599	-54.7489	27.577	-46.1423	98.8384	-29.7022	105.456	-27.5665	75.3273	-21.6174	40.9315	-22.392	119.13
90972	-24.7744	67.8974	-28.1144	80.8075	-54.6587	27.977	-45.8953	98.8043	-29.4665	105.367	-27.3803	75.5122	-21.5645	41.1922	-22.2191	118.938
90973	-24.6327	68.1216	-27.9031	80.9547	-54.5673	28.3753	-45.6483	98.7707	-29.2307	105.278	-27.1939	75.6965	-21.5113	41.4527	-22.0459	118.746
90974	-24.4907	68.3453	-27.6916	81.1015	-54.4748	28.7719	-45.4012	98.7375	-28.9948	105.19	-27.0074	75.8803	-21.4578	41.7131	-21.8725	118.554
90975	-24.3486	68.5686	-27.48	81.2478	-54.381	29.1668	-45.1542	98.7048	-28.7588	105.103	-26.8208	76.0637	-21.4041	41.9733	-21.6986	118.364
90976	-24.2062	68.7916	-27.2684	81.3936	-54.2861	29.5599	-44.9071	98.6726	-28.5227	105.016	-26.634	76.2465	-21.35	42.2334	-21.5245	118.174
90977	-24.0636	69.0141	-27.0567	81.5391	-54.1901	29.9514	-44.66	98.6409	-28.2865	104.929	-26.447	76.4289	-21.2958	42.4933	-21.3501	117.984
90978	-23.9207	69.2362	-26.8449	81.6841	-54.0929	30.3411	-44.4129	98.6096	-28.0502	104.844	-26.2599	76.6108	-21.2412	42.753	-21.1754	117.795
90979	-23.7777	69.4578	-26.633	81.8287	-53.9946	30.729	-44.1658	98.5788	-27.8139	104.758	-26.0727	76.7922	-21.1864	43.0126	-21.0003	117.607
90980	-23.6345	69.6791	-26.4211	81.9729	-53.8952	31.1152	-43.9186	98.5484	-27.5774	104.673	-25.8853	76.9732	-21.1313	43.272	-20.825	117.419
90981	-23.491	69.9	-26.2091	82.1167	-53.7946	31.4997	-43.6714	98.5184	-27.3408	104.589	-25.6978	77.1537	-21.076	43.5312	-20.6493	117.231
90982	-23.3474	70.1205	-25.997	82.2601	-53.693	31.8824	-43.4243	98.4889	-27.1042	104.505	-25.5102	77.3337	-21.0204	43.7903	-20.4734	117.044
90983	-23.2036	70.3406	-25.7848	82.4032	-53.5902	32.2633	-43.177	98.4598	-26.8674	104.422	-25.3224	77.5133	-20.9645	44.0493	-20.2972	116.858
90984	-23.0595	70.5603	-25.5726	82.5458	-53.4864	32.6425	-42.9298	98.4311	-26.6306	104.339	-25.1345	77.6924	-20.9084	44.308	-20.1206	116.672
90985	-22.9153	70.7796	-25.3603	82.6881	-53.3815	33.0199	-42.6826	98.4029	-26.3937	104.256	-24.9465	77.8711	-20.852	44.5666	-19.9438	116.487
90986	-22.7709	70.9985	-25.1479	82.8299	-53.2756	33.3955	-42.4353	98.375	-26.1567	104.174	-24.7583	78.0494	-20.7954	44.8251	-19.7667	116.302
90987	-22.6262	71.2171	-24.9355	82.9714	-53.1686	33.7694	-42.188	98.3475	-25.9196	104.093	-24.57	78.2272	-20.7385	45.0834	-19.5893	116.118
90988	-22.4814	71.4353	-24.723	83.1126	-53.0605	34.1415	-41.9407	98.3204	-25.6824	104.012	-24.3816	78.4046	-20.6813	45.3415	-19.4117	115.934
90989	-22.3365	71.6531	-24.5104	83.2534	-52.9514	34.5118	-41.6934	98.2938	-25.4452	103.931	-24.1931	78.5816	-20.6239	45.5995	-19.2337	115.751
90990	-22.1913	71.8705	-24.2978	83.3938	-52.8413	34.8804	-41.446	98.2675	-25.2078	103.851	-24.0045	78.7582	-20.5662	45.8573	-19.0555	115.568
90991	-22.0459	72.0876	-24.0851	83.534	-52.7302	35.2472	-41.1987	98.2415	-24.9704	103.772	-23.8157	78.9344	-20.5083	46.1149	-18.8771	115.386
90992	-21.9004	72.3043	-23.8723	83.6737	-52.6181	35.6122	-40.9513	98.216	-24.7329	103.693	-23.6268	79.1102	-20.4502	46.3724	-18.6983	115.204
90993	-21.7547	72.5207	-23.6595	83.8131	-52.5049	35.9754	-40.7039	98.1908	-24.4953	103.614	-23.4379	79.2855	-20.3918	46.6297	-18.5193	115.023
90994	-21.6088	72.7367	-23.4467	83.9522	-52.3908	36.3369	-40.4565	98.1659	-24.2576	103.536	-23.2488	79.4605	-20.3331	46.8869	-18.34	114.842
90995	-21.4628	72.9523	-23.2337	84.091	-52.2757	36.6966	-40.2091	98.1415	-24.0199	103.458	-23.0596	79.6351	-20.2742	47.1438	-18.1604	114.662
90996	-21.3166	73.1677	-23.0208	84.2295	-52.1597	37.0545	-39.9617	98.1174	-23.7821	103.38	-22.8703	79.8094	-20.215	47.4007	-17.9806	114.482
90997	-21.1702	73.3826	-22.8078	84.3676	-52.0427	37.4106	-39.7142	98.0936	-23.5442	103.303	-22.6809	79.9832	-20.1557	47.6573	-17.8006	114.302
90998	-21.0237	73.5972	-22.5947	84.5055	-51.9247	37.765	-39.4667	98.0701	-23.3062	103.227	-22.4914	80.1567	-20.096	47.9139	-17.6202	114.123
90999	-20.877	73.8115	-22.3816	84.643	-51.8058	38.1176	-39.2193	98.0471	-23.0681	103.151	-22.3018	80.3298	-20.0361	48.1702	-17.4397	113.945
91000	-20.7301	74.0255	-22.1684	84.7803	-51.6859	38.4685	-38.9718	98.0243	-22.83	103.075	-22.1121	80.5026	-19.976	48.4264	-17.2589	113.767
91001	-20.5831	74.2391	-21.9552	84.9172	-51.5652	38.8176	-38.7243	98.0019	-22.5918	103	-21.9223	80.675	-19.9157	48.6824	-17.0778	113.589
91002	-20.4359	74.4524	-21.7419	85.0539	-51.4435	39.165	-38.4768	97.9798	-22.3536	102.925	-21.7324	80.8471	-19.8551	48.9383	-16.8965	113.412
91003	-20.2886	74.6653	-21.5286	85.1903	-51.3209	39.5106	-38.2292	97.958	-22.1152	102.85	-21.5424	81.0188	-19.7943	49.194	-16.7149	113.236
91004	-20.1411	74.878	-21.3153	85.3264	-51.1974	39.8545	-37.9817	97.9365	-21.8768	102.776	-21.3523	81.1901	-19.7332	49.4495	-16.5331	113.059
91005	-19.9935	75.0903	-21.1019	85.4622	-51.073	40.1966	-37.7341	97.9154	-21.6383	102.702	-21.1622	81.3612	-19.6719	49.7049	-16.3511	112.884
91006	-19.8457	75.3023	-20.8885	85.5978	-50.9478	40.537	-37.4865	97.8945	-21.3998	102.629	-20.9719	81.5319	-19.6104	49.9601	-16.1688	112.708
91007	-19.6978	75.5141	-20.675	85.7331	-50.8217	40.8757	-37.239	97.874	-21.1612	102.556	-20.7816	81.7023	-19.5487	50.2152	-15.9863	112.533
91008	-19.5498	75.7255	-20.4615	85.8681	-50.6947	41.2127	-36.9914	97.8538	-20.9225	102.483	-20.5912	81.8723	-19.4867	50.4701	-15.8035	112.359
91009	-19.4016	75.9366	-20.248	86.0029	-50.5669	41.5479	-36.7437	97.8338	-20.6837	102.411	-20.4007	82.0421	-19.4245	50.7248	-15.6206	112.185
91010	-19.2533	76.1474	-20.0344	86.1375	-50.4382	41.8814	-36.4961	97.8142	-20.4449	102.339	-20.2101	82.2115	-19.3621	50.9794	-15.4374	112.011
91011	-19.1048	76.3579	-19.8208	86.2718	-50.3087	42.2132	-36.2485	97.7948	-20.206	102.267	-20.0195	82.3807	-19.2994	51.2338	-15.2539	111.838
91012	-18.9562	76.5681	-19.6071	86.4058	-50.1784	42.5434	-36.0008	97.7758	-19.9671	102.196	-19.8287	82.5495	-19.2365	51.4881	-15.0703	111.665
91013	-18.8075	76.778	-19.3935	86.5397	-50.0473	42.8718	-35.7532	97.757	-19.7281	102.125	-19.638	82.718	-19.1734	51.7422	-14.8864	111.492
91014	-18.6586	76.9876	-19.1798	86.6733	-49.9153	43.1985	-35.5055	97.7385	-19.489	102.055	-19.4471	82.8863	-19.1101	51.9962	-14.7024	111.32
91015	-18.5097	77.197	-18.966	86.8066	-49.7826	43.5236	-35.2578	97.7202	-19.2498	101.984	-19.2561	83.0543	-19.0466	52.2499	-14.5181	111.149
91016	-18.3606	77.406	-18.7523	86.9398	-49.649	43.847	-35.0101	97.7023	-19.0106	101.915	-19.0651	83.2219	-18.9828	52.5036	-14.3335	110.977
91017	-18.2113	77.6148	-18.5385	87.0727	-49.5147	44.1687	-34.7624	97.6846	-18.7714	101.845	-18.8741	83.3893	-18.9189	52.757	-14.1488	110.806
91018	-18.062	77.8234	-18.3247	87.2055	-49.3796	44.4888	-34.5147	97.6672	-18.5321	101.776	-18.6829	83.5565	-18.8547	53.0104	-13.9639	110.636
91019	-17.9125	78.0316	-18.1109	87.338	-49.2437	44.8073	-34.267	97.6501	-18.2927	101.707	-18.4917	83.7233	-18.7903	53.2635	-13.7787	110.466
91020	-17.763	78.2396	-17.897	87.4703	-49.1071	45.1241	-34.0193	97.6332	-18.0532	101.639	-18.3005	83.8899	-18.7257	53.5165	-13.5934	110.296
91021	-17.6133	78.4473	-17.6831	87.6024	-48.9697	45.4392	-33.7715	97.6165	-17.8137	101.57	-18.1092	84.0563	-18.6609	53.7694	-13.4078	110.126
91022	-17.4635	78.6548	-17.4692	87.7344	-48.8316	45.7528	-33.5238	97.6002	-17.5742	101.503	-17.9178	84.2223	-18.5958	54.0221	-13.2221	109.957
91023	-17.3136	78.862	-17.2553	87.8661	-48.6927	46.0647	-33.276	97.5841	-17.3345	101.435	-17.7263	84.3882	-18.5306	54.2746	-13.0361	109.789
91024	-17.1636	79.0689	-17.0414	87.9977	-48.5532	46.375	-33.0283	97.5682	-17.0949	101.368	-17.5349	84.5538	-18.4652	54.527	-12.85	109.62
91025	-17.0135	79.2756	-16.8274	88.129	-48.4129	46.6837	-32.7805	97.5526	-16.8551	101.301	-17.3433	84.7191	-18.3995	54.7792	-12.6636	109.452
91026	-16.8633	79.4821	-16.6134	88.2602	-48.2719	46.9909	-32.5327	97.5372	-16.6153	101.234	-17.1517	84.8842	-18.3337	55.0312	-12.4771	109.285
91027	-16.7129	79.6883	-16.3995	88.3913	-48.1301	47.2964	-32.2849	97.5221	-16.3755	101.168	-16.9601	85.0491	-18.2676	55.2832	-12.2904	109.117
91028	-16.5625	79.8943	-16.1855	88.5221	-47.9877	47.6004	-32.0371	97.5072	-16.1356	101.102	-16.7684	85.2137	-18.2014	55.5349	-12.1035	108.95
91029	-16.412	80.1	-15.9714	88.6528	-47.8446	47.9028	-31.7893	97.4925	-15.8956	101.036	-16.5767	85.3782	-18.1349	55.7865	-11.9163	108.784
91030	-16.2614	80.3055	-15.7574	88.7834	-47.7009	48.2037	-31.5415	97.4781	-15.6556	100.971	-16.3849	85.5424	-18.0683	56.038	-11.7291	108.618
91031	-16.1107	80.5108	-15.5434	88.9137	-47.5564	48.503	-31.2936	97.4639	-15.4156	100.906	-16.1931	85.7063	-18.0014	56.2893	-11.5416	108.452
91032	-15.9599	80.7158	-15.3293	89.044	-47.4113	48.8008	-31.0458	97.4499	-15.1754	100.841	-16.0012	85.8701	-17.9344	56.5404	-11.3539	108.286
91033	-15.8091	80.9206	-15.1153	89.174	-47.2655	49.0971	-30.7979	97.4362	-14.9353	100.776	-15.8093	86.0337	-17.8671	56.7914	-11.1661	108.121
91034	-15.6581	81.1252	-14.9012	89.304	-47.1191	49.3918	-30.5501	97.4227	-14.6951	100.712	-15.6174	86.1971	-17.7997	57.0422	-10.9781	107.956
91035	-15.507	81.3296	-14.6872	89.4338	-46.972	49.685	-30.3022	97.4094	-14.4548	100.648	-15.4254	86.3602	-17.7321	57.2929	-10.7899	107.791
91036	-15.3559	81.5338	-14.4731	89.5634	-46.8243	49.9768	-30.0544	97.3964	-14.2145	100.584	-15.2334	86.5232	-17.6643	57.5435	-10.6015	107.627
91037	-15.2047	81.7377	-14.259	89.693	-46.676	50.2671	-29.8065	97.3835	-13.9741	100.521	-15.0413	86.686	-17.5963	57.7938	-10.413	107.462
91038	-15.0534	81.9415	-14.045	89.8224	-46.527	50.5559	-29.5586	97.3709	-13.7337	100.457	-14.8493	86.8486	-17.5281	58.0441	-10.2243	107.299
