Zeit [h]	Var12.1.Buero110.OperativeTemperatur [C]	Var12.1.Buero110.Heizleistung [W]	Var12.2.Buero110.OperativeTemperatur [C]	Var12.2.Buero110.Heizleistung [W]	Var12.2.Buero108.OperativeTemperatur [C]	Var12.2.Buero108.Heizleistung [W]	Var12.3.Buero110.OperativeTemperatur [C]	Var12.3.Buero110.Heizleistung [W]	Var12.3.Buero108.OperativeTemperatur [C]	Var12.3.Buero108.Heizleistung [W]
2036	20.8528	266.349	20.8189	267.944	20.9242	190.441	20.8733	267.363	20.9213	193.647
2037	20.8441	286.306	20.8098	286.144	20.9187	205.511	20.865	288.589	20.916	208.588
2038	20.8374	299.917	20.8025	298.605	20.9146	215.827	20.8588	303.073	20.9118	218.845
2039	20.8345	306.622	20.7995	304.712	20.9126	220.85	20.8561	310.25	20.9099	223.855
2040	20.8287	314.631	20.7926	312.409	20.9092	226.878	20.851	318.514	20.9064	229.884
2041	20.8222	326.688	20.7847	324.385	20.9053	236.04	20.8455	330.642	20.9026	239.05
2042	20.8182	335.363	20.7797	333.074	20.9029	242.577	20.8421	339.319	20.9002	245.587
2043	20.8119	345.261	20.7718	343.07	20.8992	250.06	20.8368	349.146	20.8965	253.064
2044	20.8064	357.406	20.7649	355.375	20.896	259.243	20.8321	361.167	20.8933	262.23
2045	20.804	362.674	20.7618	360.757	20.8946	263.117	20.8302	366.351	20.8919	266.084
2046	20.8189	346.383	20.7814	343.96	20.907	254.048	20.8425	350.41	20.9044	256.985
2047	20.8912	116.299	20.8713	109.506	20.9697	75.1376	20.9039	123.586	20.9662	78.0155
2048	21.1309	0	21.1827	0	21.1385	0	21.0957	0	21.129	0
2049	20.9169	29.7257	20.8797	35.6082	20.9744	7.89672	20.9354	27.4037	20.9709	9.68139
2050	20.9197	53.1085	20.8885	65.1196	20.9849	8.74816	20.936	47.8644	20.9768	11.6883
2051	20.931	10.3686	20.9059	17.4116	21.0426	0	20.9443	8.31791	21.0332	0
2052	20.9312	18.6262	20.9082	24.052	21.0169	0	20.9435	17.2676	21.0072	0
2053	20.9199	40.3807	20.8961	44.4018	20.9846	0.0991481	20.9331	39.8336	20.9789	1.14969
2054	21.2422	24.2719	21.338	26.104	21.2632	6.62274e-11	21.1819	24.8367	21.2533	0
2055	21.324	-1.32455e-10	21.4264	0	21.3369	-6.62274e-11	21.2561	0	21.3263	0
2056	21.5832	0	21.7488	0	21.5195	0	21.4729	0	21.5077	0
2057	21.5251	0	21.6215	0	21.455	6.62274e-11	21.4473	0	21.4419	0
2058	21.1062	0	21.0314	0	21.1133	-6.62274e-11	21.1264	0	21.0997	0
2059	20.9536	90.7451	20.9163	122.709	20.9906	66.7106	20.9719	72.4032	20.987	71.1877
2060	20.9178	178.492	20.8858	196.161	20.9661	130.345	20.9346	167.853	20.9631	133.891
2061	20.8996	212.082	20.8719	220.25	20.9533	155.321	20.9147	208.749	20.9506	158.411
2062	20.8848	234.398	20.8589	236.57	20.9433	171.925	20.8994	235.78	20.9406	174.898
2063	20.8747	251.674	20.8495	250.295	20.9366	184.78	20.8891	255.889	20.9338	187.821
2064	20.8616	270.093	20.8352	266.822	20.9286	198.631	20.877	275.843	20.9256	201.811
2065	20.8551	285.88	20.8282	281.445	20.9245	210.438	20.8709	292.618	20.9213	213.794
2066	20.8437	302.059	20.8145	297.075	20.9177	222.569	20.8609	309.307	20.9144	226.099
2067	20.8325	324.608	20.8009	319.464	20.9111	239.622	20.8513	332.056	20.9077	243.319
2068	20.8281	335.549	20.7954	330.395	20.9084	247.71	20.8475	343.077	20.9049	251.528
2069	20.8261	339.274	20.7928	334.193	20.9071	250.101	20.8458	346.829	20.9035	254.033
2070	20.8305	335.057	20.7986	329.861	20.9123	247.99	20.8495	342.733	20.9086	251.995
2071	20.8586	233.692	20.833	226.847	20.9342	172.652	20.8736	242.655	20.9305	176.717
2072	20.9539	64.873	20.9619	58.2094	20.9914	49.887	20.9458	73.6447	20.9844	53.8524
2073	20.8873	69.2627	20.8562	69.4401	20.9533	34.8552	20.9032	72.2662	20.9492	37.7841
2074	20.8888	109.396	20.8598	111.766	20.9564	52.5768	20.9042	112.32	20.9525	56.9955
2075	20.9047	66.5562	20.8802	67.2029	20.9657	20.2124	20.9174	70.4134	20.962	24.3884
2076	20.924	49.2385	20.904	49.8679	20.9744	14.7255	20.9338	53.0004	20.9708	18.732
2077	20.961	10.9202	20.9482	11.1748	21.0477	0.0254229	20.9615	14.0738	21.0358	0.478832
2078	21.031	0	21.0438	0	21.1367	0	21.0145	0	21.1233	6.62274e-11
2079	21.0574	0	21.0736	0	21.1772	0	21.0371	0	21.1626	0
2080	21.0192	0	21.0215	0	21.1603	0	21.0062	0	21.1448	0
2081	21.2164	2.86606	21.3069	4.91869	21.2588	0	21.1558	3.94682	21.2426	0
2082	20.9526	11.6897	20.9333	14.4101	20.9987	2.52363	20.9596	12.1598	20.9928	4.09566
2083	20.9069	157.044	20.8805	163.933	20.9636	103.452	20.9197	157.06	20.9589	109.136
2084	20.8929	205.16	20.8675	208.051	20.9522	140.981	20.906	207.511	20.948	145.831
2085	20.879	227.374	20.853	227.274	20.9422	159.507	20.893	231.694	20.9383	163.919
2086	20.8686	248.299	20.8418	246.424	20.9349	176.531	20.8834	253.793	20.9311	180.737
2087	20.8568	268.99	20.8282	266.155	20.9273	193.025	20.873	275.096	20.9236	197.15
2088	20.8439	293.031	20.8127	289.742	20.9194	211.907	20.8619	299.392	20.9157	216.01
2089	20.832	318.488	20.7982	315.034	20.9122	231.738	20.8517	324.902	20.9085	235.844
2090	20.8218	338.107	20.7856	334.658	20.9061	246.915	20.8431	344.47	20.9023	251.03
2091	20.8155	352.541	20.7779	349.161	20.9023	257.973	20.8378	358.818	20.8985	262.093
2092	20.8132	358.707	20.775	355.415	20.9008	262.514	20.836	364.895	20.897	266.633
2093	20.8156	355.33	20.7778	352.098	20.902	259.772	20.8381	361.455	20.8983	263.878
2094	20.8232	341.057	20.7872	337.713	20.9086	250.088	20.8447	347.233	20.9049	254.17
2095	20.8437	262.77	20.812	258.482	20.9251	186.741	20.8624	269.646	20.9215	190.792
2096	20.884	126.926	20.8607	121.693	20.9547	84.2657	20.8974	134.541	20.9511	88.2896
2097	21.1661	1.36746	21.2418	0.706028	21.1599	0.198974	21.1157	2.6038	21.1475	0.514387
2098	20.8842	106.591	20.8485	111.944	20.9529	49.984	20.903	107.41	20.9488	54.5769
2099	20.8756	128.727	20.8407	134.171	20.9474	62.3387	20.8947	128.872	20.9438	66.5629
2100	20.8874	124.314	20.8571	127.513	20.9535	67.6626	20.9039	125.712	20.9501	71.52
2101	20.8886	108.439	20.8595	110.41	20.9552	56.2539	20.9047	110.574	20.952	59.8711
2102	20.8872	82.4669	20.8578	83.5404	20.9551	31.3643	20.9035	85.1516	20.952	34.8273
2103	20.8918	84.5435	20.8634	85.8426	20.9573	31.1664	20.9076	86.982	20.9543	34.5225
2104	20.8855	93.9331	20.8558	95.4165	20.9516	34.7574	20.9021	96.1481	20.9487	38.0254
2105	20.8952	144.518	20.8719	146.039	20.958	81.5878	20.9087	146.547	20.9552	84.7755
2106	20.8749	138.201	20.8437	138.315	20.9385	102.511	20.8926	141.139	20.9357	105.632
2107	20.846	267.563	20.8087	270.353	20.9189	198.196	20.8678	268.522	20.9161	201.276
2108	20.8298	315.043	20.7908	316.361	20.9091	230.468	20.8531	316.944	20.9064	233.463
2109	20.8221	332.581	20.7828	332.383	20.9044	243.088	20.8458	335.547	20.9018	246.016
2110	20.8157	344.623	20.7758	343.361	20.9006	251.799	20.8399	348.359	20.8979	254.696
2111	20.8091	356.406	20.7682	354.616	20.8967	260.487	20.834	360.516	20.894	263.38
2112	20.7972	372.22	20.7537	370.274	20.8899	272.432	20.8239	376.418	20.8872	275.328
2113	20.791	388.994	20.7462	386.994	20.8863	285.071	20.8186	393.206	20.8837	287.969
2114	20.7858	399.299	20.7397	397.309	20.8832	292.671	20.8142	403.487	20.8806	295.567
2115	20.7813	407.953	20.7341	406.042	20.8807	298.961	20.8105	412.059	20.8781	301.846
2116	20.7761	416.61	20.7275	414.829	20.8777	305.264	20.8061	420.592	20.8751	308.131
2117	20.769	426.663	20.7187	424.989	20.8739	313.067	20.8002	430.526	20.8713	315.911
2118	20.8072	407.819	20.77	405.54	20.9217	301.053	20.8311	412.076	20.9192	303.867
2119	21.0148	30.8859	21.0509	26.991	21.2581	5.17171	20.9933	34.8618	21.2495	5.58645
2120	20.8623	101.248	20.8155	106.395	20.9606	50.513	20.8877	99.6164	20.9573	52.5209
2121	20.8622	157.922	20.8202	167.765	20.958	66.9609	20.8861	154.063	20.955	70.455
2122	20.875	101.448	20.8381	107.08	20.9648	20.1977	20.896	100.26	20.9622	23.2764
2123	20.8782	94.9195	20.8427	99.9173	20.9605	20.0943	20.8983	94.1799	20.958	22.9096
2124	20.886	110.391	20.8535	114.981	20.9584	45.5995	20.9045	109.873	20.9561	48.2691
2125	20.8921	98.451	20.8624	101.759	20.9608	39.7538	20.909	98.8135	20.9585	42.3223
2126	20.8837	82.8167	20.8529	84.8669	20.9556	20.462	20.9015	84.0552	20.9533	22.9658
2127	20.8758	108.058	20.844	109.631	20.9506	37.7184	20.8944	109.551	20.9483	40.1901
2128	20.8763	106.659	20.8454	107.387	20.9488	37.426	20.8945	108.714	20.9465	39.8913
2129	20.8935	142.851	20.8704	143.586	20.9591	74.4214	20.9075	144.84	20.9568	76.8998
2130	20.873	125.47	20.8417	124.799	20.9394	88.8814	20.8913	128.418	20.9371	91.382
2131	20.8504	254.157	20.8142	256.62	20.9231	183.776	20.8718	254.845	20.9208	186.314
2132	20.8413	286.196	20.805	287.284	20.9171	204.208	20.8632	287.8	20.9149	206.725
2133	20.8368	295.078	20.801	294.493	20.9142	210.31	20.8586	297.883	20.9119	212.802
2134	20.8352	298.001	20.7999	296.385	20.9129	212.29	20.8568	301.574	20.9107	214.794
2135	20.8327	300.703	20.7973	298.557	20.9113	214.225	20.8545	304.673	20.909	216.76
2136	20.8322	301.562	20.7969	299.149	20.9109	214.783	20.8539	305.733	20.9085	217.351
2137	20.8344	298.175	20.7996	295.645	20.9119	212.076	20.8558	302.438	20.9096	214.672
2138	20.8344	295.227	20.7995	292.7	20.9118	209.725	20.8558	299.485	20.9094	212.341
2139	20.8297	300.255	20.7935	297.857	20.909	213.593	20.8519	304.396	20.9066	216.219
2140	20.8234	311.986	20.7856	309.794	20.9053	222.684	20.8467	315.934	20.903	225.308
2141	20.8154	326.921	20.7757	324.932	20.9008	234.497	20.84	330.675	20.8985	237.109
2142	20.8632	304.18	20.8403	301.419	20.9664	216.304	20.8785	308.453	20.9628	218.841
2143	21.803	4.52174	22.1227	3.20264	22.2499	0	21.6152	5.94611	22.2416	0
2144	20.9513	49.0878	20.9124	63.1502	21.0967	0	20.9691	41.8582	21.0854	0
2145	20.9377	89.3002	20.9039	109.802	21.029	0.891784	20.9547	77.4212	21.0247	1.93848
2146	20.9228	113.206	20.892	127.174	20.9984	42.9842	20.9389	105.6	20.9951	47.0292
2147	20.9197	120.084	20.8931	128.649	20.9845	71.0394	20.9337	116.584	20.9816	74.4074
2148	20.9194	121.213	20.896	126.284	20.9768	80.5211	20.9317	120.409	20.9741	83.5836
2149	20.9244	112.332	20.9047	114.862	20.9756	77.3533	20.9348	113.429	20.9729	80.2822
2150	20.925	106.727	20.907	107.619	20.9732	73.8084	20.9345	109.003	20.9706	76.703
2151	20.9186	116.474	20.9002	116.317	20.9676	80.5979	20.9286	119.455	20.9649	83.5099
2152	20.9206	125.772	20.9037	124.878	20.9672	85.5644	20.9298	129.238	20.9644	88.5208
2153	20.9125	136.501	20.8945	134.859	20.9615	91.8876	20.9225	140.451	20.9587	94.9003
2154	20.9161	126.772	20.9005	123.549	20.9646	89.7869	20.9249	131.779	20.9617	92.8584
2155	20.8882	174.23	20.8645	172.376	20.946	123.093	20.902	178.269	20.9431	126.241
2156	20.8678	230.561	20.8403	228.833	20.934	161.865	20.8843	234.401	20.931	165.076
2157	20.8533	264.286	20.8233	261.845	20.9254	187.512	20.8715	268.577	20.9225	190.754
2158	20.8442	286.474	20.8126	283.566	20.92	204.662	20.8636	291.098	20.917	207.942
2159	20.8443	293.28	20.8129	290.071	20.9197	209.912	20.8635	298.155	20.9166	213.235
2160	20.842	294.628	20.8101	291.295	20.9181	210.9	20.8615	299.625	20.9151	214.264
2161	20.8333	305.508	20.7992	302.267	20.913	219.267	20.8542	310.438	20.9099	222.658
2162	20.8285	318.047	20.7932	314.965	20.9101	228.897	20.8502	322.852	20.907	232.304
2163	20.8254	324.821	20.7892	321.892	20.9081	234.028	20.8476	329.51	20.905	237.436
2164	20.8182	334.967	20.7802	332.244	20.9039	241.762	20.8417	339.486	20.9008	245.161
2165	20.8121	347.086	20.7726	344.529	20.9006	251.583	20.8365	351.449	20.8975	254.959
2166	20.8518	317.519	20.8261	314.004	20.9519	228.678	20.8686	322.533	20.9489	232.024
2167	21.6153	17.7508	21.8697	14.8795	21.9821	1.87012	21.4655	20.7068	21.9717	2.20027
2168	20.9197	101.571	20.8829	111.049	21.0171	23.1364	20.938	97.6925	21.013	26.0656
2169	20.9352	109.712	20.9077	122.9	21.0142	23.4118	20.9491	103.116	21.0105	27.6681
2170	20.9418	73.2248	20.9193	82.026	21.0075	6.79773	20.9529	69.6335	21.0041	10.6189
2171	20.9375	77.9674	20.9165	84.3269	20.9935	26.0963	20.948	76.2274	20.9904	29.6182
2172	20.9356	94.8072	20.9167	99.1501	20.9829	54.607	20.9451	94.5522	20.9799	57.9528
2173	20.939	89.9723	20.9235	91.9276	20.9812	56.5251	20.9468	91.4398	20.9783	59.7706
2174	20.9419	79.8988	20.9287	79.9937	20.9808	50.042	20.9484	82.7048	20.9779	53.2371
2175	20.9466	70.0084	20.9355	68.8808	20.982	42.995	20.952	73.6771	20.9791	46.1776
2176	20.9466	67.7768	20.9361	66.0469	20.9808	41.0671	20.9517	71.8408	20.9779	44.2576
2177	20.942	76.5353	20.9308	74.4911	20.9772	46.8751	20.9476	80.7652	20.9742	50.0801
2178	20.9471	58.766	20.9384	55.8917	20.9812	40.0297	20.9515	63.6746	20.9783	43.2478
2179	20.9175	109.773	20.8998	108.115	20.9618	76.7424	20.9273	113.624	20.9588	79.9873
2180	20.893	177.551	20.8704	176.511	20.9473	123.31	20.9062	180.822	20.9443	126.564
2181	20.8788	216.014	20.8538	214.243	20.9389	152.398	20.8937	219.712	20.936	155.624
2182	20.8693	238.82	20.8426	236.504	20.9332	170.07	20.8854	242.888	20.9303	173.282
2183	20.8592	259.915	20.8304	257.326	20.9273	186.475	20.8766	264.176	20.9243	189.689
2184	20.8539	273.423	20.824	270.739	20.924	196.96	20.8721	277.757	20.9211	200.179
2185	20.8493	283.042	20.8183	280.351	20.9212	204.371	20.8682	287.387	20.9183	207.591
2186	20.843	293.637	20.8105	291.04	20.9175	212.488	20.8629	297.906	20.9145	215.703
2187	20.8334	309.039	20.7985	306.618	20.9119	224.307	20.8548	313.158	20.909	227.508
2188	20.8261	325.342	20.7894	323.119	20.9076	236.784	20.8488	329.29	20.9047	239.963
2189	20.823	333.667	20.7856	331.531	20.906	243.534	20.8461	337.533	20.9031	246.682
2190	20.8846	286.594	20.8714	283.062	21.055	205.018	20.8955	291.483	21.0482	207.853
2191	22.177	0	22.5104	0	22.6411	0	21.9158	0.000458886	22.6366	0
2192	21.0146	0	20.9455	6.01119	21.3441	0	21.0453	0	21.3309	0
2193	21.1319	0	21.0961	0	21.4605	0	21.1345	0	21.4464	6.62274e-11
2194	21.1788	0	21.1678	0	21.4874	0	21.17	0	21.4732	-6.62274e-11
2195	21.1622	0	21.1501	0	21.428	0	21.1553	0	21.4133	0
2196	21.0618	0	21.0201	0	21.3115	0	21.0736	0	21.2963	0
2197	21.014	0	20.968	0	21.2676	0	21.0301	0	21.2518	0
2198	21.0544	0	21.0393	0	21.3085	0	21.0541	0	21.2918	0
2199	21.0842	0	21.085	0	21.3318	0	21.0741	0	21.3139	0
2200	21.0639	0	21.0619	0	21.3167	0	21.0545	0	21.2973	0
2201	20.962	2.17645	20.9432	5.87598	21.1862	0	20.9699	1.57017	21.1651	0
2202	20.9686	31.7789	20.9562	35.5728	21.1297	0	20.9726	30.9855	21.1071	0
2203	20.9219	121.278	20.8998	126.295	21.0028	43.565	20.9323	121.838	20.9958	51.0563
2204	20.9006	192.339	20.8767	195.19	20.9821	103.633	20.9125	194.613	20.9757	110.969
2205	20.8892	219.325	20.865	219.757	20.9704	129.766	20.9016	223.583	20.9642	136.736
2206	20.8795	238.599	20.8544	237.376	20.9614	148.588	20.8925	244.232	20.9551	155.454
2207	20.8722	251.076	20.8462	249.072	20.9548	160.405	20.8859	257.353	20.9485	167.3
2208	20.863	265.875	20.8353	263.456	20.9477	173.502	20.8779	272.484	20.9413	180.479
2209	20.8532	284.07	20.8233	281.498	20.9406	188.858	20.8695	290.783	20.9342	195.93
2210	20.8427	304.183	20.8104	301.63	20.9335	205.422	20.8607	310.852	20.9269	212.578
2211	20.8387	314.817	20.8054	312.307	20.9301	214.336	20.8572	321.43	20.9235	221.548
2212	20.8339	322.064	20.7993	319.646	20.9264	220.497	20.8533	328.576	20.9198	227.742
2213	20.8397	316.438	20.8065	313.993	20.9291	217.026	20.8582	322.941	20.9225	224.277
2214	20.8635	280.378	20.8381	277.048	20.956	191.857	20.8778	287.458	20.9494	199.091
2215	21.3306	41.6366	21.4735	37.3666	21.5737	10.5873	21.2409	47.4482	21.5525	13.2645
2216	20.9252	48.8162	20.8954	53.3829	21.081	0	20.9384	49.8833	21.0555	0
2217	21.0214	5.9499	21.0083	9.59647	21.2847	0	21.0159	5.69023	21.2567	0
2218	21.133	0	21.155	0	21.3855	0	21.1057	0	21.356	0
2219	21.1921	0	21.2272	0	21.4098	0	21.1556	0	21.3789	0
2220	21.143	0	21.1516	0	21.343	0	21.1208	0	21.3108	0
2221	21.1837	0	21.201	0	21.3797	0	21.1556	0	21.3465	0
2222	21.1596	0	21.1693	0	21.3876	0	21.1359	0	21.3535	0
2223	21.442	0	21.5561	0	21.5852	0	21.358	0	21.5502	0
2224	21.1878	0	21.1855	0	21.4032	0	21.1663	0	21.3666	0
2225	20.9705	3.56181	20.9408	10.7881	21.1675	0	20.9821	1.83063	21.1299	0
2226	20.9307	110.858	20.9021	126.624	21.017	20.614	20.9435	104.385	21.0059	31.7754
2227	20.8908	216.08	20.8598	224.989	20.9819	120.804	20.906	214.58	20.9722	132.077
2228	20.8756	261.195	20.8458	265.208	20.9663	161.375	20.8906	263.552	20.9573	171.601
2229	20.8651	279.889	20.8358	280.385	20.9559	179.893	20.88	285.04	20.9472	189.565
2230	20.8531	297.33	20.8228	295.915	20.9461	195.84	20.8689	303.977	20.9376	205.274
2231	20.8484	308.734	20.8181	306.172	20.9413	206.29	20.8645	316.271	20.9328	215.619
2232	20.838	321.175	20.8057	318.014	20.9337	217.043	20.8554	329.155	20.9253	226.327
2233	20.8343	331.658	20.8013	328.224	20.9302	225.945	20.8522	339.822	20.9218	235.204
2234	20.8285	339.095	20.7942	335.588	20.9258	232.273	20.8473	347.28	20.9175	241.501
2235	20.8261	343.591	20.7911	340.13	20.9235	236.127	20.8453	351.702	20.9151	245.312
2236	20.8134	357.623	20.7752	354.367	20.9154	247.309	20.8348	365.51	20.9072	256.43
2237	20.8125	367.198	20.7741	364.086	20.9144	255.349	20.8342	374.903	20.9062	264.386
2238	20.8545	320.802	20.8297	316.382	20.9638	217.322	20.8685	329.364	20.9557	226.252
2239	21.0872	19.7763	21.147	16.5078	21.3295	1.47296	21.0454	24.1634	21.3021	2.37166
2240	21.1676	0	21.2098	0	21.3152	6.62274e-11	21.1265	0	21.2834	0
2241	21.0624	0	21.0743	0	21.2346	-6.62274e-11	21.0371	0	21.1996	0
2242	20.9065	96.1567	20.865	116.166	21.0008	10.718	20.9256	89.1752	20.9902	21.6098
2243	20.9047	90.9995	20.8701	103.787	20.992	11.4256	20.9209	87.8958	20.9828	22.1315
2244	20.9091	97.0854	20.88	104.996	20.9873	28.5698	20.9226	97.1859	20.9789	38.1028
2245	20.9177	75.0478	20.8936	79.4249	20.9926	15.8046	20.9286	77.5692	20.9822	24.5612
2246	20.9086	54.9967	20.884	57.1791	20.9859	0	20.9202	58.9988	20.9756	3.0869
2247	20.9103	66.3612	20.8871	67.499	20.9839	0	20.9212	70.9716	20.9747	8.23458
2248	20.9048	13.5384	20.8775	13.1044	20.9857	1.32756	20.9167	14.9413	20.9754	2.8715
2249	20.8998	130.017	20.8725	134.171	20.9722	57.1106	20.9126	133.192	20.9638	66.8783
2250	20.8821	126.689	20.8525	127.802	20.9573	81.7701	20.8969	131.369	20.9494	90.6373
2251	20.8509	265.462	20.8154	267.997	20.935	188.373	20.8699	268.838	20.9276	196.756
2252	20.8344	319.708	20.7975	320.66	20.9238	224.682	20.8547	324.039	20.9166	232.725
2253	20.8263	337.987	20.7897	336.711	20.9182	237.67	20.8469	343.821	20.9112	245.452
2254	20.816	352.333	20.7782	349.75	20.9116	248.561	20.8377	359.053	20.9047	256.184
2255	20.8042	372.432	20.7642	369.157	20.9043	264.007	20.8274	379.593	20.8975	271.515
2256	20.7953	390.026	20.7535	386.456	20.8987	277.542	20.8198	397.349	20.8919	284.963
2257	20.7923	398.641	20.7499	394.941	20.8965	284.096	20.8172	406.024	20.8898	291.431
2258	20.7871	404.833	20.7434	401.151	20.8931	288.743	20.8129	412.162	20.8865	295.984
2259	20.7812	414.174	20.7359	410.642	20.8893	295.817	20.808	421.338	20.8829	302.955
2260	20.7786	419.867	20.7324	416.508	20.8875	300.041	20.8059	426.85	20.8811	307.068
2261	20.7779	420.023	20.7315	416.772	20.887	300.49	20.8054	426.867	20.8808	307.394
2262	20.7912	397.375	20.7483	393.741	20.8992	286.062	20.8168	404.432	20.8931	292.84
2263	20.8362	259.018	20.8039	253.312	20.9361	176.94	20.8552	267.584	20.9301	183.587
2264	20.8569	43.9287	20.8196	38.979	20.9442	23.918	20.8766	50.8823	20.9373	28.3361
2265	20.8436	189.213	20.8012	193.837	20.9356	100.963	20.8669	190.896	20.9296	107.856
2266	20.8391	191.569	20.7971	195.235	20.9329	100.535	20.8627	193.369	20.9272	106.95
2267	20.8228	208.403	20.7781	210.975	20.9224	112.611	20.8485	210.689	20.917	118.653
2268	20.8748	80.7076	20.8437	78.5779	20.956	52.5104	20.8921	86.1807	20.9508	58.2809
2269	20.8591	108.988	20.8199	111.668	20.945	72.1005	20.8809	111.144	20.94	77.7114
2270	20.8573	115.065	20.8171	119.224	20.9442	67.0168	20.8798	116.01	20.9394	72.4431
2271	20.8542	125.564	20.8129	130.224	20.9414	72.9122	20.8775	126.001	20.9368	78.1009
2272	20.8539	148.101	20.8129	153.283	20.9382	82.4524	20.8769	148.069	20.9337	87.4148
2273	20.857	184.556	20.8185	189.417	20.9355	112.844	20.8787	184.622	20.9312	117.59
2274	20.8504	236.489	20.8125	240.474	20.9273	159.059	20.872	237.049	20.9232	163.614
2275	20.8438	282.023	20.807	284.374	20.9214	199.356	20.8652	283.649	20.9174	203.753
2276	20.8422	285.162	20.807	285.318	20.9198	199.623	20.8628	288.346	20.9159	203.899
2277	20.837	288.071	20.8019	286.775	20.9165	201.236	20.8578	292.289	20.9127	205.439
2278	20.8356	291.551	20.8009	289.38	20.9153	203.67	20.8563	296.388	20.9116	207.829
2279	20.8262	302.427	20.7896	299.89	20.9098	212.028	20.8481	307.495	20.906	216.159
2280	20.8227	314.559	20.7855	311.88	20.9076	221.458	20.8451	319.697	20.9038	225.559
2281	20.8187	322.214	20.7805	319.517	20.9051	227.457	20.8418	327.339	20.9014	231.524
2282	20.7955	351.955	20.7517	349.513	20.8918	250.625	20.8222	356.822	20.8882	254.655
2283	20.7858	385.499	20.7397	383.332	20.8861	276.75	20.8141	390.099	20.8825	280.732
2284	20.7848	395.047	20.7384	392.984	20.8853	284.189	20.8133	399.555	20.8818	288.115
2285	20.7832	396.533	20.7364	394.503	20.8845	285.802	20.8119	400.998	20.881	289.67
2286	20.7954	377.305	20.7522	374.753	20.8968	274.843	20.8221	382.107	20.8934	278.649
2287	21.2242	160.976	21.3334	156.613	21.5173	105.73	21.1581	166.495	21.5072	108.276
2288	20.8549	122.938	20.811	124.882	20.9647	33.2044	20.8794	124.507	20.9608	36.2363
2289	20.861	144.822	20.8202	151.887	20.9603	45.3023	20.8843	143.003	20.9566	49.4432
2290	20.8644	118.253	20.8255	123.437	20.9592	29.0037	20.8866	117.53	20.9558	32.8586
2291	20.8696	115.979	20.8326	120.701	20.9556	33.2269	20.8907	115.604	20.9524	36.8642
2292	20.8693	139.295	20.8333	143.661	20.9497	64.4632	20.8898	139.133	20.9466	67.9409
2293	20.864	147.362	20.8283	150.527	20.9462	73.5612	20.8847	148.011	20.9432	76.9137
2294	20.8465	143.609	20.8072	145.414	20.9362	66.966	20.8696	145.188	20.9332	70.2254
2295	20.8517	162.292	20.814	164.024	20.9382	80.0226	20.8739	163.899	20.9353	83.226
2296	20.8321	181.287	20.7904	182.814	20.925	93.256	20.857	182.981	20.9222	96.422
2297	20.8323	229.288	20.7915	230.82	20.921	139.449	20.8567	230.889	20.9181	142.586
2298	20.8449	239.715	20.8092	239.962	20.9262	166.75	20.8663	242.169	20.9234	169.864
2299	20.8051	317.319	20.7585	319.101	20.8989	234.272	20.8332	318.676	20.8961	237.377
2300	20.7917	382.15	20.7435	383.933	20.8902	276.744	20.821	383.442	20.8874	279.83
2301	20.7805	403.348	20.7313	403.599	20.8835	291.674	20.8109	405.702	20.8808	294.711
