Zeit [h]	Var12.1.Buero110.OperativeTemperatur [C]	Var12.1.Buero110.Heizleistung [W]	Var12.2.Buero110.OperativeTemperatur [C]	Var12.2.Buero110.Heizleistung [W]	Var12.2.Buero108.OperativeTemperatur [C]	Var12.2.Buero108.Heizleistung [W]	Var12.3.Buero110.OperativeTemperatur [C]	Var12.3.Buero110.Heizleistung [W]	Var12.3.Buero108.OperativeTemperatur [C]	Var12.3.Buero108.Heizleistung [W]
404.5	20.253	488	20.685	500	20.857	326	20.685	500	20.856	326
405.5	20.241	503	20.675	517	20.849	338	20.675	517	20.849	338
406.5	20.23	516	20.666	532	20.842	349	20.666	532	20.842	349
407.5	20.219	526	20.657	544	20.836	358	20.657	544	20.836	358
408.5	20.211	535	20.651	553	20.831	366	20.651	553	20.831	366
409.5	20.205	539	20.646	558	20.827	369	20.646	558	20.827	369
410.5	20.201	542	20.643	561	20.825	371	20.643	561	20.825	371
411.5	20.198	545	20.641	563	20.823	373	20.641	563	20.823	373
412.5	20.195	548	20.639	565	20.821	375	20.639	565	20.821	375
413.5	20.192	550	20.637	568	20.819	378	20.637	568	20.819	378
414.5	20.193	514	20.638	530	20.819	341	20.638	530	20.819	341
415.5	20.195	464	20.64	479	20.821	291	20.64	479	20.821	291
416.5	20.218	401	20.661	409	20.831	235	20.661	409	20.831	235
417.5	20.374	229	20.801	195	20.905	116	20.801	195	20.905	116
418.5	20.363	230	20.787	205	20.894	125	20.787	205	20.894	125
419.5	20.376	232	20.795	208	20.892	142	20.795	208	20.892	142
420.5	20.399	202	20.812	176	20.9	123	20.812	176	20.9	123
421.5	20.359	225	20.771	215	20.881	130	20.771	215	20.881	130
422.5	20.341	257	20.752	253	20.873	150	20.752	253	20.873	150
423.5	20.326	284	20.737	285	20.868	167	20.737	285	20.868	167
424.5	20.312	342	20.723	346	20.862	217	20.723	346	20.862	217
425.5	20.3	405	20.712	413	20.856	275	20.712	413	20.856	275
426.5	20.29	455	20.703	464	20.851	319	20.703	464	20.851	319
427.5	20.283	463	20.696	474	20.848	323	20.696	474	20.848	323
428.5	20.277	470	20.691	482	20.845	326	20.691	482	20.845	326
429.5	20.272	477	20.686	489	20.843	330	20.686	489	20.843	330
430.5	20.268	484	20.682	495	20.841	334	20.682	495	20.841	334
431.5	20.265	488	20.68	500	20.839	337	20.68	500	20.839	337
432.5	20.263	493	20.677	504	20.838	339	20.677	504	20.838	339
433.5	20.26	497	20.675	508	20.836	342	20.675	508	20.836	342
434.5	20.258	502	20.673	513	20.834	346	20.673	513	20.834	346
435.5	20.254	508	20.67	519	20.832	352	20.67	519	20.832	352
436.5	20.25	513	20.667	525	20.829	357	20.667	525	20.829	357
437.5	20.248	516	20.665	528	20.827	360	20.665	528	20.827	360
438.5	20.248	479	20.665	491	20.827	323	20.665	491	20.827	323
439.5	20.248	429	20.666	439	20.828	272	20.666	439	20.828	272
440.5	20.262	376	20.679	382	20.835	223	20.679	382	20.835	223
441.5	20.306	324	20.718	319	20.854	189	20.718	319	20.854	189
442.5	20.311	313	20.721	309	20.854	183	20.721	309	20.854	183
443.5	20.308	336	20.716	334	20.851	207	20.716	334	20.851	207
444.5	20.322	321	20.727	316	20.857	196	20.727	316	20.857	196
445.5	20.319	302	20.723	300	20.855	175	20.723	300	20.855	175
446.5	20.322	302	20.723	300	20.857	173	20.723	300	20.857	173
447.5	20.321	304	20.72	304	20.857	173	20.72	304	20.857	173
448.5	20.313	352	20.711	354	20.852	216	20.711	354	20.852	216
449.5	20.308	408	20.706	412	20.849	270	20.706	412	20.849	270
450.5	20.303	453	20.701	459	20.845	315	20.701	459	20.845	315
451.5	20.3	459	20.697	466	20.843	319	20.697	466	20.843	319
452.5	20.295	465	20.693	472	20.84	324	20.693	472	20.84	324
453.5	20.292	469	20.69	477	20.837	327	20.69	477	20.837	327
454.5	20.288	471	20.687	480	20.835	329	20.687	480	20.835	329
455.5	20.286	474	20.685	483	20.833	332	20.685	483	20.833	332
456.5	20.285	476	20.684	485	20.832	333	20.684	485	20.832	333
457.5	20.286	472	20.684	480	20.832	328	20.684	480	20.832	328
458.5	20.288	472	20.685	480	20.832	328	20.685	480	20.832	328
459.5	20.287	479	20.684	486	20.832	335	20.684	486	20.832	335
460.5	20.287	479	20.684	487	20.831	336	20.684	487	20.831	336
461.5	20.288	477	20.684	484	20.831	333	20.684	484	20.831	333
462.5	20.292	437	20.687	443	20.834	293	20.687	443	20.834	293
463.5	20.298	383	20.692	388	20.837	238	20.692	388	20.837	238
464.5	20.317	326	20.708	325	20.846	186	20.708	325	20.846	186
465.5	20.403	235	20.784	212	20.886	124	20.784	212	20.886	124
466.5	20.361	276	20.743	269	20.865	153	20.743	269	20.865	153
467.5	20.363	292	20.743	285	20.869	166	20.743	285	20.869	166
468.5	20.445	203	20.814	175	20.92	82	20.814	175	20.92	82
469.5	20.409	223	20.778	210	20.888	112	20.778	210	20.888	112
470.5	20.402	241	20.769	231	20.884	126	20.769	231	20.884	126
471.5	20.398	248	20.763	242	20.882	130	20.763	242	20.882	130
472.5	20.387	300	20.752	297	20.876	177	20.752	297	20.876	177
473.5	20.381	357	20.745	356	20.873	232	20.745	356	20.873	232
474.5	20.376	402	20.74	403	20.869	275	20.74	403	20.869	275
475.5	20.375	406	20.737	408	20.868	276	20.737	408	20.868	276
476.5	20.374	407	20.735	409	20.867	275	20.735	409	20.867	275
477.5	20.373	408	20.733	409	20.867	274	20.733	409	20.867	274
478.5	20.374	410	20.733	411	20.866	275	20.733	411	20.866	275
479.5	20.375	410	20.732	412	20.866	275	20.732	412	20.866	275
480.5	20.376	410	20.732	411	20.866	274	20.732	411	20.866	274
481.5	20.377	405	20.733	406	20.866	269	20.733	406	20.866	269
482.5	20.381	399	20.734	399	20.866	263	20.734	399	20.866	263
483.5	20.383	399	20.735	399	20.866	264	20.735	399	20.866	264
484.5	20.386	400	20.736	399	20.866	265	20.736	399	20.866	265
485.5	20.388	400	20.737	398	20.866	265	20.737	398	20.866	265
486.5	20.394	359	20.741	357	20.869	225	20.741	357	20.869	225
487.5	20.401	304	20.745	300	20.872	170	20.745	300	20.872	170
488.5	20.42	250	20.762	241	20.881	121	20.762	241	20.881	121
489.5	20.448	222	20.784	207	20.892	103	20.784	207	20.892	103
490.5	20.464	201	20.797	184	20.897	91	20.797	184	20.897	91
491.5	20.467	222	20.796	206	20.896	114	20.796	206	20.896	114
492.5	20.481	209	20.806	192	20.901	106	20.806	192	20.901	106
493.5	20.476	195	20.799	182	20.898	89	20.799	182	20.898	89
494.5	20.477	198	20.798	186	20.898	91	20.798	186	20.898	91
495.5	20.476	200	20.794	190	20.897	91	20.794	190	20.897	91
496.5	20.473	236	20.79	227	20.895	124	20.79	227	20.895	124
497.5	20.473	282	20.788	274	20.893	169	20.788	274	20.893	169
498.5	20.473	321	20.785	314	20.892	208	20.785	314	20.892	208
499.5	20.475	325	20.785	318	20.892	211	20.785	318	20.892	211
500.5	20.477	329	20.785	322	20.891	214	20.785	322	20.891	214
501.5	20.479	332	20.785	325	20.892	217	20.785	325	20.892	217
502.5	20.481	337	20.786	330	20.892	222	20.786	330	20.892	222
503.5	20.483	342	20.785	335	20.892	226	20.785	335	20.892	226
504.5	20.484	344	20.785	337	20.891	228	20.785	337	20.891	228
505.5	20.486	345	20.785	339	20.891	229	20.785	339	20.891	229
506.5	20.486	347	20.784	341	20.891	232	20.784	341	20.891	232
507.5	20.486	349	20.783	345	20.889	235	20.783	345	20.889	235
508.5	20.486	352	20.782	348	20.888	238	20.782	348	20.888	238
509.5	20.485	353	20.78	350	20.887	240	20.78	350	20.887	240
510.5	20.487	317	20.781	314	20.888	204	20.781	314	20.888	204
511.5	20.487	276	20.781	273	20.888	163	20.781	273	20.888	163
512.5	20.529	202	20.819	189	20.905	110	20.819	189	20.905	110
513.5	21.197	0	21.536	0	21.285	0	21.519	0	21.277	0
514.5	20.648	56	20.925	15	20.957	22	20.924	18	20.956	23
515.5	20.627	83	20.902	55	20.95	38	20.9	57	20.95	39
516.5	20.627	77	20.897	53	20.96	15	20.896	55	20.96	15
517.5	20.8	0	21.107	0	21.129	0	21.098	0	21.123	0
518.5	20.671	11	20.965	0	21.024	0	20.96	0	21.021	0
519.5	20.636	51	20.9	29	20.979	0	20.898	32	20.976	0
520.5	20.614	116	20.877	103	20.954	42	20.876	105	20.953	43
521.5	20.6	185	20.863	177	20.947	104	20.861	179	20.946	105
522.5	20.587	242	20.849	238	20.94	155	20.848	240	20.939	156
523.5	20.577	257	20.839	257	20.934	166	20.838	259	20.934	167
524.5	20.567	272	20.83	274	20.929	176	20.829	275	20.929	177
525.5	20.556	290	20.82	294	20.924	190	20.82	295	20.923	191
526.5	20.546	305	20.812	312	20.918	203	20.811	313	20.917	204
527.5	20.537	313	20.804	322	20.913	210	20.803	323	20.912	210
528.5	20.528	325	20.797	336	20.908	220	20.796	336	20.908	220
529.5	20.52	336	20.791	348	20.904	229	20.79	348	20.904	230
530.5	20.514	339	20.785	351	20.9	231	20.785	352	20.9	232
531.5	20.507	343	20.781	357	20.897	235	20.781	357	20.897	235
532.5	20.502	347	20.777	360	20.894	238	20.777	361	20.893	238
533.5	20.498	347	20.774	361	20.891	238	20.774	361	20.891	238
534.5	20.497	311	20.774	324	20.891	200	20.774	324	20.891	201
535.5	20.497	261	20.775	274	20.892	150	20.774	274	20.892	151
536.5	20.601	112	20.869	96	20.932	51	20.869	96	20.932	51
537.5	20.995	0	21.298	0	21.174	0	21.287	0	21.168	0
538.5	20.63	69	20.893	50	20.945	26	20.892	52	20.945	27
539.5	20.621	97	20.882	85	20.946	45	20.881	86	20.945	45
540.5	20.628	85	20.886	73	20.962	15	20.885	74	20.961	16
541.5	20.75	0	21.034	0	21.107	0	21.028	0	21.102	0
542.5	21.045	0	21.319	0	21.398	0	21.305	0	21.385	0
543.5	20.898	0	21.179	0	21.272	0	21.166	0	21.261	0
544.5	20.676	58	20.927	36	21.022	0	20.924	40	21.016	0
545.5	20.65	142	20.9	131	20.986	58	20.898	135	20.984	61
546.5	20.626	209	20.877	207	20.973	118	20.875	210	20.971	121
547.5	20.606	231	20.859	234	20.963	132	20.857	237	20.961	135
548.5	20.59	245	20.844	252	20.954	140	20.843	255	20.953	143
549.5	20.576	258	20.832	269	20.947	150	20.831	271	20.945	152
550.5	20.564	272	20.822	285	20.94	160	20.821	286	20.939	162
551.5	20.555	283	20.814	297	20.935	168	20.813	298	20.934	170
552.5	20.547	294	20.807	309	20.93	177	20.807	310	20.929	179
553.5	20.539	303	20.801	319	20.925	185	20.8	320	20.924	187
554.5	20.53	310	20.794	326	20.919	192	20.794	327	20.918	193
555.5	20.524	317	20.789	333	20.914	198	20.789	334	20.913	199
556.5	20.519	323	20.786	339	20.911	203	20.786	339	20.91	205
557.5	20.514	328	20.782	344	20.907	210	20.782	345	20.906	211
558.5	20.51	295	20.78	310	20.904	176	20.78	311	20.904	177
559.5	20.508	245	20.78	259	20.903	126	20.78	260	20.903	127
560.5	20.525	186	20.796	195	20.91	75	20.796	195	20.91	75
561.5	20.569	133	20.836	130	20.929	40	20.835	130	20.928	40
562.5	20.559	141	20.825	141	20.921	48	20.825	142	20.921	48
563.5	20.557	164	20.822	166	20.924	65	20.822	166	20.923	65
564.5	20.577	134	20.839	131	20.945	23	20.839	131	20.945	23
565.5	20.601	81	20.859	72	20.959	0	20.859	72	20.958	0
566.5	20.597	89	20.853	83	20.946	0	20.852	83	20.945	0
567.5	20.59	101	20.844	97	20.939	6	20.844	97	20.939	7
568.5	20.579	154	20.833	154	20.932	56	20.833	154	20.932	57
569.5	20.575	213	20.828	214	20.928	114	20.828	214	20.928	114
570.5	20.571	259	20.824	261	20.924	159	20.824	261	20.924	160
571.5	20.568	268	20.821	271	20.921	167	20.821	271	20.921	168
572.5	20.565	274	20.818	277	20.919	173	20.818	277	20.918	173
573.5	20.563	277	20.815	280	20.916	176	20.815	281	20.916	176
574.5	20.561	283	20.814	286	20.914	181	20.813	286	20.914	181
575.5	20.56	297	20.812	300	20.913	194	20.812	300	20.913	194
576.5	20.557	312	20.809	316	20.91	210	20.809	316	20.91	210
577.5	20.552	324	20.805	329	20.907	222	20.805	329	20.907	222
578.5	20.545	338	20.799	345	20.903	236	20.799	345	20.903	236
579.5	20.535	354	20.792	364	20.898	253	20.792	364	20.898	253
580.5	20.524	368	20.784	380	20.892	267	20.784	380	20.892	267
581.5	20.513	377	20.776	392	20.886	277	20.776	392	20.886	277
582.5	20.504	347	20.77	364	20.883	246	20.77	364	20.883	246
583.5	20.496	302	20.765	320	20.88	201	20.765	320	20.88	201
584.5	20.571	179	20.835	176	20.91	115	20.835	176	20.91	116
585.5	21.516	0	21.797	0	21.411	0	21.772	0	21.4	0
586.5	20.704	10	20.988	0	20.97	15	20.983	0	20.969	17
587.5	20.67	63	20.922	45	20.96	49	20.919	49	20.96	50
588.5	20.652	79	20.904	70	20.962	44	20.901	73	20.961	45
589.5	20.643	64	20.894	60	20.968	12	20.892	63	20.967	13
590.5	20.694	7	20.952	0	21.05	0	20.947	0	21.046	0
591.5	20.63	77	20.881	80	20.96	24	20.879	82	20.96	25
592.5	20.59	161	20.846	175	20.942	94	20.844	177	20.941	95
593.5	20.565	240	20.825	260	20.93	165	20.824	262	20.93	166
594.5	20.541	306	20.805	331	20.919	224	20.804	333	20.918	225
595.5	20.52	334	20.789	363	20.909	245	20.788	364	20.909	246
596.5	20.5	352	20.774	384	20.901	258	20.773	385	20.9	258
597.5	20.483	363	20.762	397	20.893	264	20.761	398	20.893	265
598.5	20.469	376	20.752	411	20.887	273	20.752	412	20.887	273
599.5	20.457	385	20.744	421	20.882	278	20.744	422	20.882	279
600.5	20.447	392	20.738	428	20.879	282	20.738	428	20.878	282
601.5	20.438	398	20.733	433	20.875	285	20.733	434	20.875	285
602.5	20.431	403	20.729	438	20.872	288	20.729	438	20.872	288
603.5	20.425	404	20.726	437	20.87	286	20.726	438	20.87	287
604.5	20.421	400	20.724	433	20.868	281	20.724	433	20.868	282
605.5	20.418	396	20.723	427	20.867	276	20.723	427	20.867	276
606.5	20.419	350	20.726	378	20.868	229	20.725	378	20.868	229
607.5	20.424	289	20.731	313	20.872	166	20.731	313	20.871	166
608.5	20.44	228	20.746	247	20.88	108	20.746	247	20.879	109
609.5	20.469	194	20.772	203	20.892	83	20.772	203	20.892	84
610.5	20.49	169	20.79	173	20.9	67	20.79	173	20.9	67
611.5	20.49	190	20.788	194	20.902	81	20.787	194	20.902	81
612.5	20.541	133	20.832	123	20.923	44	20.832	123	20.923	44
613.5	20.557	96	20.844	84	20.928	13	20.844	84	20.928	13
614.5	20.58	75	20.861	59	20.95	0	20.861	59	20.949	0
615.5	20.557	106	20.838	98	20.925	21	20.838	98	20.925	21
616.5	20.543	167	20.823	164	20.917	76	20.823	164	20.917	76
617.5	20.536	228	20.816	227	20.912	134	20.816	227	20.912	135
618.5	20.532	273	20.81	273	20.908	177	20.81	273	20.908	177
619.5	20.53	276	20.808	276	20.907	178	20.808	276	20.907	178
620.5	20.53	285	20.806	285	20.906	185	20.806	286	20.906	185
621.5	20.529	297	20.805	297	20.905	195	20.805	297	20.905	195
622.5	20.529	295	20.804	295	20.905	192	20.804	295	20.905	192
623.5	20.531	289	20.804	288	20.905	185	20.804	288	20.905	185
624.5	20.534	287	20.805	285	20.906	182	20.805	285	20.906	182
625.5	20.537	289	20.807	287	20.906	184	20.807	287	20.906	184
626.5	20.54	296	20.808	293	20.906	191	20.808	293	20.906	191
627.5	20.541	304	20.808	301	20.906	199	20.808	301	20.906	199
628.5	20.542	309	20.807	306	20.905	204	20.807	306	20.905	204
629.5	20.542	307	20.807	304	20.905	202	20.807	304	20.905	202
630.5	20.546	267	20.809	264	20.906	162	20.809	264	20.906	162
631.5	20.55	217	20.812	212	20.909	111	20.812	212	20.909	112
632.5	20.555	183	20.815	178	20.911	79	20.815	178	20.911	79
633.5	20.618	125	20.871	104	20.939	45	20.871	104	20.939	45
634.5	20.629	108	20.88	87	20.953	23	20.88	87	20.953	23
635.5	20.601	151	20.852	140	20.94	59	20.852	140	20.94	59
636.5	20.622	121	20.87	107	20.946	42	20.87	107	20.946	42
637.5	20.615	108	20.861	98	20.942	27	20.861	98	20.942	27
638.5	20.607	119	20.853	112	20.938	35	20.853	112	20.938	35
639.5	20.605	123	20.85	118	20.936	38	20.85	118	20.936	38
640.5	20.595	175	20.839	173	20.93	87	20.839	173	20.93	87
641.5	20.586	236	20.831	237	20.925	146	20.831	237	20.925	146
642.5	20.578	283	20.823	286	20.92	191	20.823	286	20.92	191
643.5	20.572	290	20.818	295	20.916	197	20.818	295	20.916	197
644.5	20.567	296	20.814	302	20.914	201	20.814	302	20.914	201
645.5	20.563	300	20.81	307	20.911	205	20.81	307	20.911	205
646.5	20.558	306	20.806	314	20.908	210	20.806	314	20.908	210
647.5	20.553	314	20.802	322	20.905	217	20.802	322	20.905	217
648.5	20.546	325	20.797	335	20.901	228	20.797	335	20.901	228
649.5	20.54	330	20.793	341	20.898	233	20.793	341	20.898	233
650.5	20.537	329	20.79	341	20.896	232	20.79	341	20.896	232
651.5	20.534	332	20.788	343	20.895	233	20.788	343	20.895	233
652.5	20.532	335	20.787	347	20.894	236	20.787	347	20.894	236
653.5	20.53	331	20.786	343	20.893	232	20.786	343	20.893	232
654.5	20.532	283	20.788	293	20.895	183	20.788	293	20.895	183
655.5	20.539	218	20.794	226	20.899	118	20.794	226	20.899	118
656.5	20.635	73	20.879	55	20.936	16	20.879	55	20.936	16
657.5	20.761	0	21.038	0	21.056	0	21.035	0	21.053	0
658.5	20.652	40	20.891	21	20.977	0	20.89	22	20.975	0
659.5	20.665	43	20.899	23	21.003	0	20.899	24	21.001	0
660.5	20.814	0	21.076	0	21.121	0	21.071	0	21.116	0
661.5	20.732	0	20.992	0	21.079	0	20.988	0	21.074	0
662.5	20.7	3	20.958	0	21.067	0	20.954	0	21.061	0
663.5	20.693	34	20.917	8	21.037	0	20.916	10	21.032	0
664.5	20.677	103	20.899	85	20.973	19	20.898	86	20.972	21
665.5	20.661	164	20.883	152	20.963	76	20.882	154	20.962	78
666.5	20.65	217	20.872	210	20.956	128	20.871	211	20.955	129
667.5	20.64	231	20.862	227	20.95	139	20.862	228	20.949	141
668.5	20.631	239	20.854	238	20.944	146	20.853	239	20.943	147
669.5	20.623	248	20.846	250	20.939	154	20.846	250	20.938	155
670.5	20.617	252	20.841	255	20.935	157	20.841	256	20.934	158
671.5	20.611	253	20.836	257	20.93	158	20.836	258	20.93	159
672.5	20.606	255	20.831	261	20.926	161	20.831	261	20.926	162
673.5	20.602	258	20.828	264	20.923	164	20.828	265	20.923	165
674.5	20.601	260	20.827	266	20.921	165	20.826	266	20.921	166
675.5	20.599	265	20.826	270	20.92	170	20.825	271	20.919	171
676.5	20.598	271	20.824	277	20.918	177	20.824	277	20.918	178
677.5	20.597	273	20.823	279	20.917	179	20.823	279	20.917	180
678.5	20.599	235	20.825	240	20.918	141	20.824	240	20.918	142
679.5	20.604	182	20.829	185	20.921	88	20.829	185	20.92	89
680.5	20.62	129	20.843	128	20.928	41	20.843	128	20.928	42
681.5	20.638	112	20.859	107	20.935	33	20.859	107	20.935	33
682.5	20.848	0	21.1	0	21.132	0	21.095	0	21.127	0
683.5	20.712	47	20.924	23	21.016	0	20.924	24	21.014	0
684.5	20.707	46	20.917	27	21.041	0	20.916	28	21.038	0
685.5	20.722	9	20.944	0	21.134	0	20.942	0	21.127	0
686.5	20.71	32	20.916	16	21.113	0	20.915	16	21.107	0
687.5	21.26	0	21.476	0	21.683	0	21.459	0	21.662	0
688.5	20.756	25	20.964	0	21.162	0	20.956	0	21.152	0
689.5	20.731	104	20.932	88	21.054	0	20.93	91	21.045	0
690.5	20.709	170	20.91	163	21.02	49	20.908	165	21.017	53
691.5	20.688	197	20.892	196	21.006	74	20.89	199	21.004	78
692.5	20.67	218	20.876	223	20.994	95	20.875	225	20.992	99
693.5	20.655	236	20.862	245	20.984	112	20.861	247	20.982	116
694.5	20.64	255	20.85	268	20.974	131	20.85	269	20.972	135
695.5	20.626	278	20.839	293	20.965	154	20.839	294	20.964	157
696.5	20.612	302	20.828	320	20.957	179	20.828	321	20.955	181
697.5	20.596	327	20.817	348	20.947	204	20.816	349	20.946	207
698.5	20.58	348	20.805	373	20.938	226	20.804	373	20.937	228
699.5	20.563	363	20.793	390	20.929	241	20.793	391	20.928	243
700.5	20.548	373	20.783	403	20.921	252	20.782	403	20.92	253
701.5	20.533	382	20.773	414	20.913	261	20.773	414	20.912	263
702.5	20.522	351	20.767	384	20.909	230	20.766	384	20.908	232
703.5	20.515	305	20.764	338	20.906	184	20.764	338	20.905	186
704.5	20.527	250	20.778	277	20.912	137	20.778	277	20.911	138
705.5	20.538	230	20.791	254	20.916	127	20.791	254	20.915	128
706.5	20.533	228	20.788	253	20.912	129	20.788	253	20.912	130
707.5	20.537	241	20.794	264	20.913	149	20.794	264	20.913	150
708.5	20.546	225	20.804	245	20.916	141	20.804	246	20.916	142
709.5	20.539	203	20.799	226	20.913	120	20.799	226	20.912	120
710.5	20.531	206	20.794	230	20.909	123	20.794	231	20.909	124
711.5	20.517	218	20.784	245	20.903	132	20.784	245	20.903	132
712.5	20.493	279	20.764	312	20.892	187	20.764	312	20.892	187
713.5	20.473	347	20.749	383	20.883	251	20.749	384	20.883	251
714.5	20.455	401	20.737	440	20.874	302	20.737	440	20.874	302
715.5	20.44	416	20.727	457	20.868	314	20.727	457	20.868	315
716.5	20.427	429	20.719	471	20.863	324	20.719	471	20.863	324
717.5	20.416	436	20.713	478	20.86	328	20.713	478	20.859	328
718.5	20.406	441	20.707	483	20.856	330	20.707	483	20.856	330
719.5	20.398	445	20.703	487	20.854	332	20.703	487	20.853	332
720.5	20.389	450	20.699	491	20.851	334	20.699	491	20.851	334
721.5	20.382	455	20.695	496	20.848	338	20.695	496	20.848	338
722.5	20.375	459	20.692	500	20.846	340	20.692	500	20.846	340
723.5	20.369	463	20.69	503	20.844	343	20.69	503	20.844	343
724.5	20.362	470	20.686	510	20.842	349	20.686	510	20.842	349
725.5	20.354	477	20.682	517	20.839	355	20.682	517	20.839	355
726.5	20.35	443	20.681	482	20.839	319	20.681	482	20.838	319
727.5	20.35	393	20.684	430	20.841	268	20.684	430	20.841	268
728.5	20.364	339	20.699	369	20.849	218	20.699	369	20.849	218
729.5	20.397	298	20.731	319	20.864	192	20.731	319	20.864	192
730.5	20.466	219	20.794	221	20.898	137	20.794	221	20.898	137
731.5	20.41	296	20.743	316	20.874	195	20.743	316	20.874	195
732.5	20.465	229	20.794	234	20.897	155	20.794	234	20.897	155
733.5	20.489	170	20.815	171	20.907	108	20.815	171	20.907	108
734.5	20.484	171	20.809	176	20.903	110	20.809	176	20.903	110
735.5	20.438	219	20.767	237	20.883	140	20.767	237	20.883	140
736.5	20.419	280	20.75	303	20.875	192	20.75	303	20.875	192
737.5	20.402	354	20.736	380	20.868	258	20.736	380	20.868	258
738.5	20.388	410	20.725	438	20.862	308	20.725	438	20.862	308
739.5	20.377	422	20.717	452	20.858	314	20.717	452	20.858	314
740.5	20.366	432	20.71	463	20.855	319	20.71	463	20.855	319
741.5	20.358	441	20.704	472	20.852	324	20.704	472	20.852	324
742.5	20.351	449	20.7	480	20.85	328	20.7	480	20.85	328
743.5	20.344	458	20.695	488	20.847	334	20.695	488	20.847	334
744.5	20.337	466	20.691	496	20.845	339	20.691	496	20.845	339
745.5	20.33	473	20.687	502	20.842	343	20.687	502	20.842	343
746.5	20.325	478	20.684	507	20.841	346	20.684	507	20.841	346
747.5	20.32	482	20.681	511	20.839	349	20.681	511	20.839	349
748.5	20.316	487	20.679	515	20.838	352	20.679	515	20.838	352
749.5	20.312	491	20.677	519	20.836	355	20.677	519	20.836	355
