Zeit [min]	Potsdam Altitude [Deg]	Potsdam Azimuth [Deg]	Shanghai Altitude [Deg]	Shanghai Azimuth [Deg]	Kaxgar Altitude [Deg]	Kaxgar Azimuth [Deg]	Singapur Altitude [Deg]	Singapur Azimuth [Deg]	Lima Altitude [Deg]	Lima Azimuth [Deg]	Denver Altitude [Deg]	Denver Azimuth [Deg]	Barrow Altitude [Deg]	Barrow Azimuth [Deg]	Melbourne Altitude [Deg]	Melbourne Azimuth [Deg]
427544	-42.51	315.6	-57.69	299.28	-20.14	270.4	-43.17	254.29	-49.95	233.67	-52.04	307.9	-23.36	303.36	-30.13	220.5
427545	-42.62	315.9	-57.88	299.58	-20.34	270.56	-43.41	254.23	-50.14	233.44	-52.19	308.21	-23.43	303.61	-30.26	220.26
427546	-42.72	316.2	-58.07	299.88	-20.53	270.72	-43.65	254.17	-50.34	233.22	-52.34	308.53	-23.5	303.87	-30.39	220.02
427547	-42.83	316.5	-58.25	300.18	-20.72	270.88	-43.89	254.11	-50.53	232.99	-52.49	308.84	-23.56	304.13	-30.51	219.78
427548	-42.94	316.8	-58.44	300.48	-20.92	271.04	-44.13	254.05	-50.73	232.75	-52.64	309.16	-23.63	304.38	-30.64	219.54
427549	-43.04	317.1	-58.62	300.79	-21.11	271.2	-44.37	253.99	-50.92	232.52	-52.79	309.48	-23.7	304.64	-30.76	219.29
427550	-43.14	317.41	-58.8	301.1	-21.3	271.36	-44.61	253.93	-51.12	232.28	-52.94	309.8	-23.76	304.9	-30.89	219.05
427551	-43.25	317.71	-58.99	301.41	-21.49	271.52	-44.85	253.87	-51.31	232.04	-53.09	310.13	-23.83	305.15	-31.01	218.8
427552	-43.35	318.01	-59.17	301.73	-21.69	271.69	-45.09	253.8	-51.5	231.8	-53.23	310.45	-23.89	305.41	-31.14	218.56
427553	-43.45	318.32	-59.35	302.05	-21.88	271.85	-45.33	253.74	-51.69	231.56	-53.38	310.78	-23.96	305.67	-31.26	218.31
427554	-43.55	318.63	-59.53	302.37	-22.07	272.01	-45.57	253.67	-51.88	231.31	-53.52	311.11	-24.03	305.93	-31.38	218.06
427555	-43.65	318.93	-59.71	302.7	-22.27	272.17	-45.81	253.61	-52.07	231.06	-53.67	311.44	-24.09	306.18	-31.5	217.81
427556	-43.75	319.24	-59.89	303.02	-22.46	272.33	-46.05	253.54	-52.26	230.81	-53.81	311.77	-24.15	306.44	-31.62	217.57
427557	-43.85	319.55	-60.07	303.36	-22.65	272.49	-46.29	253.47	-52.45	230.56	-53.96	312.11	-24.22	306.7	-31.74	217.32
427558	-43.95	319.86	-60.25	303.69	-22.85	272.66	-46.53	253.4	-52.64	230.3	-54.1	312.45	-24.28	306.96	-31.86	217.06
427559	-44.05	320.17	-60.43	304.03	-23.04	272.82	-46.77	253.33	-52.83	230.05	-54.24	312.79	-24.35	307.22	-31.98	216.81
427560	-44.15	320.48	-60.6	304.37	-23.23	272.98	-47	253.26	-53.02	229.79	-54.38	313.13	-24.41	307.48	-32.1	216.56
427561	-44.25	320.8	-60.78	304.72	-23.42	273.14	-47.24	253.19	-53.2	229.52	-54.52	313.47	-24.48	307.73	-32.22	216.31
427562	-44.34	321.11	-60.96	305.06	-23.62	273.31	-47.48	253.12	-53.39	229.26	-54.66	313.82	-24.54	307.99	-32.33	216.05
427563	-44.44	321.42	-61.13	305.42	-23.81	273.47	-47.72	253.04	-53.57	228.99	-54.8	314.17	-24.6	308.25	-32.45	215.8
427564	-44.53	321.74	-61.31	305.77	-24	273.64	-47.96	252.97	-53.76	228.72	-54.94	314.52	-24.67	308.51	-32.56	215.54
427565	-44.63	322.06	-61.48	306.13	-24.2	273.8	-48.2	252.89	-53.94	228.44	-55.07	314.87	-24.73	308.77	-32.68	215.29
427566	-44.72	322.37	-61.65	306.5	-24.39	273.96	-48.44	252.81	-54.12	228.17	-55.21	315.23	-24.79	309.03	-32.79	215.03
427567	-44.81	322.69	-61.82	306.86	-24.58	274.13	-48.68	252.73	-54.3	227.89	-55.34	315.58	-24.85	309.29	-32.91	214.77
427568	-44.91	323.01	-61.99	307.23	-24.77	274.29	-48.92	252.66	-54.48	227.61	-55.48	315.94	-24.92	309.55	-33.02	214.51
427569	-45	323.33	-62.16	307.61	-24.97	274.46	-49.15	252.57	-54.66	227.32	-55.61	316.3	-24.98	309.81	-33.13	214.26
427570	-45.09	323.65	-62.33	307.98	-25.16	274.63	-49.39	252.49	-54.84	227.03	-55.74	316.67	-25.04	310.07	-33.24	214
427571	-45.18	323.97	-62.5	308.37	-25.35	274.79	-49.63	252.41	-55.02	226.74	-55.88	317.03	-25.1	310.34	-33.35	213.73
427572	-45.27	324.29	-62.67	308.75	-25.54	274.96	-49.87	252.33	-55.2	226.45	-56.01	317.4	-25.16	310.6	-33.46	213.47
427573	-45.36	324.62	-62.84	309.14	-25.74	275.13	-50.11	252.24	-55.38	226.15	-56.14	317.77	-25.22	310.86	-33.57	213.21
427574	-45.45	324.94	-63	309.54	-25.93	275.29	-50.35	252.16	-55.55	225.85	-56.27	318.15	-25.28	311.12	-33.68	212.95
427575	-45.53	325.27	-63.17	309.94	-26.12	275.46	-50.58	252.07	-55.73	225.55	-56.39	318.52	-25.34	311.38	-33.78	212.68
427576	-45.62	325.59	-63.33	310.34	-26.31	275.63	-50.82	251.98	-55.9	225.25	-56.52	318.9	-25.4	311.64	-33.89	212.42
427577	-45.71	325.92	-63.49	310.75	-26.51	275.8	-51.06	251.89	-56.07	224.94	-56.65	319.28	-25.46	311.91	-34	212.15
427578	-45.79	326.25	-63.65	311.16	-26.7	275.97	-51.3	251.8	-56.25	224.63	-56.77	319.66	-25.52	312.17	-34.1	211.89
427579	-45.88	326.58	-63.82	311.57	-26.89	276.13	-51.53	251.71	-56.42	224.31	-56.9	320.04	-25.58	312.43	-34.2	211.62
427580	-45.96	326.91	-63.97	311.99	-27.08	276.3	-51.77	251.61	-56.59	224	-57.02	320.43	-25.64	312.69	-34.31	211.35
427581	-46.04	327.24	-64.13	312.42	-27.27	276.47	-52.01	251.52	-56.76	223.68	-57.14	320.82	-25.7	312.96	-34.41	211.08
427582	-46.13	327.57	-64.29	312.85	-27.47	276.64	-52.24	251.42	-56.93	223.35	-57.26	321.21	-25.76	313.22	-34.51	210.81
427583	-46.21	327.9	-64.45	313.28	-27.66	276.81	-52.48	251.32	-57.09	223.03	-57.38	321.61	-25.82	313.48	-34.61	210.54
427584	-46.29	328.23	-64.6	313.72	-27.85	276.98	-52.72	251.22	-57.26	222.7	-57.5	322	-25.88	313.75	-34.71	210.27
427585	-46.37	328.57	-64.76	314.16	-28.04	277.16	-52.95	251.12	-57.42	222.36	-57.62	322.4	-25.94	314.01	-34.81	210
427586	-46.45	328.9	-64.91	314.61	-28.23	277.33	-53.19	251.02	-57.59	222.03	-57.74	322.8	-25.99	314.27	-34.91	209.73
427587	-46.53	329.24	-65.06	315.06	-28.42	277.5	-53.43	250.92	-57.75	221.69	-57.85	323.21	-26.05	314.54	-35.01	209.46
427588	-46.6	329.58	-65.21	315.52	-28.61	277.67	-53.66	250.81	-57.91	221.34	-57.97	323.61	-26.11	314.8	-35.1	209.18
427589	-46.68	329.91	-65.36	315.98	-28.81	277.85	-53.9	250.7	-58.07	220.99	-58.08	324.02	-26.16	315.07	-35.2	208.91
427590	-46.76	330.25	-65.51	316.45	-29	278.02	-54.13	250.6	-58.23	220.64	-58.19	324.43	-26.22	315.33	-35.29	208.63
427591	-46.83	330.59	-65.66	316.92	-29.19	278.19	-54.37	250.49	-58.39	220.29	-58.3	324.84	-26.28	315.6	-35.39	208.36
427592	-46.91	330.93	-65.8	317.39	-29.38	278.37	-54.61	250.37	-58.55	219.93	-58.42	325.26	-26.33	315.86	-35.48	208.08
427593	-46.98	331.27	-65.95	317.88	-29.57	278.54	-54.84	250.26	-58.71	219.57	-58.52	325.68	-26.39	316.13	-35.57	207.8
427594	-47.06	331.61	-66.09	318.36	-29.76	278.72	-55.08	250.15	-58.86	219.21	-58.63	326.1	-26.45	316.39	-35.67	207.52
427595	-47.13	331.96	-66.23	318.86	-29.95	278.89	-55.31	250.03	-59.01	218.84	-58.74	326.52	-26.5	316.66	-35.76	207.24
427596	-47.2	332.3	-66.37	319.35	-30.14	279.07	-55.55	249.91	-59.17	218.47	-58.84	326.94	-26.56	316.92	-35.85	206.96
427597	-47.27	332.64	-66.51	319.86	-30.33	279.25	-55.78	249.79	-59.32	218.1	-58.95	327.37	-26.61	317.19	-35.94	206.68
427598	-47.34	332.99	-66.65	320.36	-30.52	279.42	-56.01	249.67	-59.47	217.72	-59.05	327.8	-26.67	317.46	-36.02	206.4
427599	-47.41	333.33	-66.78	320.88	-30.72	279.6	-56.25	249.54	-59.62	217.33	-59.15	328.23	-26.72	317.72	-36.11	206.12
427600	-47.48	333.68	-66.92	321.4	-30.91	279.78	-56.48	249.42	-59.76	216.95	-59.26	328.67	-26.77	317.99	-36.2	205.84
427601	-47.54	334.03	-67.05	321.92	-31.1	279.96	-56.72	249.29	-59.91	216.56	-59.35	329.1	-26.83	318.26	-36.28	205.55
427602	-47.61	334.38	-67.18	322.45	-31.29	280.14	-56.95	249.16	-60.06	216.17	-59.45	329.54	-26.88	318.52	-36.37	205.27
427603	-47.68	334.73	-67.31	322.98	-31.48	280.32	-57.18	249.03	-60.2	215.77	-59.55	329.99	-26.93	318.79	-36.45	204.98
427604	-47.74	335.08	-67.44	323.52	-31.67	280.5	-57.42	248.89	-60.34	215.37	-59.65	330.43	-26.99	319.06	-36.53	204.7
427605	-47.81	335.43	-67.57	324.07	-31.86	280.68	-57.65	248.76	-60.48	214.96	-59.74	330.88	-27.04	319.33	-36.62	204.41
427606	-47.87	335.78	-67.69	324.62	-32.05	280.86	-57.88	248.62	-60.62	214.56	-59.83	331.32	-27.09	319.59	-36.7	204.12
427607	-47.93	336.13	-67.82	325.18	-32.24	281.04	-58.11	248.48	-60.76	214.14	-59.93	331.78	-27.14	319.86	-36.78	203.84
427608	-47.99	336.48	-67.94	325.74	-32.43	281.22	-58.35	248.33	-60.89	213.73	-60.02	332.23	-27.2	320.13	-36.86	203.55
427609	-48.05	336.84	-68.06	326.31	-32.61	281.4	-58.58	248.19	-61.03	213.31	-60.1	332.68	-27.25	320.4	-36.94	203.26
427610	-48.11	337.19	-68.17	326.88	-32.8	281.59	-58.81	248.04	-61.16	212.89	-60.19	333.14	-27.3	320.67	-37.01	202.97
427611	-48.17	337.55	-68.29	327.46	-32.99	281.77	-59.04	247.89	-61.29	212.46	-60.28	333.6	-27.35	320.94	-37.09	202.68
427612	-48.23	337.9	-68.41	328.05	-33.18	281.96	-59.27	247.74	-61.42	212.03	-60.36	334.06	-27.4	321.21	-37.17	202.39
427613	-48.29	338.26	-68.52	328.64	-33.37	282.14	-59.51	247.58	-61.55	211.59	-60.45	334.53	-27.45	321.47	-37.24	202.09
427614	-48.34	338.62	-68.63	329.23	-33.56	282.33	-59.74	247.43	-61.68	211.15	-60.53	335	-27.5	321.74	-37.31	201.8
427615	-48.4	338.97	-68.74	329.84	-33.75	282.51	-59.97	247.27	-61.81	210.71	-60.61	335.47	-27.55	322.01	-37.39	201.51
427616	-48.45	339.33	-68.84	330.44	-33.94	282.7	-60.2	247.1	-61.93	210.27	-60.69	335.94	-27.6	322.28	-37.46	201.21
427617	-48.51	339.69	-68.95	331.06	-34.13	282.89	-60.43	246.94	-62.05	209.82	-60.77	336.41	-27.65	322.55	-37.53	200.92
427618	-48.56	340.05	-69.05	331.67	-34.31	283.08	-60.66	246.77	-62.17	209.36	-60.84	336.89	-27.7	322.82	-37.6	200.62
427619	-48.61	340.41	-69.15	332.3	-34.5	283.27	-60.89	246.6	-62.29	208.9	-60.92	337.36	-27.75	323.09	-37.67	200.33
427620	-48.66	340.78	-69.25	332.93	-34.69	283.45	-61.12	246.42	-62.41	208.44	-60.99	337.84	-27.79	323.36	-37.74	200.03
427621	-48.71	341.14	-69.35	333.56	-34.88	283.64	-61.34	246.25	-62.52	207.98	-61.06	338.32	-27.84	323.64	-37.8	199.74
427622	-48.76	341.5	-69.44	334.2	-35.06	283.84	-61.57	246.07	-62.64	207.51	-61.13	338.81	-27.89	323.91	-37.87	199.44
427623	-48.81	341.86	-69.53	334.85	-35.25	284.03	-61.8	245.88	-62.75	207.03	-61.2	339.29	-27.94	324.18	-37.93	199.14
427624	-48.86	342.23	-69.62	335.5	-35.44	284.22	-62.03	245.7	-62.86	206.56	-61.27	339.78	-27.98	324.45	-38	198.84
427625	-48.9	342.59	-69.71	336.15	-35.63	284.41	-62.26	245.51	-62.97	206.08	-61.34	340.27	-28.03	324.72	-38.06	198.54
427626	-48.95	342.96	-69.8	336.81	-35.81	284.61	-62.48	245.31	-63.07	205.59	-61.4	340.76	-28.08	324.99	-38.12	198.24
427627	-48.99	343.32	-69.88	337.48	-36	284.8	-62.71	245.12	-63.18	205.1	-61.46	341.26	-28.12	325.26	-38.19	197.94
427628	-49.04	343.69	-69.96	338.15	-36.19	284.99	-62.94	244.92	-63.28	204.61	-61.52	341.75	-28.17	325.54	-38.25	197.64
427629	-49.08	344.06	-70.04	338.83	-36.37	285.19	-63.16	244.71	-63.38	204.12	-61.58	342.25	-28.21	325.81	-38.3	197.34
427630	-49.12	344.42	-70.12	339.51	-36.56	285.39	-63.39	244.5	-63.48	203.62	-61.64	342.75	-28.26	326.08	-38.36	197.04
427631	-49.16	344.79	-70.19	340.19	-36.75	285.58	-63.61	244.29	-63.58	203.11	-61.7	343.25	-28.3	326.35	-38.42	196.73
427632	-49.2	345.16	-70.26	340.88	-36.93	285.78	-63.84	244.08	-63.67	202.61	-61.75	343.75	-28.35	326.63	-38.48	196.43
427633	-49.24	345.53	-70.33	341.58	-37.12	285.98	-64.06	243.86	-63.77	202.1	-61.81	344.26	-28.39	326.9	-38.53	196.12
427634	-49.28	345.9	-70.4	342.28	-37.3	286.18	-64.29	243.64	-63.86	201.58	-61.86	344.76	-28.44	327.17	-38.59	195.82
427635	-49.32	346.27	-70.46	342.98	-37.49	286.38	-64.51	243.41	-63.94	201.06	-61.91	345.27	-28.48	327.45	-38.64	195.52
427636	-49.35	346.64	-70.52	343.69	-37.67	286.58	-64.73	243.18	-64.03	200.54	-61.96	345.78	-28.52	327.72	-38.69	195.21
427637	-49.39	347.01	-70.58	344.4	-37.86	286.78	-64.96	242.94	-64.12	200.02	-62	346.29	-28.57	327.99	-38.74	194.9
427638	-49.42	347.38	-70.64	345.12	-38.04	286.98	-65.18	242.7	-64.2	199.49	-62.05	346.8	-28.61	328.27	-38.79	194.6
427639	-49.45	347.76	-70.69	345.84	-38.23	287.19	-65.4	242.46	-64.28	198.96	-62.09	347.31	-28.65	328.54	-38.84	194.29
427640	-49.49	348.13	-70.74	346.56	-38.41	287.39	-65.62	242.21	-64.36	198.43	-62.13	347.83	-28.69	328.81	-38.89	193.98
427641	-49.52	348.5	-70.79	347.29	-38.6	287.6	-65.84	241.95	-64.43	197.89	-62.17	348.34	-28.73	329.09	-38.94	193.67
427642	-49.55	348.87	-70.84	348.02	-38.78	287.8	-66.06	241.7	-64.51	197.35	-62.21	348.86	-28.78	329.36	-38.98	193.37
427643	-49.58	349.25	-70.88	348.75	-38.97	288.01	-66.28	241.43	-64.58	196.81	-62.25	349.38	-28.82	329.64	-39.03	193.06
427644	-49.61	349.62	-70.92	349.48	-39.15	288.22	-66.5	241.16	-64.65	196.26	-62.28	349.9	-28.86	329.91	-39.07	192.75
427645	-49.63	350	-70.96	350.22	-39.33	288.42	-66.72	240.89	-64.71	195.71	-62.32	350.42	-28.9	330.19	-39.12	192.44
427646	-49.66	350.37	-71	350.97	-39.52	288.63	-66.94	240.61	-64.78	195.16	-62.35	350.94	-28.94	330.46	-39.16	192.13
427647	-49.68	350.75	-71.03	351.71	-39.7	288.84	-67.16	240.32	-64.84	194.61	-62.38	351.46	-28.98	330.74	-39.2	191.82
427648	-49.71	351.12	-71.06	352.46	-39.88	289.05	-67.37	240.03	-64.9	194.05	-62.4	351.99	-29.02	331.01	-39.24	191.51
427649	-49.73	351.5	-71.08	353.2	-40.06	289.27	-67.59	239.73	-64.96	193.49	-62.43	352.51	-29.06	331.29	-39.28	191.2
427650	-49.75	351.87	-71.11	353.95	-40.25	289.48	-67.8	239.43	-65.02	192.93	-62.46	353.04	-29.09	331.57	-39.31	190.88
427651	-49.78	352.25	-71.13	354.71	-40.43	289.69	-68.02	239.12	-65.07	192.36	-62.48	353.56	-29.13	331.84	-39.35	190.57
427652	-49.8	352.63	-71.15	355.46	-40.61	289.91	-68.23	238.81	-65.12	191.79	-62.5	354.09	-29.17	332.12	-39.39	190.26
427653	-49.81	353.01	-71.16	356.21	-40.79	290.12	-68.45	238.48	-65.17	191.23	-62.52	354.62	-29.21	332.4	-39.42	189.95
427654	-49.83	353.38	-71.18	356.97	-40.97	290.34	-68.66	238.16	-65.22	190.65	-62.54	355.14	-29.24	332.67	-39.45	189.63
427655	-49.85	353.76	-71.19	357.73	-41.15	290.56	-68.87	237.82	-65.26	190.08	-62.55	355.67	-29.28	332.95	-39.49	189.32
427656	-49.87	354.14	-71.19	358.48	-41.33	290.77	-69.08	237.48	-65.3	189.5	-62.56	356.2	-29.32	333.23	-39.52	189.01
427657	-49.88	354.52	-71.2	359.24	-41.51	290.99	-69.29	237.13	-65.34	188.93	-62.58	356.73	-29.35	333.5	-39.55	188.69
427658	-49.9	354.9	-71.2	360	-41.69	291.21	-69.5	236.77	-65.38	188.35	-62.59	357.26	-29.39	333.78	-39.58	188.38
427659	-49.91	355.27	-71.2	0.76	-41.87	291.44	-69.71	236.41	-65.41	187.77	-62.6	357.79	-29.43	334.06	-39.61	188.06
427660	-49.92	355.65	-71.2	1.51	-42.05	291.66	-69.92	236.03	-65.44	187.19	-62.6	358.32	-29.46	334.33	-39.63	187.75
427661	-49.93	356.03	-71.19	2.27	-42.23	291.88	-70.12	235.65	-65.47	186.6	-62.61	358.85	-29.5	334.61	-39.66	187.43
427662	-49.94	356.41	-71.18	3.03	-42.41	292.11	-70.33	235.26	-65.5	186.02	-62.61	359.38	-29.53	334.89	-39.68	187.12
427663	-49.95	356.79	-71.17	3.78	-42.59	292.33	-70.53	234.87	-65.52	185.43	-62.61	359.91	-29.56	335.17	-39.71	186.8
427664	-49.96	357.17	-71.15	4.54	-42.77	292.56	-70.74	234.46	-65.54	184.84	-62.61	0.44	-29.6	335.45	-39.73	186.48
427665	-49.97	357.55	-71.13	5.29	-42.95	292.79	-70.94	234.05	-65.56	184.25	-62.61	0.98	-29.63	335.72	-39.75	186.17
427666	-49.97	357.93	-71.11	6.04	-43.13	293.01	-71.14	233.62	-65.58	183.67	-62.61	1.51	-29.66	336	-39.77	185.85
427667	-49.98	358.31	-71.09	6.79	-43.3	293.24	-71.34	233.19	-65.59	183.08	-62.6	2.04	-29.7	336.28	-39.79	185.53
427668	-49.98	358.69	-71.06	7.54	-43.48	293.48	-71.54	232.74	-65.6	182.49	-62.59	2.57	-29.73	336.56	-39.81	185.22
427669	-49.99	359.07	-71.03	8.29	-43.66	293.71	-71.74	232.29	-65.61	181.89	-62.58	3.1	-29.76	336.84	-39.83	184.9
427670	-49.99	359.45	-71	9.03	-43.83	293.94	-71.94	231.83	-65.62	181.3	-62.57	3.63	-29.79	337.12	-39.84	184.58
427671	-49.99	359.83	-70.97	9.77	-44.01	294.18	-72.13	231.36	-65.62	180.71	-62.56	4.16	-29.82	337.4	-39.86	184.26
427672	-49.99	0.21	-70.93	10.51	-44.19	294.41	-72.33	230.87	-65.63	180.12	-62.54	4.68	-29.85	337.68	-39.87	183.95
427673	-49.99	0.59	-70.89	11.25	-44.36	294.65	-72.52	230.38	-65.62	179.53	-62.53	5.21	-29.89	337.96	-39.88	183.63
427674	-49.99	0.97	-70.85	11.98	-44.54	294.89	-72.71	229.87	-65.62	178.94	-62.51	5.74	-29.92	338.23	-39.9	183.31
427675	-49.99	1.35	-70.8	12.71	-44.71	295.13	-72.9	229.35	-65.62	178.35	-62.49	6.27	-29.94	338.51	-39.91	182.99
427676	-49.98	1.73	-70.75	13.44	-44.89	295.37	-73.09	228.82	-65.61	177.75	-62.47	6.79	-29.97	338.79	-39.92	182.68
427677	-49.98	2.11	-70.7	14.16	-45.06	295.61	-73.28	228.28	-65.6	177.16	-62.45	7.32	-30	339.07	-39.92	182.36
427678	-49.97	2.49	-70.65	14.88	-45.24	295.85	-73.46	227.72	-65.58	176.57	-62.42	7.84	-30.03	339.35	-39.93	182.04
427679	-49.96	2.87	-70.59	15.6	-45.41	296.09	-73.65	227.16	-65.57	175.98	-62.39	8.37	-30.06	339.63	-39.94	181.72
427680	-49.96	2.87	-70.59	15.6	-45.41	296.09	-73.65	227.16	-65.57	175.98	-62.39	8.37	-30.06	339.63	-39.94	181.72
504000	-60.95	357.72	-81.95	14.28	-50.16	280.69	-63.49	212.85	-54.62	182.21	-73.57	2.82	-40.55	334.27	-28.84	184.66
504001	-60.96	358.19	-81.89	15.87	-50.35	280.89	-63.62	212.43	-54.63	181.81	-73.56	3.63	-40.58	334.57	-28.85	184.4
504002	-60.96	358.66	-81.83	17.43	-50.54	281.1	-63.75	212.01	-54.64	181.42	-73.55	4.44	-40.62	334.87	-28.87	184.13
504003	-60.96	359.14	-81.76	18.97	-50.72	281.3	-63.89	211.59	-54.65	181.02	-73.53	5.24	-40.65	335.17	-28.88	183.87
504004	-60.97	359.61	-81.69	20.48	-50.91	281.51	-64.02	211.15	-54.65	180.62	-73.51	6.05	-40.69	335.47	-28.9	183.61
504005	-60.97	0.08	-81.61	21.97	-51.1	281.71	-64.14	210.72	-54.65	180.23	-73.49	6.85	-40.72	335.77	-28.91	183.35
504006	-60.97	0.56	-81.53	23.43	-51.29	281.92	-64.27	210.28	-54.65	179.83	-73.47	7.66	-40.75	336.07	-28.92	183.09
504007	-60.96	1.03	-81.44	24.86	-51.48	282.13	-64.4	209.84	-54.65	179.43	-73.44	8.46	-40.78	336.37	-28.93	182.83
504008	-60.96	1.5	-81.35	26.27	-51.67	282.34	-64.52	209.39	-54.65	179.04	-73.41	9.25	-40.82	336.67	-28.94	182.56
504009	-60.96	1.97	-81.26	27.64	-51.86	282.55	-64.64	208.93	-54.64	178.64	-73.38	10.05	-40.85	336.97	-28.95	182.3
504010	-60.95	2.45	-81.15	28.99	-52.05	282.76	-64.76	208.48	-54.63	178.25	-73.34	10.84	-40.88	337.27	-28.95	182.04
504011	-60.94	2.92	-81.05	30.31	-52.23	282.98	-64.88	208.01	-54.63	177.85	-73.31	11.63	-40.91	337.57	-28.96	181.78
504012	-60.93	3.39	-80.94	31.59	-52.42	283.19	-65	207.55	-54.62	177.45	-73.27	12.42	-40.94	337.87	-28.97	181.52
504013	-60.92	3.86	-80.82	32.85	-52.61	283.41	-65.11	207.08	-54.6	177.06	-73.22	13.2	-40.97	338.17	-28.97	181.25
504014	-60.91	4.33	-80.71	34.08	-52.8	283.63	-65.22	206.6	-54.59	176.66	-73.18	13.98	-41	338.48	-28.97	180.99
504015	-60.9	4.8	-80.58	35.27	-52.98	283.85	-65.33	206.12	-54.58	176.27	-73.13	14.75	-41.03	338.78	-28.98	180.73
504016	-60.89	5.28	-80.46	36.44	-53.17	284.07	-65.44	205.64	-54.56	175.87	-73.08	15.52	-41.06	339.08	-28.98	180.47
504017	-60.87	5.75	-80.33	37.58	-53.36	284.29	-65.55	205.15	-54.54	175.48	-73.03	16.29	-41.09	339.38	-28.98	180.2
504018	-60.86	6.22	-80.2	38.69	-53.55	284.51	-65.65	204.65	-54.52	175.08	-72.97	17.05	-41.11	339.68	-28.98	179.94
504019	-60.84	6.69	-80.06	39.77	-53.73	284.74	-65.76	204.15	-54.5	174.69	-72.92	17.81	-41.14	339.99	-28.98	179.68
504020	-60.82	7.16	-79.93	40.82	-53.92	284.97	-65.86	203.65	-54.48	174.3	-72.86	18.56	-41.17	340.29	-28.98	179.42
504021	-60.8	7.62	-79.78	41.85	-54.11	285.19	-65.96	203.15	-54.45	173.91	-72.79	19.31	-41.2	340.59	-28.98	179.15
504022	-60.78	8.09	-79.64	42.85	-54.29	285.42	-66.06	202.63	-54.42	173.51	-72.73	20.05	-41.22	340.89	-28.97	178.89
504023	-60.76	8.56	-79.49	43.83	-54.48	285.65	-66.15	202.12	-54.39	173.12	-72.66	20.79	-41.25	341.2	-28.97	178.63
504024	-60.74	9.03	-79.34	44.77	-54.66	285.89	-66.24	201.6	-54.36	172.73	-72.59	21.52	-41.27	341.5	-28.96	178.37
504025	-60.71	9.49	-79.19	45.7	-54.85	286.12	-66.33	201.07	-54.33	172.34	-72.52	22.25	-41.3	341.8	-28.96	178.11
504026	-60.69	9.96	-79.04	46.6	-55.03	286.36	-66.42	200.55	-54.3	171.95	-72.45	22.97	-41.32	342.11	-28.95	177.84
504027	-60.66	10.42	-78.88	47.47	-55.22	286.59	-66.51	200.01	-54.26	171.56	-72.37	23.69	-41.35	342.41	-28.94	177.58
504028	-60.63	10.89	-78.72	48.33	-55.4	286.83	-66.59	199.48	-54.23	171.18	-72.29	24.4	-41.37	342.72	-28.93	177.32
504029	-60.6	11.35	-78.56	49.16	-55.59	287.07	-66.68	198.94	-54.19	170.79	-72.21	25.1	-41.4	343.02	-28.92	177.06
504030	-60.57	11.82	-78.4	49.97	-55.77	287.32	-66.76	198.39	-54.15	170.4	-72.13	25.8	-41.42	343.32	-28.91	176.8
504031	-60.54	12.28	-78.23	50.76	-55.96	287.56	-66.83	197.85	-54.11	170.02	-72.05	26.49	-41.44	343.63	-28.9	176.53
504032	-60.51	12.74	-78.07	51.53	-56.14	287.81	-66.91	197.29	-54.06	169.63	-71.96	27.18	-41.47	343.93	-28.89	176.27
504033	-60.47	13.2	-77.9	52.28	-56.32	288.05	-66.98	196.74	-54.02	169.25	-71.87	27.86	-41.49	344.24	-28.88	176.01
504034	-60.44	13.66	-77.73	53.01	-56.51	288.3	-67.05	196.18	-53.97	168.87	-71.78	28.54	-41.51	344.54	-28.86	175.75
504035	-60.4	14.12	-77.56	53.72	-56.69	288.55	-67.12	195.62	-53.93	168.49	-71.69	29.21	-41.53	344.85	-28.85	175.49
504036	-60.36	14.58	-77.39	54.41	-56.87	288.81	-67.19	195.05	-53.88	168.11	-71.59	29.87	-41.55	345.15	-28.83	175.23
504037	-60.32	15.03	-77.21	55.09	-57.06	289.06	-67.25	194.48	-53.82	167.73	-71.49	30.53	-41.57	345.46	-28.81	174.97
504038	-60.28	15.49	-77.03	55.75	-57.24	289.32	-67.31	193.91	-53.77	167.35	-71.4	31.18	-41.59	345.76	-28.8	174.7
504039	-60.24	15.94	-76.86	56.39	-57.42	289.58	-67.37	193.33	-53.72	166.97	-71.3	31.83	-41.61	346.07	-28.78	174.44
504040	-60.2	16.4	-76.68	57.02	-57.6	289.84	-67.43	192.75	-53.66	166.6	-71.19	32.46	-41.63	346.38	-28.76	174.18
504041	-60.16	16.85	-76.5	57.64	-57.78	290.1	-67.48	192.17	-53.6	166.22	-71.09	33.1	-41.65	346.68	-28.74	173.92
504042	-60.11	17.3	-76.32	58.24	-57.96	290.37	-67.53	191.59	-53.54	165.85	-70.98	33.72	-41.67	346.99	-28.72	173.66
504043	-60.06	17.75	-76.13	58.82	-58.14	290.64	-67.58	191	-53.48	165.48	-70.88	34.34	-41.68	347.29	-28.69	173.4
504044	-60.02	18.2	-75.95	59.39	-58.32	290.9	-67.63	190.41	-53.42	165.11	-70.77	34.96	-41.7	347.6	-28.67	173.14
504045	-59.97	18.65	-75.77	59.95	-58.5	291.18	-67.67	189.82	-53.36	164.74	-70.66	35.57	-41.72	347.91	-28.65	172.88
504046	-59.92	19.1	-75.58	60.5	-58.68	291.45	-67.71	189.22	-53.29	164.37	-70.54	36.17	-41.74	348.21	-28.62	172.62
