Zeit [min]	Barrow Azimuth [Deg]	Barrow Altitude [Deg]	Denver Azimuth [Deg]	Denver Altitude [Deg]	Kaxgar Azimuth [Deg]	Kaxgar Altitude [Deg]	Lima Azimuth [Deg]	Lima Altitude [Deg]	Melbourne Azimuth [Deg]	Melbourne Altitude [Deg]	Potsdam Azimuth [Deg]	Potsdam Altitude [Deg]	Shanghai Azimuth [Deg]	Shanghai Altitude [Deg]	Singapur Azimuth [Deg]	Singapur Altitude [Deg]
427127	203.438	5.675	229.928	23.481	181.996	39.027	266.024	47.469	295.142	45.405	224.733	15.962	234.26	27.937	245.608	57.913
427128	203.682	5.643	230.142	23.333	182.311	39.02	265.99	47.226	294.905	45.226	224.962	15.855	234.455	27.763	245.777	57.685
427129	203.927	5.61	230.354	23.186	182.626	39.011	265.957	46.982	294.669	45.046	225.191	15.747	234.65	27.588	245.944	57.457
427130	204.17	5.578	230.566	23.038	182.941	39.002	265.923	46.738	294.434	44.866	225.419	15.638	234.844	27.414	246.108	57.229
427131	204.414	5.545	230.778	22.889	183.256	38.992	265.89	46.494	294.2	44.686	225.647	15.529	235.037	27.239	246.27	57
427132	204.658	5.511	230.989	22.74	183.571	38.98	265.856	46.25	293.968	44.505	225.874	15.42	235.229	27.063	246.43	56.771
427133	204.902	5.478	231.199	22.59	183.886	38.967	265.823	46.006	293.737	44.324	226.102	15.31	235.42	26.887	246.587	56.542
427134	205.146	5.444	231.409	22.44	184.2	38.954	265.789	45.762	293.507	44.143	226.328	15.2	235.611	26.711	246.743	56.313
427135	205.39	5.41	231.618	22.29	184.515	38.939	265.756	45.518	293.278	43.962	226.555	15.089	235.8	26.534	246.895	56.083
427136	205.633	5.375	231.826	22.139	184.829	38.923	265.722	45.274	293.05	43.78	226.781	14.978	235.989	26.357	247.046	55.853
427137	205.877	5.34	232.034	21.988	185.143	38.907	265.689	45.03	292.824	43.597	227.007	14.867	236.178	26.18	247.195	55.623
427138	206.12	5.305	232.242	21.836	185.457	38.889	265.655	44.787	292.599	43.415	227.232	14.755	236.365	26.002	247.341	55.392
427139	206.364	5.27	232.448	21.684	185.771	38.87	265.621	44.543	292.374	43.232	227.457	14.643	236.552	25.823	247.486	55.161
427140	206.607	5.234	232.655	21.531	186.085	38.85	265.588	44.299	292.151	43.049	227.682	14.53	236.738	25.645	247.628	54.93
427141	206.85	5.198	232.86	21.378	186.398	38.829	265.554	44.055	291.93	42.865	227.907	14.417	236.924	25.466	247.769	54.699
427142	207.094	5.162	233.065	21.225	186.711	38.807	265.521	43.811	291.709	42.682	228.131	14.304	237.108	25.286	247.907	54.468
427143	207.337	5.125	233.27	21.071	187.024	38.784	265.487	43.568	291.489	42.498	228.355	14.19	237.292	25.106	248.044	54.236
427144	207.58	5.088	233.474	20.917	187.337	38.76	265.453	43.324	291.27	42.313	228.578	14.076	237.475	24.926	248.179	54.004
427145	207.823	5.051	233.677	20.762	187.649	38.735	265.42	43.08	291.053	42.129	228.801	13.961	237.658	24.746	248.312	53.772
427146	208.066	5.013	233.88	20.607	187.961	38.708	265.386	42.836	290.836	41.944	229.024	13.846	237.84	24.565	248.443	53.539
427147	208.309	4.975	234.082	20.452	188.273	38.681	265.352	42.593	290.621	41.759	229.247	13.731	238.021	24.384	248.572	53.307
427148	208.552	4.937	234.284	20.296	188.585	38.653	265.318	42.349	290.406	41.574	229.469	13.615	238.201	24.202	248.7	53.074
427149	208.795	4.899	234.485	20.14	188.897	38.624	265.285	42.105	290.193	41.388	229.691	13.499	238.381	24.02	248.826	52.841
427150	209.038	4.86	234.685	19.983	189.208	38.593	265.251	41.861	289.98	41.202	229.912	13.382	238.56	23.838	248.95	52.608
427151	209.28	4.821	234.885	19.826	189.518	38.562	265.217	41.618	289.769	41.016	230.134	13.265	238.738	23.655	249.073	52.375
427152	209.523	4.781	235.085	19.668	189.829	38.529	265.183	41.374	289.558	40.83	230.355	13.148	238.916	23.472	249.194	52.141
427153	209.766	4.742	235.284	19.511	190.139	38.496	265.149	41.13	289.349	40.643	230.575	13.03	239.093	23.289	249.313	51.907
427154	210.008	4.702	235.482	19.353	190.449	38.461	265.115	40.887	289.14	40.456	230.796	12.912	239.269	23.105	249.431	51.674
427155	210.251	4.662	235.68	19.194	190.758	38.426	265.081	40.643	288.932	40.269	231.015	12.794	239.445	22.921	249.547	51.439
427156	210.493	4.621	235.877	19.035	191.068	38.389	265.047	40.399	288.726	40.082	231.235	12.675	239.62	22.736	249.662	51.205
427157	210.736	4.58	236.074	18.876	191.376	38.352	265.013	40.156	288.52	39.895	231.455	12.556	239.794	22.552	249.775	50.971
427158	210.978	4.539	236.27	18.716	191.685	38.313	264.979	39.912	288.315	39.707	231.674	12.436	239.968	22.367	249.887	50.736
427159	211.22	4.498	236.466	18.556	191.993	38.274	264.945	39.669	288.111	39.519	231.892	12.316	240.141	22.181	249.998	50.501
427160	211.462	4.456	236.661	18.396	192.301	38.233	264.911	39.425	287.908	39.331	232.111	12.196	240.314	21.996	250.107	50.266
427161	211.704	4.414	236.856	18.235	192.608	38.191	264.877	39.182	287.706	39.142	232.329	12.076	240.486	21.81	250.214	50.031
427162	211.946	4.372	237.051	18.074	192.915	38.149	264.843	38.938	287.505	38.954	232.547	11.955	240.657	21.623	250.32	49.796
427163	212.188	4.329	237.244	17.913	193.221	38.105	264.808	38.694	287.304	38.765	232.764	11.833	240.828	21.437	250.425	49.561
427164	212.43	4.286	237.438	17.751	193.527	38.061	264.774	38.451	287.104	38.576	232.981	11.712	240.998	21.25	250.529	49.325
427165	212.672	4.243	237.63	17.589	193.833	38.015	264.74	38.207	286.906	38.386	233.198	11.59	241.167	21.063	250.631	49.089
427166	212.914	4.2	237.823	17.426	194.138	37.968	264.705	37.964	286.708	38.197	233.415	11.467	241.336	20.875	250.732	48.854
427167	213.156	4.156	238.014	17.263	194.443	37.921	264.671	37.72	286.511	38.007	233.631	11.344	241.504	20.687	250.832	48.618
427168	213.397	4.112	238.206	17.1	194.747	37.872	264.637	37.477	286.314	37.818	233.847	11.221	241.672	20.499	250.93	48.381
427169	213.639	4.068	238.396	16.937	195.051	37.822	264.602	37.233	286.119	37.628	234.063	11.098	241.839	20.311	251.028	48.145
427170	213.88	4.023	238.587	16.773	195.354	37.772	264.568	36.99	285.924	37.437	234.279	10.974	242.005	20.122	251.124	47.909
427171	214.122	3.979	238.777	16.609	195.657	37.72	264.533	36.747	285.73	37.247	234.494	10.85	242.171	19.933	251.219	47.672
427172	214.363	3.934	238.966	16.444	195.96	37.668	264.498	36.503	285.537	37.056	234.709	10.726	242.336	19.744	251.312	47.436
427173	214.604	3.888	239.155	16.279	196.261	37.614	264.464	36.26	285.344	36.866	234.923	10.601	242.501	19.554	251.405	47.199
427174	214.846	3.843	239.343	16.114	196.563	37.56	264.429	36.016	285.153	36.675	235.137	10.476	242.665	19.364	251.497	46.962
427175	215.087	3.797	239.531	15.949	196.864	37.504	264.394	35.773	284.962	36.484	235.351	10.351	242.829	19.174	251.587	46.725
427176	215.328	3.75	239.719	15.783	197.164	37.448	264.36	35.53	284.772	36.292	235.565	10.225	242.992	18.983	251.676	46.487
427177	215.569	3.704	239.906	15.617	197.464	37.39	264.325	35.286	284.582	36.101	235.779	10.099	243.155	18.793	251.764	46.25
427178	215.81	3.657	240.092	15.45	197.763	37.332	264.29	35.043	284.393	35.909	235.992	9.973	243.317	18.602	251.852	46.013
427179	216.051	3.61	240.279	15.283	198.062	37.272	264.255	34.8	284.205	35.718	236.205	9.846	243.478	18.41	251.938	45.775
427180	216.292	3.563	240.464	15.116	198.361	37.212	264.22	34.556	284.018	35.526	236.417	9.719	243.639	18.219	252.023	45.538
427181	216.533	3.515	240.65	14.949	198.658	37.151	264.185	34.313	283.831	35.334	236.63	9.592	243.799	18.027	252.107	45.3
427182	216.773	3.467	240.834	14.781	198.955	37.089	264.15	34.07	283.645	35.141	236.842	9.464	243.959	17.835	252.19	45.062
427183	217.014	3.419	241.019	14.613	199.252	37.025	264.115	33.827	283.46	34.949	237.054	9.336	244.119	17.643	252.272	44.824
427184	217.255	3.371	241.203	14.445	199.548	36.961	264.08	33.583	283.275	34.757	237.265	9.208	244.277	17.45	252.353	44.586
427185	217.495	3.322	241.386	14.277	199.844	36.896	264.044	33.34	283.091	34.564	237.476	9.08	244.436	17.257	252.433	44.347
427186	217.736	3.273	241.569	14.108	200.139	36.83	264.009	33.097	282.908	34.371	237.687	8.951	244.594	17.064	252.513	44.109
427187	217.976	3.224	241.752	13.939	200.433	36.763	263.974	32.854	282.725	34.178	237.898	8.822	244.751	16.871	252.591	43.871
427188	218.216	3.175	241.934	13.769	200.727	36.696	263.938	32.611	282.543	33.985	238.109	8.692	244.908	16.677	252.668	43.632
427189	218.457	3.125	242.116	13.599	201.02	36.627	263.903	32.367	282.362	33.792	238.319	8.563	245.064	16.483	252.745	43.394
427190	218.697	3.075	242.298	13.429	201.312	36.557	263.867	32.124	282.181	33.598	238.529	8.433	245.22	16.289	252.82	43.155
427191	218.937	3.025	242.479	13.259	201.604	36.487	263.832	31.881	282.001	33.405	238.739	8.302	245.375	16.095	252.895	42.916
427192	219.177	2.974	242.659	13.089	201.895	36.415	263.796	31.638	281.821	33.211	238.948	8.172	245.53	15.9	252.969	42.677
427193	219.417	2.923	242.839	12.918	202.186	36.343	263.76	31.395	281.642	33.018	239.157	8.041	245.685	15.706	253.042	42.438
427194	219.657	2.872	243.019	12.747	202.476	36.269	263.724	31.152	281.464	32.824	239.366	7.91	245.838	15.511	253.114	42.199
427195	219.897	2.821	243.199	12.575	202.766	36.195	263.689	30.909	281.286	32.63	239.575	7.778	245.992	15.315	253.186	41.96
427196	220.137	2.77	243.378	12.403	203.055	36.12	263.653	30.666	281.109	32.436	239.783	7.646	246.145	15.12	253.256	41.72
427197	220.376	2.718	243.556	12.232	203.343	36.044	263.617	30.423	280.932	32.241	239.992	7.514	246.297	14.924	253.326	41.481
427198	220.616	2.666	243.735	12.059	203.63	35.967	263.581	30.18	280.756	32.047	240.199	7.382	246.45	14.728	253.395	41.242
427199	220.856	2.613	243.912	11.887	203.917	35.889	263.544	29.937	280.58	31.852	240.407	7.25	246.601	14.532	253.463	41.002
427200	221.095	2.561	244.09	11.714	204.203	35.81	263.508	29.694	280.405	31.658	240.615	7.117	246.752	14.335	253.531	40.762
427201	221.335	2.508	244.267	11.541	204.489	35.731	263.472	29.451	280.23	31.463	240.822	6.984	246.903	14.139	253.597	40.523
427202	221.574	2.455	244.444	11.368	204.774	35.65	263.436	29.208	280.056	31.268	241.029	6.85	247.053	13.942	253.663	40.283
427203	221.813	2.402	244.62	11.194	205.058	35.569	263.399	28.965	279.883	31.074	241.236	6.717	247.203	13.745	253.729	40.043
427204	222.053	2.348	244.796	11.021	205.342	35.487	263.363	28.722	279.71	30.879	241.442	6.583	247.353	13.548	253.793	39.803
427205	222.292	2.294	244.972	10.847	205.625	35.404	263.326	28.479	279.537	30.683	241.649	6.449	247.502	13.35	253.857	39.563
427206	222.531	2.24	245.147	10.672	205.907	35.32	263.29	28.236	279.366	30.488	241.855	6.314	247.65	13.152	253.92	39.323
427207	222.77	2.186	245.322	10.498	206.189	35.235	263.253	27.993	279.194	30.293	242.061	6.18	247.799	12.954	253.982	39.083
427208	223.009	2.131	245.497	10.323	206.469	35.15	263.216	27.75	279.023	30.098	242.266	6.045	247.946	12.756	254.044	38.843
427209	223.248	2.077	245.671	10.148	206.75	35.063	263.18	27.508	278.852	29.902	242.472	5.909	248.094	12.558	254.105	38.602
427210	223.487	2.022	245.845	9.973	207.029	34.976	263.143	27.265	278.682	29.706	242.677	5.774	248.241	12.359	254.165	38.362
427211	223.726	1.966	246.018	9.797	207.308	34.888	263.106	27.022	278.513	29.511	242.882	5.638	248.387	12.16	254.225	38.121
427212	223.964	1.911	246.192	9.622	207.586	34.799	263.069	26.779	278.344	29.315	243.087	5.502	248.533	11.961	254.284	37.881
427213	224.203	1.855	246.364	9.446	207.864	34.709	263.032	26.537	278.175	29.119	243.291	5.366	248.679	11.762	254.342	37.64
427214	224.442	1.799	246.537	9.27	208.14	34.619	262.994	26.294	278.007	28.923	243.496	5.23	248.825	11.563	254.4	37.399
427215	224.68	1.743	246.709	9.093	208.416	34.527	262.957	26.051	277.839	28.727	243.7	5.093	248.97	11.363	254.457	37.159
427216	224.919	1.686	246.881	8.916	208.692	34.435	262.92	25.808	277.672	28.531	243.904	4.956	249.114	11.164	254.513	36.918
427217	225.157	1.63	247.053	8.74	208.966	34.342	262.882	25.566	277.505	28.335	244.108	4.819	249.259	10.964	254.569	36.677
427218	225.396	1.573	247.224	8.563	209.24	34.248	262.845	25.323	277.338	28.139	244.311	4.682	249.402	10.764	254.624	36.436
427219	225.634	1.515	247.395	8.385	209.514	34.153	262.807	25.081	277.172	27.943	244.514	4.544	249.546	10.563	254.679	36.195
427220	225.872	1.458	247.565	8.208	209.786	34.058	262.769	24.838	277.006	27.746	244.718	4.406	249.689	10.363	254.733	35.954
427221	226.11	1.4	247.736	8.03	210.058	33.962	262.732	24.595	276.841	27.55	244.921	4.268	249.832	10.162	254.786	35.713
427222	226.349	1.342	247.906	7.852	210.329	33.864	262.694	24.353	276.676	27.353	245.123	4.13	249.974	9.961	254.839	35.472
427223	226.587	1.284	248.076	7.674	210.599	33.767	262.656	24.11	276.512	27.157	245.326	3.991	250.116	9.76	254.891	35.23
427224	226.825	1.226	248.245	7.495	210.869	33.668	262.618	23.868	276.348	26.96	245.528	3.852	250.258	9.559	254.943	34.989
427225	227.063	1.167	248.414	7.317	211.138	33.569	262.58	23.625	276.184	26.763	245.73	3.713	250.4	9.357	254.994	34.748
427226	227.301	1.109	248.583	7.138	211.406	33.468	262.542	23.383	276.021	26.567	245.932	3.574	250.541	9.156	255.045	34.506
427227	227.538	1.05	248.751	6.959	211.673	33.367	262.503	23.14	275.858	26.37	246.134	3.435	250.681	8.954	255.095	34.265
427228	227.776	0.99	248.92	6.78	211.94	33.266	262.465	22.898	275.695	26.173	246.336	3.295	250.822	8.752	255.144	34.023
427229	228.014	0.931	249.088	6.6	212.206	33.163	262.426	22.655	275.533	25.976	246.537	3.155	250.962	8.55	255.193	33.782
427230	228.251	0.871	249.255	6.421	212.471	33.06	262.388	22.413	275.371	25.779	246.739	3.015	251.101	8.348	255.242	33.54
427231	228.489	0.811	249.423	6.241	212.736	32.956	262.349	22.171	275.209	25.582	246.94	2.875	251.241	8.145	255.29	33.298
427232	228.727	0.751	249.59	6.061	213	32.851	262.31	21.928	275.048	25.385	247.141	2.734	251.38	7.943	255.337	33.056
427233	228.964	0.691	249.757	5.881	213.263	32.746	262.272	21.686	274.887	25.188	247.342	2.594	251.519	7.74	255.384	32.815
427234	229.201	0.63	249.923	5.7	213.525	32.64	262.233	21.444	274.727	24.99	247.542	2.453	251.657	7.537	255.43	32.573
427235	229.439	0.569	250.09	5.52	213.787	32.533	262.194	21.201	274.567	24.793	247.743	2.312	251.795	7.334	255.476	32.331
427236	229.676	0.508	250.256	5.339	214.048	32.425	262.154	20.959	274.407	24.596	247.943	2.17	251.933	7.13	255.522	32.089
427237	229.913	0.447	250.422	5.158	214.308	32.317	262.115	20.717	274.247	24.399	248.143	2.029	252.071	6.927	255.566	31.847
427238	230.15	0.386	250.587	4.977	214.567	32.207	262.076	20.475	274.088	24.201	248.343	1.887	252.208	6.723	255.611	31.605
427239	230.388	0.324	250.753	4.795	214.826	32.098	262.036	20.233	273.929	24.004	248.543	1.745	252.345	6.52	255.655	31.363
427240	230.625	0.262	250.918	4.614	215.084	31.987	261.997	19.99	273.77	23.806	248.742	1.603	252.482	6.316	255.698	31.121
427241	230.862	0.2	251.082	4.432	215.341	31.876	261.957	19.748	273.612	23.609	248.942	1.461	252.618	6.112	255.741	30.878
427242	231.099	0.138	251.247	4.25	215.597	31.764	261.917	19.506	273.454	23.411	249.141	1.318	252.754	5.907	255.784	30.636
427243	231.336	0.076	251.411	4.068	215.853	31.651	261.878	19.264	273.296	23.214	249.34	1.175	252.89	5.703	255.826	30.394
427244	231.537	0.022	251.576	3.886	216.108	31.538	261.838	19.022	273.138	23.016	249.539	1.033	253.025	5.499	255.868	30.151
427245	90	0	251.74	3.704	216.362	31.424	261.798	18.78	272.981	22.819	249.738	0.889	253.161	5.294	255.909	29.909
427246	90	0	251.903	3.521	216.616	31.309	261.757	18.538	272.824	22.621	249.937	0.746	253.296	5.089	255.95	29.667
427247	90	0	252.067	3.338	216.868	31.193	261.717	18.296	272.667	22.423	250.136	0.603	253.43	4.884	255.99	29.424
427248	90	0	252.23	3.155	217.121	31.077	261.677	18.054	272.511	22.226	250.334	0.459	253.565	4.679	256.03	29.182
427249	90	0	252.393	2.972	217.372	30.96	261.636	17.812	272.355	22.028	250.533	0.315	253.699	4.474	256.069	28.939
427250	90	0	252.556	2.789	217.622	30.843	261.596	17.57	272.199	21.83	250.731	0.171	253.833	4.268	256.108	28.696
427251	90	0	252.718	2.605	217.872	30.725	261.555	17.328	272.043	21.633	250.898	0.05	253.967	4.063	256.147	28.454
427252	90	0	252.881	2.422	218.121	30.606	261.514	17.086	271.888	21.435	90	0	254.1	3.857	256.185	28.211
427253	90	0	253.043	2.238	218.37	30.487	261.473	16.844	271.733	21.237	90	0	254.233	3.651	256.223	27.968
427254	90	0	253.205	2.054	218.617	30.366	261.432	16.603	271.578	21.039	90	0	254.366	3.445	256.26	27.726
427255	90	0	253.367	1.87	218.864	30.246	261.391	16.361	271.423	20.841	90	0	254.499	3.239	256.297	27.483
427256	90	0	253.528	1.686	219.11	30.124	261.35	16.119	271.268	20.644	90	0	254.632	3.033	256.334	27.24
427257	90	0	253.69	1.502	219.356	30.002	261.308	15.877	271.114	20.446	90	0	254.764	2.827	256.37	26.997
427258	90	0	253.851	1.317	219.601	29.879	261.267	15.636	270.96	20.248	90	0	254.896	2.62	256.406	26.754
427259	90	0	254.012	1.132	219.845	29.756	261.225	15.394	270.806	20.05	90	0	255.028	2.414	256.441	26.511
427260	90	0	254.173	0.948	220.088	29.632	261.183	15.152	270.652	19.852	90	0	255.16	2.207	256.476	26.268
427261	90	0	254.333	0.763	220.33	29.508	261.141	14.911	270.499	19.654	90	0	255.291	2	256.511	26.025
427262	90	0	254.494	0.577	220.572	29.382	261.099	14.669	270.346	19.456	90	0	255.422	1.793	256.545	25.782
427263	90	0	254.654	0.392	220.813	29.257	261.057	14.427	270.193	19.258	90	0	255.553	1.586	256.579	25.539
427264	90	0	254.814	0.207	221.054	29.13	261.015	14.186	270.044	19.061	90	0	255.684	1.379	256.613	25.296
427265	90	0	254.944	0.057	221.293	29.003	260.973	13.944	269.885	18.863	90	0	255.814	1.172	256.646	25.053
427266	90	0	90	0	221.532	28.875	260.93	13.703	269.733	18.665	90	0	255.945	0.964	256.678	24.81
427267	90	0	90	0	221.77	28.747	260.887	13.461	269.581	18.467	90	0	256.075	0.757	256.711	24.567
427268	90	0	90	0	222.008	28.618	260.845	13.22	269.429	18.269	90	0	256.205	0.549	256.743	24.323
427269	90	0	90	0	222.245	28.489	260.802	12.979	269.277	18.071	90	0	256.335	0.341	256.775	24.08
427270	90	0	90	0	222.481	28.359	260.759	12.737	269.125	17.873	90	0	256.464	0.133	256.806	23.837
427271	90	0	90	0	222.716	28.228	260.716	12.496	268.974	17.675	90	0	256.538	0.015	256.837	23.593
427272	90	0	90	0	222.951	28.097	260.672	12.254	268.822	17.478	90	0	90	0	256.868	23.35
427273	90	0	90	0	223.185	27.965	260.629	12.013	268.671	17.28	90	0	90	0	256.898	23.107
427274	90	0	90	0	223.418	27.833	260.585	11.772	268.519	17.082	90	0	90	0	256.928	22.863
427275	90	0	90	0	223.651	27.7	260.542	11.531	268.368	16.884	90	0	90	0	256.958	22.62
427276	90	0	90	0	223.883	27.566	260.498	11.29	268.217	16.686	90	0	90	0	256.987	22.376
427277	90	0	90	0	224.114	27.432	260.454	11.048	268.066	16.489	90	0	90	0	257.016	22.133
427278	90	0	90	0	224.344	27.298	260.41	10.807	267.916	16.291	90	0	90	0	257.045	21.889
427279	90	0	90	0	224.574	27.163	260.365	10.566	267.765	16.093	90	0	90	0	257.073	21.645
427280	90	0	90	0	224.803	27.027	260.321	10.325	267.615	15.895	90	0	90	0	257.101	21.402
427281	90	0	90	0	225.032	26.891	260.276	10.084	267.464	15.698	90	0	90	0	257.129	21.158
427282	90	0	90	0	225.259	26.754	260.232	9.843	267.314	15.5	90	0	90	0	257.156	20.915
427283	90	0	90	0	225.487	26.616	260.187	9.602	267.164	15.302	90	0	90	0	257.183	20.671
427284	90	0	90	0	225.713	26.478	260.142	9.361	267.014	15.105	90	0	90	0	257.21	20.427
427285	90	0	90	0	225.939	26.34	260.097	9.12	266.864	14.907	90	0	90	0	257.236	20.183
427286	90	0	90	0	226.164	26.201	260.051	8.879	266.714	14.709	90	0	90	0	257.262	19.94
427287	90	0	90	0	226.388	26.062	260.006	8.638	266.564	14.512	90	0	90	0	257.288	19.696
427288	90	0	90	0	226.612	25.922	259.96	8.398	266.415	14.314	90	0	90	0	257.314	19.452
427289	90	0	90	0	226.835	25.781	259.915	8.157	266.265	14.117	90	0	90	0	257.339	19.208
427290	90	0	90	0	227.057	25.64	259.869	7.916	266.116	13.919	90	0	90	0	257.364	18.964
427291	90	0	90	0	227.279	25.499	259.823	7.675	265.966	13.722	90	0	90	0	257.388	18.72
427292	90	0	90	0	227.5	25.357	259.776	7.435	265.817	13.525	90	0	90	0	257.413	18.477
427293	90	0	90	0	227.72	25.214	259.73	7.194	265.667	13.327	90	0	90	0	257.437	18.233
427294	90	0	90	0	227.94	25.071	259.683	6.954	265.518	13.13	90	0	90	0	257.46	17.989
427295	90	0	90	0	228.159	24.927	259.637	6.713	265.369	12.933	90	0	90	0	257.484	17.745
427296	90	0	90	0	228.377	24.783	259.59	6.472	265.22	12.736	90	0	90	0	257.507	17.501
427297	90	0	90	0	228.595	24.639	259.543	6.232	265.071	12.538	90	0	90	0	257.53	17.257
427298	90	0	90	0	228.812	24.494	259.495	5.991	264.922	12.341	90	0	90	0	257.553	17.013
